SA1_7DIGITCODE_2011,EA_11,EA_16,change,Influx_affluent
2115845,70,87,0.24285714285714285,True
2115846,52,104,1.0,True
2115847,62,49,-0.20967741935483872,False
2115848,93,66,-0.2903225806451613,False
2115849,44,112,1.5454545454545454,True
2115850,60,104,0.7333333333333333,True
2115851,68,86,0.2647058823529412,True
2115852,71,87,0.22535211267605634,True
2115853,48,51,0.0625,False
2115854,62,71,0.14516129032258066,False
2115855,46,100,1.173913043478261,True
2115856,48,65,0.3541666666666667,True
2115857,81,81,0.0,False
2115858,91,52,-0.42857142857142855,False
2115859,78,53,-0.32051282051282054,False
2115860,110,62,-0.43636363636363634,False
2115861,59,64,0.0847457627118644,False
2115862,67,76,0.13432835820895522,False
2115863,58,66,0.13793103448275862,False
2115864,95,65,-0.3157894736842105,False
2115865,101,87,-0.13861386138613863,False
2115866,0,88,0.0,False
2115867,41,91,1.2195121951219512,True
2115868,47,47,0.0,False
2115869,67,109,0.6268656716417911,True
2115901,79,0,-1.0,False
2115902,51,108,1.1176470588235294,True
2115903,65,63,-0.03076923076923077,False
2115904,114,70,-0.38596491228070173,False
2115905,86,70,-0.18604651162790697,False
2115906,84,77,-0.08333333333333333,False
2115907,96,65,-0.3229166666666667,False
2115908,49,25,-0.4897959183673469,False
2115909,76,100,0.3157894736842105,True
2115910,98,84,-0.14285714285714285,False
2115911,50,49,-0.02,False
2115912,77,72,-0.06493506493506493,False
2115913,38,61,0.6052631578947368,True
2115914,45,85,0.8888888888888888,True
2115915,76,110,0.4473684210526316,True
2115916,66,58,-0.12121212121212122,False
2115917,72,82,0.1388888888888889,False
2115918,62,72,0.16129032258064516,False
2115919,42,92,1.1904761904761905,True
2115920,102,40,-0.6078431372549019,False
2115921,86,48,-0.4418604651162791,False
2115922,93,98,0.053763440860215055,False
2115923,46,81,0.7608695652173914,True
2115924,111,56,-0.4954954954954955,False
2115925,0,50,0.0,False
2115926,119,79,-0.33613445378151263,False
2115927,67,90,0.34328358208955223,True
2115928,67,101,0.5074626865671642,True
2115929,54,45,-0.16666666666666666,False
2115930,69,71,0.028985507246376812,False
2115931,57,66,0.15789473684210525,False
2115932,28,70,1.5,True
2115933,86,73,-0.1511627906976744,False
2115934,92,121,0.31521739130434784,True
2115935,52,53,0.019230769230769232,False
2115936,58,73,0.25862068965517243,True
2115937,37,91,1.4594594594594594,True
2115938,77,57,-0.2597402597402597,False
2115939,90,108,0.2,True
2115940,54,77,0.42592592592592593,True
2115941,83,53,-0.3614457831325301,False
2115942,58,79,0.3620689655172414,True
2115943,90,97,0.07777777777777778,False
2115944,38,96,1.5263157894736843,True
2116001,40,97,1.425,True
2116002,84,73,-0.13095238095238096,False
2116003,65,70,0.07692307692307693,False
2116004,61,88,0.4426229508196721,True
2116005,43,52,0.20930232558139536,True
2116006,70,40,-0.42857142857142855,False
2116007,80,78,-0.025,False
2116008,100,93,-0.07,False
2116009,60,48,-0.2,False
2116010,56,89,0.5892857142857143,True
2116011,75,83,0.10666666666666667,False
2116012,63,116,0.8412698412698413,True
2116013,80,118,0.475,True
2116014,113,70,-0.3805309734513274,False
2116015,48,79,0.6458333333333334,True
2116016,71,52,-0.2676056338028169,False
2116017,96,97,0.010416666666666666,False
2116018,51,81,0.5882352941176471,True
2116019,80,109,0.3625,True
2116020,63,0,-1.0,False
2116021,41,63,0.5365853658536586,True
2116022,78,141,0.8076923076923077,True
2116023,79,74,-0.06329113924050633,False
2116024,90,109,0.2111111111111111,True
2116025,90,116,0.28888888888888886,True
2116026,61,113,0.8524590163934426,True
2116027,59,112,0.8983050847457628,True
2116028,84,92,0.09523809523809523,False
2116029,38,87,1.2894736842105263,True
2116030,29,81,1.793103448275862,True
2116031,61,83,0.36065573770491804,True
2116032,74,90,0.21621621621621623,True
2116033,43,45,0.046511627906976744,False
2116101,54,88,0.6296296296296297,True
2116102,72,105,0.4583333333333333,True
2116103,68,72,0.058823529411764705,False
2116104,56,61,0.08928571428571429,False
2116105,84,75,-0.10714285714285714,False
2116106,59,57,-0.03389830508474576,False
2116107,61,57,-0.06557377049180328,False
2116108,57,107,0.8771929824561403,True
2116109,83,58,-0.30120481927710846,False
2116110,61,72,0.18032786885245902,True
2116111,74,74,0.0,False
2116112,56,83,0.48214285714285715,True
2116113,32,98,2.0625,True
2116114,65,65,0.0,False
2116115,64,116,0.8125,True
2116116,73,81,0.1095890410958904,False
2116117,148,44,-0.7027027027027027,False
2116118,92,49,-0.4673913043478261,False
2116119,100,63,-0.37,False
2116120,74,130,0.7567567567567568,True
2116121,135,68,-0.4962962962962963,False
2116122,94,94,0.0,False
2116123,111,71,-0.36036036036036034,False
2116124,136,87,-0.3602941176470588,False
2116125,70,64,-0.08571428571428572,False
2116126,52,77,0.4807692307692308,True
2116127,65,50,-0.23076923076923078,False
2116128,74,70,-0.05405405405405406,False
2116129,73,66,-0.0958904109589041,False
2116130,73,82,0.1232876712328767,False
2116131,102,78,-0.23529411764705882,False
2116132,83,43,-0.4819277108433735,False
2116133,54,91,0.6851851851851852,True
2116134,72,69,-0.041666666666666664,False
2116135,111,99,-0.10810810810810811,False
2116136,108,71,-0.3425925925925926,False
2116137,74,38,-0.4864864864864865,False
2116138,111,71,-0.36036036036036034,False
2116139,110,61,-0.44545454545454544,False
2116140,67,88,0.31343283582089554,True
2116141,68,56,-0.17647058823529413,False
2116142,127,98,-0.2283464566929134,False
2116143,77,74,-0.03896103896103896,False
2116144,0,45,0.0,False
2116145,76,52,-0.3157894736842105,False
2116201,69,60,-0.13043478260869565,False
2116202,64,81,0.265625,True
2116203,67,82,0.22388059701492538,True
2116204,62,75,0.20967741935483872,True
2116205,46,94,1.0434782608695652,True
2116206,112,69,-0.38392857142857145,False
2116207,53,69,0.3018867924528302,True
2116208,86,63,-0.26744186046511625,False
2116209,53,95,0.7924528301886793,True
2116210,105,75,-0.2857142857142857,False
2116211,86,94,0.09302325581395349,False
2116212,71,104,0.4647887323943662,True
2116213,74,33,-0.5540540540540541,False
2116214,61,61,0.0,False
2116215,29,85,1.9310344827586208,True
2116216,36,88,1.4444444444444444,True
2116217,21,173,7.238095238095238,True
2116218,70,113,0.6142857142857143,True
2116219,108,113,0.046296296296296294,False
2116220,44,94,1.1363636363636365,True
2116221,98,140,0.42857142857142855,True
2116222,71,100,0.4084507042253521,True
2116223,70,127,0.8142857142857143,True
2116224,37,119,2.2162162162162162,True
2116225,58,76,0.3103448275862069,True
2116301,62,65,0.04838709677419355,False
2116302,83,96,0.1566265060240964,False
2116303,73,102,0.3972602739726027,True
2116304,115,108,-0.06086956521739131,False
2116305,72,113,0.5694444444444444,True
2116306,103,124,0.20388349514563106,True
2116307,83,113,0.3614457831325301,True
2116308,91,60,-0.34065934065934067,False
2116309,85,87,0.023529411764705882,False
2116310,80,144,0.8,True
2116311,148,130,-0.12162162162162163,False
2116312,63,95,0.5079365079365079,True
2116313,51,209,3.0980392156862746,True
2116314,89,125,0.4044943820224719,True
2116315,131,69,-0.4732824427480916,False
2116316,106,103,-0.02830188679245283,False
2116317,110,138,0.2545454545454545,True
2116318,103,93,-0.0970873786407767,False
2116319,107,0,-1.0,False
2116320,63,90,0.42857142857142855,True
2116321,66,69,0.045454545454545456,False
2116322,59,63,0.06779661016949153,False
2116323,43,73,0.6976744186046512,True
2116324,65,66,0.015384615384615385,False
2116325,47,58,0.23404255319148937,True
2116326,69,135,0.9565217391304348,True
2116327,73,63,-0.136986301369863,False
2116328,79,106,0.34177215189873417,True
2116329,78,65,-0.16666666666666666,False
2116330,129,111,-0.13953488372093023,False
2116331,42,98,1.3333333333333333,True
2116332,45,75,0.6666666666666666,True
2116333,95,80,-0.15789473684210525,False
2116334,56,79,0.4107142857142857,True
2116335,118,47,-0.6016949152542372,False
2116336,111,46,-0.5855855855855856,False
2116337,80,26,-0.675,False
2116338,74,96,0.2972972972972973,True
2116339,36,96,1.6666666666666667,True
2116340,69,62,-0.10144927536231885,False
2116341,71,135,0.9014084507042254,True
2116401,101,66,-0.3465346534653465,False
2116402,102,64,-0.37254901960784315,False
2116403,62,47,-0.24193548387096775,False
2116404,106,61,-0.42452830188679247,False
2116405,94,91,-0.031914893617021274,False
2116406,61,98,0.6065573770491803,True
2116407,111,102,-0.08108108108108109,False
2116408,82,115,0.4024390243902439,True
2116409,79,106,0.34177215189873417,True
2116410,89,92,0.033707865168539325,False
2116411,82,93,0.13414634146341464,False
2116412,109,97,-0.11009174311926606,False
2116413,75,93,0.24,True
2116414,75,89,0.18666666666666668,True
2116415,121,148,0.2231404958677686,True
2116416,114,154,0.3508771929824561,True
2116417,106,69,-0.3490566037735849,False
2116418,61,110,0.8032786885245902,True
2116419,78,164,1.1025641025641026,True
2116420,81,113,0.3950617283950617,True
2116421,69,94,0.36231884057971014,True
2116422,57,107,0.8771929824561403,True
2116423,70,82,0.17142857142857143,False
2116424,42,77,0.8333333333333334,True
2116425,80,67,-0.1625,False
2116426,97,52,-0.4639175257731959,False
2116427,140,98,-0.3,False
2116428,80,63,-0.2125,False
2116429,85,89,0.047058823529411764,False
2116430,86,91,0.05813953488372093,False
2116431,102,78,-0.23529411764705882,False
2116432,59,107,0.8135593220338984,True
2116433,92,151,0.6413043478260869,True
2116434,60,52,-0.13333333333333333,False
2116435,68,72,0.058823529411764705,False
2116436,76,99,0.3026315789473684,True
2116437,36,118,2.2777777777777777,True
2116501,87,134,0.5402298850574713,True
2116502,88,128,0.45454545454545453,True
2116503,29,76,1.6206896551724137,True
2116504,66,75,0.13636363636363635,False
2116505,55,63,0.14545454545454545,False
2116506,46,79,0.717391304347826,True
2116507,42,76,0.8095238095238095,True
2116508,38,169,3.4473684210526314,True
2116509,52,0,-1.0,False
2116510,86,120,0.3953488372093023,True
2116511,92,124,0.34782608695652173,True
2116512,101,148,0.46534653465346537,True
2116513,110,67,-0.39090909090909093,False
2116514,79,100,0.26582278481012656,True
2116515,68,90,0.3235294117647059,True
2116516,53,71,0.33962264150943394,True
2116517,81,112,0.38271604938271603,True
2116518,89,77,-0.1348314606741573,False
2116519,89,154,0.7303370786516854,True
2116520,70,90,0.2857142857142857,True
2116521,72,85,0.18055555555555555,True
2116522,67,125,0.8656716417910447,True
2116523,131,63,-0.5190839694656488,False
2116524,78,103,0.32051282051282054,True
2116525,0,140,0.0,False
2116526,37,106,1.864864864864865,True
2116527,55,152,1.7636363636363637,True
2116601,86,65,-0.2441860465116279,False
2116602,50,90,0.8,True
2116603,83,95,0.14457831325301204,False
2116604,98,88,-0.10204081632653061,False
2116605,99,58,-0.41414141414141414,False
2116606,34,87,1.5588235294117647,True
2116607,54,50,-0.07407407407407407,False
2116608,56,93,0.6607142857142857,True
2116609,31,99,2.193548387096774,True
2116610,39,145,2.717948717948718,True
2116611,38,88,1.3157894736842106,True
2116612,40,108,1.7,True
2116613,74,77,0.04054054054054054,False
2116614,86,104,0.20930232558139536,True
2116615,75,57,-0.24,False
2116616,49,80,0.6326530612244898,True
2116617,100,73,-0.27,False
2116618,48,82,0.7083333333333334,True
2116619,58,96,0.6551724137931034,True
2116620,82,37,-0.5487804878048781,False
2116621,116,102,-0.1206896551724138,False
2116622,46,99,1.1521739130434783,True
2116623,35,178,4.085714285714285,True
2116624,50,86,0.72,True
2116625,54,62,0.14814814814814814,False
2116626,79,59,-0.25316455696202533,False
2116627,78,54,-0.3076923076923077,False
2116701,101,51,-0.49504950495049505,False
2116702,134,86,-0.3582089552238806,False
2116703,102,116,0.13725490196078433,False
2116704,112,76,-0.32142857142857145,False
2116705,111,113,0.018018018018018018,False
2116706,136,154,0.1323529411764706,False
2116707,110,112,0.01818181818181818,False
2116708,103,85,-0.17475728155339806,False
2116709,55,62,0.12727272727272726,False
2116710,103,107,0.038834951456310676,False
2116711,63,90,0.42857142857142855,True
2116712,86,71,-0.1744186046511628,False
2116713,86,93,0.08139534883720931,False
2116714,110,78,-0.2909090909090909,False
2116715,101,151,0.49504950495049505,True
2116716,127,81,-0.36220472440944884,False
2116717,103,0,-1.0,False
2116718,72,58,-0.19444444444444445,False
2116719,85,48,-0.43529411764705883,False
2116720,66,28,-0.5757575757575758,False
2116721,51,82,0.6078431372549019,True
2116722,87,96,0.10344827586206896,False
2116723,153,78,-0.49019607843137253,False
2116801,0,114,0.0,False
2116802,82,93,0.13414634146341464,False
2116803,84,118,0.40476190476190477,True
2116804,85,37,-0.5647058823529412,False
2116805,77,39,-0.4935064935064935,False
2116806,119,59,-0.5042016806722689,False
2116807,69,39,-0.43478260869565216,False
2116808,115,33,-0.7130434782608696,False
2116809,95,45,-0.5263157894736842,False
2116810,98,40,-0.5918367346938775,False
2116811,43,69,0.6046511627906976,True
2116812,53,103,0.9433962264150944,True
2116813,90,78,-0.13333333333333333,False
2116814,98,30,-0.6938775510204082,False
2116815,88,89,0.011363636363636364,False
2116816,60,48,-0.2,False
2116817,79,63,-0.20253164556962025,False
2116818,69,119,0.7246376811594203,True
2116819,115,117,0.017391304347826087,False
2116820,100,44,-0.56,False
2116821,63,30,-0.5238095238095238,False
2116822,48,62,0.2916666666666667,True
2116823,89,88,-0.011235955056179775,False
2116824,114,86,-0.24561403508771928,False
2116825,51,110,1.1568627450980393,True
2116826,84,115,0.36904761904761907,True
2116827,65,136,1.0923076923076922,True
2116828,75,105,0.4,True
2116829,52,104,1.0,True
2116830,51,121,1.3725490196078431,True
2116831,68,144,1.1176470588235294,True
2116832,54,122,1.2592592592592593,True
2116901,81,125,0.5432098765432098,True
2116902,89,65,-0.2696629213483146,False
2116903,116,102,-0.1206896551724138,False
2116904,109,55,-0.4954128440366973,False
2116905,49,104,1.1224489795918366,True
2116906,85,101,0.18823529411764706,True
2116907,95,117,0.23157894736842105,True
2116908,59,146,1.4745762711864407,True
2116909,68,130,0.9117647058823529,True
2116910,122,130,0.06557377049180328,False
2116911,67,83,0.23880597014925373,True
2116912,87,110,0.26436781609195403,True
2116913,112,68,-0.39285714285714285,False
2116914,97,50,-0.4845360824742268,False
2116915,77,101,0.3116883116883117,True
2116916,69,165,1.391304347826087,True
2116917,146,0,-1.0,False
2116918,97,76,-0.21649484536082475,False
2116919,50,69,0.38,True
2116920,60,87,0.45,True
2116921,65,102,0.5692307692307692,True
2116922,63,123,0.9523809523809523,True
2116923,113,75,-0.336283185840708,False
2116924,139,151,0.08633093525179857,False
2116925,120,111,-0.075,False
2116926,77,114,0.4805194805194805,True
2116927,44,48,0.09090909090909091,False
2116928,108,60,-0.4444444444444444,False
2116929,108,101,-0.06481481481481481,False
2116930,148,111,-0.25,False
2116931,106,91,-0.14150943396226415,False
2116932,71,50,-0.29577464788732394,False
2116933,136,100,-0.2647058823529412,False
2116934,91,91,0.0,False
2116935,101,121,0.19801980198019803,True
2116936,84,117,0.39285714285714285,True
2116937,67,82,0.22388059701492538,True
2116938,128,63,-0.5078125,False
2116939,79,108,0.3670886075949367,True
2116940,82,123,0.5,True
2116941,164,69,-0.5792682926829268,False
2116942,52,116,1.2307692307692308,True
2116943,87,69,-0.20689655172413793,False
2116944,83,79,-0.04819277108433735,False
2116945,47,64,0.3617021276595745,True
2116946,74,61,-0.17567567567567569,False
2116947,80,58,-0.275,False
2116948,100,60,-0.4,False
2116949,96,74,-0.22916666666666666,False
2116950,93,106,0.13978494623655913,False
2116951,98,125,0.2755102040816326,True
2116952,67,134,1.0,True
2116953,60,68,0.13333333333333333,False
2117001,77,94,0.22077922077922077,True
2117002,85,114,0.3411764705882353,True
2117003,43,52,0.20930232558139536,True
2117004,85,90,0.058823529411764705,False
2117005,42,180,3.2857142857142856,True
2117006,137,65,-0.5255474452554745,False
2117007,71,94,0.323943661971831,True
2117008,48,138,1.875,True
2117009,63,164,1.6031746031746033,True
2117010,65,95,0.46153846153846156,True
2117011,82,69,-0.15853658536585366,False
2117012,90,138,0.5333333333333333,True
2117013,49,81,0.6530612244897959,True
2117014,95,73,-0.23157894736842105,False
2117015,100,87,-0.13,False
2117016,72,72,0.0,False
2117017,83,89,0.07228915662650602,False
2117018,83,114,0.37349397590361444,True
2117019,98,168,0.7142857142857143,True
2117020,87,128,0.47126436781609193,True
2117021,118,76,-0.3559322033898305,False
2117022,80,28,-0.65,False
2117023,120,117,-0.025,False
2117024,46,116,1.5217391304347827,True
2117025,91,174,0.9120879120879121,True
2117026,98,127,0.29591836734693877,True
2117027,55,92,0.6727272727272727,True
2117028,104,153,0.47115384615384615,True
2117029,83,94,0.13253012048192772,False
2117030,45,115,1.5555555555555556,True
2117031,76,88,0.15789473684210525,False
2117032,96,138,0.4375,True
2117033,139,172,0.23741007194244604,True
2117034,102,81,-0.20588235294117646,False
2117035,68,113,0.6617647058823529,True
2117036,81,170,1.0987654320987654,True
2117037,100,53,-0.47,False
2117038,87,90,0.034482758620689655,False
2117101,85,86,0.011764705882352941,False
2117102,74,63,-0.14864864864864866,False
2117103,56,72,0.2857142857142857,True
2117104,37,88,1.3783783783783783,True
2117105,52,102,0.9615384615384616,True
2117106,88,91,0.03409090909090909,False
2117107,82,101,0.23170731707317074,True
2117108,94,98,0.0425531914893617,False
2117109,61,78,0.2786885245901639,True
2117110,93,82,-0.11827956989247312,False
2117111,89,102,0.14606741573033707,False
2117112,82,65,-0.2073170731707317,False
2117113,51,60,0.17647058823529413,True
2117114,29,78,1.6896551724137931,True
2117115,114,56,-0.5087719298245614,False
2117116,75,124,0.6533333333333333,True
2117117,69,68,-0.014492753623188406,False
2117118,41,63,0.5365853658536586,True
2117119,91,74,-0.18681318681318682,False
2117120,52,86,0.6538461538461539,True
2117121,52,93,0.7884615384615384,True
2117122,60,110,0.8333333333333334,True
2117123,63,45,-0.2857142857142857,False
2117201,99,92,-0.0707070707070707,False
2117202,36,94,1.6111111111111112,True
2117203,73,78,0.0684931506849315,False
2117204,111,94,-0.15315315315315314,False
2117205,79,90,0.13924050632911392,False
2117206,87,99,0.13793103448275862,False
2117207,76,104,0.3684210526315789,True
2117208,111,106,-0.04504504504504504,False
2117209,84,83,-0.011904761904761904,False
2117210,93,119,0.27956989247311825,True
2117211,118,64,-0.4576271186440678,False
2117212,83,95,0.14457831325301204,False
2117213,52,106,1.0384615384615385,True
2117214,66,84,0.2727272727272727,True
2117215,70,95,0.35714285714285715,True
2117216,44,99,1.25,True
2117217,62,69,0.11290322580645161,False
2117218,98,92,-0.061224489795918366,False
2117219,82,106,0.2926829268292683,True
2117220,53,133,1.509433962264151,True
2117221,61,92,0.5081967213114754,True
2117222,115,90,-0.21739130434782608,False
2117223,69,94,0.36231884057971014,True
2117224,89,90,0.011235955056179775,False
2117225,81,99,0.2222222222222222,True
2117226,100,100,0.0,False
2117227,100,100,0.0,False
2117228,124,54,-0.5645161290322581,False
2117229,82,45,-0.45121951219512196,False
2117230,97,80,-0.17525773195876287,False
2117231,77,104,0.35064935064935066,True
2117232,89,106,0.19101123595505617,True
2117233,28,103,2.6785714285714284,True
2117234,48,74,0.5416666666666666,True
2117235,60,106,0.7666666666666667,True
2117236,90,84,-0.06666666666666667,False
2117237,61,102,0.6721311475409836,True
2117238,88,56,-0.36363636363636365,False
2117301,65,61,-0.06153846153846154,False
2117302,80,126,0.575,True
2117303,131,98,-0.25190839694656486,False
2117304,73,85,0.1643835616438356,False
2117305,86,58,-0.32558139534883723,False
2117306,90,138,0.5333333333333333,True
2117307,76,47,-0.3815789473684211,False
2117308,60,72,0.2,True
2117309,93,63,-0.3225806451612903,False
2117310,81,90,0.1111111111111111,False
2117311,42,116,1.7619047619047619,True
2117312,85,52,-0.38823529411764707,False
2117313,81,79,-0.024691358024691357,False
2117314,114,169,0.4824561403508772,True
2117315,82,70,-0.14634146341463414,False
2117316,114,93,-0.18421052631578946,False
2117317,71,113,0.5915492957746479,True
2117318,60,123,1.05,True
2117319,64,98,0.53125,True
2117320,110,104,-0.05454545454545454,False
2117321,69,130,0.8840579710144928,True
2117322,92,86,-0.06521739130434782,False
2117323,47,72,0.5319148936170213,True
2117324,85,85,0.0,False
2117325,55,73,0.32727272727272727,True
2117326,90,60,-0.3333333333333333,False
2117327,65,83,0.27692307692307694,True
2117328,101,97,-0.039603960396039604,False
2117329,116,91,-0.21551724137931033,False
2117330,82,51,-0.3780487804878049,False
2117331,83,61,-0.26506024096385544,False
2117332,101,112,0.10891089108910891,False
2117333,81,93,0.14814814814814814,False
2117334,65,95,0.46153846153846156,True
2117335,108,102,-0.05555555555555555,False
2117336,104,116,0.11538461538461539,False
2117401,116,120,0.034482758620689655,False
2117402,95,133,0.4,True
2117403,52,83,0.5961538461538461,True
2117404,62,117,0.8870967741935484,True
2117405,90,83,-0.07777777777777778,False
2117406,54,98,0.8148148148148148,True
2117407,56,40,-0.2857142857142857,False
2117408,69,72,0.043478260869565216,False
2117409,84,67,-0.20238095238095238,False
2117410,77,129,0.6753246753246753,True
2117411,81,89,0.09876543209876543,False
2117412,127,109,-0.14173228346456693,False
2117413,62,86,0.3870967741935484,True
2117414,107,109,0.018691588785046728,False
2117415,55,149,1.709090909090909,True
2117416,49,92,0.8775510204081632,True
2117417,73,88,0.2054794520547945,True
2117418,60,86,0.43333333333333335,True
2117419,74,96,0.2972972972972973,True
2117420,87,89,0.022988505747126436,False
2117421,86,97,0.12790697674418605,False
2117422,75,92,0.22666666666666666,True
2117423,93,54,-0.41935483870967744,False
2117424,91,98,0.07692307692307693,False
2117425,58,93,0.603448275862069,True
2117426,64,133,1.078125,True
2117427,60,102,0.7,True
2117428,85,100,0.17647058823529413,True
2117429,74,93,0.25675675675675674,True
2117430,92,57,-0.3804347826086957,False
2117431,42,57,0.35714285714285715,True
2117432,35,98,1.8,True
2117433,54,80,0.48148148148148145,True
2117434,50,135,1.7,True
2117435,82,143,0.7439024390243902,True
2117436,62,100,0.6129032258064516,True
2117437,62,77,0.24193548387096775,True
2117438,57,110,0.9298245614035088,True
2117439,110,87,-0.20909090909090908,False
2117440,101,115,0.13861386138613863,False
2117441,68,138,1.0294117647058822,True
2117442,60,99,0.65,True
2117443,63,94,0.49206349206349204,True
2117444,61,119,0.9508196721311475,True
2117445,72,102,0.4166666666666667,True
2117446,69,77,0.11594202898550725,False
2117447,81,93,0.14814814814814814,False
2117448,69,125,0.8115942028985508,True
2117449,46,108,1.3478260869565217,True
2117450,66,126,0.9090909090909091,True
2117451,50,85,0.7,True
2117452,62,65,0.04838709677419355,False
2117501,86,108,0.2558139534883721,True
2117502,91,68,-0.25274725274725274,False
2117503,93,48,-0.4838709677419355,False
2117504,82,80,-0.024390243902439025,False
2117505,65,87,0.3384615384615385,True
2117506,43,91,1.1162790697674418,True
2117507,111,95,-0.14414414414414414,False
2117508,82,117,0.4268292682926829,True
2117509,89,71,-0.20224719101123595,False
2117510,67,134,1.0,True
2117511,41,68,0.6585365853658537,True
2117512,69,67,-0.028985507246376812,False
2117513,56,104,0.8571428571428571,True
2117514,76,61,-0.19736842105263158,False
2117515,40,86,1.15,True
2117516,78,110,0.41025641025641024,True
2117517,62,112,0.8064516129032258,True
2117518,94,100,0.06382978723404255,False
2117519,51,92,0.803921568627451,True
2117520,44,89,1.0227272727272727,True
2117521,51,79,0.5490196078431373,True
2117522,76,70,-0.07894736842105263,False
2117523,53,74,0.39622641509433965,True
2117524,65,100,0.5384615384615384,True
2117525,50,101,1.02,True
2117526,87,115,0.3218390804597701,True
2117527,60,49,-0.18333333333333332,False
2117528,69,44,-0.36231884057971014,False
2117529,57,85,0.49122807017543857,True
2117530,69,71,0.028985507246376812,False
2117531,51,89,0.7450980392156863,True
2117532,65,78,0.2,True
2117533,73,68,-0.0684931506849315,False
2117534,65,63,-0.03076923076923077,False
2117535,61,124,1.0327868852459017,True
2117536,74,102,0.3783783783783784,True
2117537,28,76,1.7142857142857142,True
2117538,42,79,0.8809523809523809,True
2117539,82,71,-0.13414634146341464,False
2117540,58,67,0.15517241379310345,False
2117541,54,99,0.8333333333333334,True
2117542,68,75,0.10294117647058823,False
2117543,84,81,-0.03571428571428571,False
2117544,62,102,0.6451612903225806,True
2117545,73,52,-0.2876712328767123,False
2117546,55,82,0.4909090909090909,True
2117547,33,58,0.7575757575757576,True
2117548,44,68,0.5454545454545454,True
2117549,41,74,0.8048780487804879,True
2117550,82,132,0.6097560975609756,True
2117551,32,82,1.5625,True
2117552,52,109,1.0961538461538463,True
2117553,61,117,0.9180327868852459,True
2117554,49,74,0.5102040816326531,True
2117555,80,75,-0.0625,False
2117556,42,137,2.261904761904762,True
2117557,56,66,0.17857142857142858,True
2117558,68,82,0.20588235294117646,True
2117559,65,105,0.6153846153846154,True
2117560,35,128,2.657142857142857,True
2117561,24,122,4.083333333333333,True
2117562,98,113,0.15306122448979592,False
2117601,54,176,2.259259259259259,True
2117602,113,181,0.6017699115044248,True
2117603,68,62,-0.08823529411764706,False
2117604,88,51,-0.42045454545454547,False
2117605,113,110,-0.02654867256637168,False
2117606,54,76,0.4074074074074074,True
2117607,103,93,-0.0970873786407767,False
2117608,108,108,0.0,False
2117609,54,113,1.0925925925925926,True
2117610,67,97,0.44776119402985076,True
2117611,67,210,2.1343283582089554,True
2117612,139,60,-0.5683453237410072,False
2117613,120,214,0.7833333333333333,True
2117614,109,123,0.12844036697247707,False
2117615,115,105,-0.08695652173913043,False
2117616,128,111,-0.1328125,False
2117617,66,112,0.696969696969697,True
2117618,32,97,2.03125,True
2117619,104,191,0.8365384615384616,True
2117620,63,181,1.873015873015873,True
2117621,69,68,-0.014492753623188406,False
2117622,87,93,0.06896551724137931,False
2117623,99,121,0.2222222222222222,True
2117624,77,88,0.14285714285714285,False
2117625,127,94,-0.25984251968503935,False
2117626,50,167,2.34,True
2117627,95,120,0.2631578947368421,True
2117628,96,133,0.3854166666666667,True
2117629,101,99,-0.019801980198019802,False
2117630,99,90,-0.09090909090909091,False
2117631,112,95,-0.15178571428571427,False
2117632,79,125,0.5822784810126582,True
2117633,147,107,-0.272108843537415,False
2117634,91,59,-0.3516483516483517,False
2117635,51,97,0.9019607843137255,True
2117636,101,106,0.04950495049504951,False
2117637,73,103,0.410958904109589,True
2117638,102,108,0.058823529411764705,False
2117639,74,85,0.14864864864864866,False
2117701,86,111,0.29069767441860467,True
2117702,86,60,-0.3023255813953488,False
2117703,98,126,0.2857142857142857,True
2117704,108,116,0.07407407407407407,False
2117705,77,61,-0.2077922077922078,False
2117706,84,63,-0.25,False
2117707,138,69,-0.5,False
2117708,91,125,0.37362637362637363,True
2117709,58,158,1.7241379310344827,True
2117710,91,91,0.0,False
2117711,104,93,-0.10576923076923077,False
2117712,100,95,-0.05,False
2117713,103,73,-0.2912621359223301,False
2117714,91,98,0.07692307692307693,False
2117715,73,63,-0.136986301369863,False
2117716,49,105,1.1428571428571428,True
2117717,94,86,-0.0851063829787234,False
2117718,89,57,-0.3595505617977528,False
2117719,48,72,0.5,True
2117720,53,82,0.5471698113207547,True
2117721,49,97,0.9795918367346939,True
2117722,104,113,0.08653846153846154,False
2117723,120,90,-0.25,False
2117724,89,103,0.15730337078651685,False
2117725,83,96,0.1566265060240964,False
2117726,82,163,0.9878048780487805,True
2117727,63,153,1.4285714285714286,True
2117728,106,177,0.6698113207547169,True
2117729,66,105,0.5909090909090909,True
2117730,120,34,-0.7166666666666667,False
2117731,78,123,0.5769230769230769,True
2117732,61,75,0.22950819672131148,True
2117733,84,70,-0.16666666666666666,False
2117734,69,46,-0.3333333333333333,False
2117735,81,89,0.09876543209876543,False
2117736,124,73,-0.4112903225806452,False
2117737,72,70,-0.027777777777777776,False
2117738,86,173,1.0116279069767442,True
2117739,81,74,-0.08641975308641975,False
2117740,157,43,-0.7261146496815286,False
2117741,109,46,-0.5779816513761468,False
2117742,178,65,-0.6348314606741573,False
2117743,105,42,-0.6,False
2117744,24,83,2.4583333333333335,True
2117745,84,90,0.07142857142857142,False
2117746,92,130,0.41304347826086957,True
