region_id,B112
2150503,1209.5
2150504,1058.3
2150505,952.2
2150506,1009.3
2150507,1051.7
2150508,922.9
2150509,926
2150510,1026.5
2150511,1582.7
2150512,1442.7
2150513,1259.7
2150514,1252.1
2150601,882.9
2150602,936.8
2150603,991.9
2150604,974.1
2150605,894.5
2150606,1078.8
2150607,1028.4
2150608,995
2150609,899.5
2150610,965.8
2150611,1070.2
2150701,1159.8
2150702,794.3
2150703,1055
2150704,1115.6
2150705,1094.9
2150706,1256
2150707,899.5
2150708,1126
2150709,981.4
2150710,879.6
2150801,1478.3
2150802,1124.4
2150803,1299.5
2150804,1159.9
2150805,1233.2
2150806,1074.6
2150807,1501.7
2150808,1174.1
2150809,1243.5
2150810,1182.4
2150811,1099.5
2150812,1530.8
2150901,1081.4
2150902,1165
2150903,1016.6
2150904,891.2
2150905,1474.8
2150906,1119.4
2150907,982.4
2150908,961.7
2150909,1041.7
2150910,1075.5
2150911,1076.5
2150912,1054.7
2150913,1157.1
2150914,1077.4
2151001,621.6
2151002,607.1
2151003,804
2151004,1052.4
2151005,1037.9
2151006,1072.1
2151007,924.4
2151008,1018.8
2151009,930.9
2151010,1085.3
2151011,1176
2151012,1046.4
2151013,1139.3
2151014,899.5
2151015,0
2151101,567.7
2151102,518.6
2151103,542.1
2151104,564.8
2151105,616.2
2151201,639.7
2151202,640.7
2151203,604.7
2151204,520.1
2151205,706.6
2151206,828.4
2151207,0
2151208,879.6
2151209,608
2151210,538.9
2151211,588.3
2151212,691.4
2151301,1299.5
2151302,945.1
2151303,1065.5
2151304,1125.1
2151305,1110.6
2151306,952.6
2151307,1042.6
2151308,1256.9
2151309,1069.7
2151310,1382.4
2151311,1219.9
2151312,1206.1
2151313,1256.9
2151314,1072.4
2151315,0
2151401,1519.6
2151402,1644.6
2151403,1924.3
2151404,1339.3
2151405,2315.2
2151406,1805.5
2151407,1649.2
2151408,1233.2
2151409,1649.2
2151410,2232.9
2151411,1685.4
2151412,1413.1
2151413,2513.9
2151414,1792
2151415,1549.5
2151416,1174.1
2151501,952.6
2151502,1457
2151503,1194.9
2151504,1177.2
2151505,1117.6
2151506,856
2151507,1053.3
2151508,959.2
2151509,1485.4
2151510,1299.5
2151601,1045.9
2151602,1242.6
2151603,855.3
2151604,1276.5
2151605,1147.4
2151606,1710
2151607,1881
2151608,1497.5
2151609,2015.1
2151610,1924.3
2151701,1176.9
2151702,1518.7
2151703,1220.9
2151704,1152.8
2151705,1383.7
2151706,820.9
2151707,761.8
2151708,1237.9
2151709,1410.9
2151710,1188.3
2151711,1099.5
2151712,0
2160101,1268.4
2160102,1002.5
2160103,1126.3
2160104,1064
2160105,1277.4
2160106,753.2
2160107,1049.8
2160108,1089.2
2160109,1127.5
2160110,1150.9
2160111,1252.1
2160112,1587.6
2160113,1233.2
2160114,1018.1
2160115,1080.1
2160116,1569.4
2160117,1549.5
2160118,1566.1
2160201,1166.9
2160202,925.5
2160203,1019.9
2160204,895.4
2160205,839.8
2160206,847.1
2160207,1082.2
2160208,1154.2
2160209,1107
2160210,1061.2
2160211,890.5
2160212,1164.6
2160213,1089.6
2160214,1344.7
2160215,674
2160216,949.3
2160217,1524.6
2160218,1514.3
2160219,1676.6
2160302,1038.5
2160303,1165.8
2160304,1058
2160305,1284.2
2160306,1056.4
2160307,1078.9
2160308,1049.8
2160309,1210
2160310,1134.6
2160311,1075.6
2160312,1147.5
2160313,1027.1
2160314,1212.4
2160315,1461.2
2160316,1036.2
2160317,1281.4
2160318,1472.3
2160319,1630.3
2160320,1169.4
2160321,1266.3
2160322,1242.6
2160323,1219.9
2160324,1299.5
2160325,1204.3
2160401,1368.4
2160402,1856.6
2160403,1464.1
2160404,1770.4
2160405,1630
2160406,1630
2160407,1563.1
2160408,1558.3
2160409,1428
2160410,1956.3
2160501,1183.1
2160502,1356.4
2160503,1428.5
2160504,1156.4
2160505,1416.1
2160506,1534.6
2160507,1310.6
2160508,1614.9
2160509,1447.2
2160510,1367.3
2160511,1274.6
2160601,576.5
2160602,568.3
2160603,630.4
2160604,620.6
2160605,693.8
2160606,784.1
2160607,788.4
2160608,891.4
2160609,610.1
2160610,626.3
2160611,990
2160612,717.4
2160613,731.3
2160614,635.5
2160701,844.8
2160702,918.5
2160703,967.6
2160704,827.1
2160705,885.3
2160706,1035.8
2160707,788.4
2160708,899.5
2160709,858
2160710,991.9
2160711,909.5
2160712,1082.9
2160713,887.1
2160801,601.5
2160802,580
2160803,539
2160804,603.2
2160805,645.2
2160806,791.5
2160807,715.6
2160808,740.5
2160809,627.7
2160810,621.4
2160901,587.5
2160902,653.9
2160903,660.6
2160904,717
2160905,967
2160906,930.6
2160907,677.9
2160908,752.9
2160909,823
2160910,1749
2161001,538.1
2161002,1337.8
2161003,1384.8
2161004,1790.6
2161005,1755.1
2161006,1228.4
2161007,1849.5
2161008,1247.4
2161009,1653.5
2161010,2033.7
2161011,1569.7
2161012,2027.2
2161101,1261.2
2161102,1529.1
2161103,1664.5
2161104,1586.9
2161105,1617
2161106,1154.4
2161107,1729.4
2161108,1193.8
2161109,1435.2
2161110,1552.6
2161111,1269.7
2161201,1913.6
2161202,1189.7
2161203,1624.3
2161204,1508.7
2161205,1108.5
2161206,1132.7
2161207,1681.9
2161208,1514.6
2161209,1652.3
2161210,1573.1
2161211,1632
2161212,1657.5
2161213,1677.6
2161214,1849.5
2161215,2199.6
2161216,1769
2161217,1359.2
2161301,1064.9
2161302,1157.8
2161303,1371.9
2161304,1092.9
2161305,1171.1
2161306,1205.4
2161307,1132.7
2161308,1085.3
2161309,1288.4
2161310,1010.9
2161311,1070.4
2161312,1078
2161313,1387.3
2161314,1392.1
2161315,1299.5
2161316,1549.5
2161317,1527.5
2161318,477.7
2161401,1212.4
2161402,987.3
2161403,908.8
2161404,724.5
2161405,627.1
2161406,653.7
2161407,584.1
2161408,713.9
2161409,926
2161410,1019.9
2161411,866.3
2161412,839.8
2161413,1107
2161501,1133.6
2161502,1234.4
2161503,1083.7
2161504,1192.8
2161505,1213.3
2161506,1075.5
2161507,1266.3
2161508,1104.9
2161509,1146.6
2161510,1112.6
2161511,1241.5
2161512,1330.8
2161513,959.2
2161514,1188.3
2161515,920.2
2161601,1052.9
2161602,1055.3
2161603,1078.9
2161604,1152.9
2161605,1118
2161606,1065.3
2161607,1107.3
2161608,990
2161609,1179.6
2161610,1053.7
2161701,885.3
2161702,841.9
2161703,934.3
2161704,969.1
2161705,1135.2
2161706,899.5
2161707,1023
2161708,690.4
2161709,977.9
2161710,1026
2161711,1088.8
2161712,993.8
2161801,1496.1
2161802,1760.7
2161803,1327.9
2161804,1517.5
2161805,1429.9
2161806,1549.5
2161807,1003.2
2161808,1111.9
2161809,1949.2
2161810,1767.3
2161811,0
2161901,1849.5
2161902,1563.7
2161903,2055.4
2161904,1783.1
2161905,1842.7
2161906,1636.3
2161907,1186.9
2161908,946.9
2161909,1482
2161910,1667.9
2161911,1328.8
2161912,1394.3
2161913,2062.4
2161914,2041.6
2161915,2017.8
2161916,1759.8
2170101,1716.6
2170102,1584.7
2170103,1414
2170104,1703
2170105,1588.8
2170106,1749.8
2170107,1549.5
2170108,1549.5
2170109,1671.8
2170110,1609.3
2170111,1819.6
2170112,1442.7
2170113,1417.3
2170114,1593.5
2170115,1909.3
2170116,1718.7
2170201,1177.9
2170202,857.8
2170203,973.3
2170204,778.3
2170205,931.3
2170206,1728.9
2170207,765.1
2170208,1086.5
2170209,965.8
2170210,1061.2
2170211,761.8
2170212,1501.9
2170213,1679.1
2170214,1055.3
2170301,1314.8
2170302,910.6
2170303,1105
2170304,1038.5
2170305,1144.4
2170306,868.1
2170307,1079.6
2170308,784.1
2170309,1099.5
2170310,664.4
2170311,929.4
2170312,1099.5
2170313,1549.5
2170314,1037.9
2170315,1535.9
2170316,449.3
2170401,716.2
2170402,1136.8
2170403,1023.9
2170404,1017.2
2170405,899.5
2170406,1035.9
2170407,638.4
2170408,904.5
2170409,0
2170410,932.7
2170411,1058.4
2170412,1047.6
2170413,603.2
2170414,962
2170501,790.7
2170502,1077.4
2170503,1049.8
2170504,1052.2
2170505,1131.2
2170506,1111.4
2170507,959.2
2170508,1132.7
2170509,1288.4
2170510,1424.9
2170511,1372.5
2170512,1117.3
2170513,982.4
2170514,1003.3
2170515,1137.2
2170601,1111.6
2170602,1224.9
2170603,732.6
2170604,671.3
2170605,578.4
2170606,695.2
2170607,1440.3
2170608,1406.5
2170609,1513.6
2170610,1132.7
2170611,1237.3
2170612,1215.7
2170613,1194
2170614,1446.4
2170701,1105
2170702,1048.3
2170703,1123.6
2170704,1157.5
2170705,1356.4
2170706,1173
2170707,1102.5
2170708,1085.9
2170709,1169.6
2170710,1114.8
2170711,1017.1
2170712,1027.9
2170713,1193.8
2170714,1180.9
2170715,1067.8
2170716,199.5
2170801,668.6
2170802,618.5
2170803,953.8
2170804,704.2
2170805,812.8
2170806,774.2
2170807,904
2170808,740.7
2170809,1011.5
2170810,709.1
2170811,1070.6
2170812,819.9
2170901,882.9
2170902,768.3
2170903,949.3
2170904,887.8
2170905,1177.7
2170906,1138.2
2170907,1024.9
2170908,1039.8
2170909,910
2170910,911.9
2170911,1159.2
2170912,1224.9
2170913,1044.2
2171001,926
2171002,856.9
2171003,990.7
2171004,729.2
2171005,888.4
2171006,864.4
2171007,1057.4
2171008,746.9
2171009,771.7
2171010,770.6
2171011,1038.3
2171012,892.4
2171013,713.9
2171101,1834
2171102,1492
2171103,1204.7
2171104,1093.3
2171105,1071.4
2171106,1021.3
2171107,764.9
2171108,738.9
2171109,829
2171110,1327.9
2171111,1264.4
2171112,1017.6
2171201,1683.3
2171202,1420.6
2171203,1252.4
2171204,1782
2171205,1249.8
2171206,1092.2
2171207,1104.2
2171208,1082.3
2171209,1054.3
2171210,1083.8
2171211,1392.8
2180101,484.1
2180102,488.4
2180103,559.1
2180104,539
2180105,777.7
2180106,584.4
2180107,587.8
2180108,603.7
2180109,578.4
2180201,709.6
2180202,859.7
2180203,693.5
2180204,1083.8
2180205,1163.9
2180206,987.3
2180207,598.7
2180208,557.3
2180209,749.3
2180301,1129.6
2180302,1325.7
2180303,958
2180304,720.6
2180305,874.6
2180306,991.3
2180307,972.8
2180308,813
2180309,1066.3
2180310,1106.9
2180311,905
2180312,1616.8
2180313,1170.1
2180401,699.7
2180402,686.8
2180403,1026.5
2180404,1073
2180405,559.6
2180406,899.5
2180407,611.8
2180408,1104
2180409,658.8
2180410,949.3
2180411,1039.8
2180412,0
2180501,785
2180502,913.7
2180503,1113.7
2180504,792.2
2180505,1037.3
2180506,679.8
2180507,864.4
2180508,753.7
2180509,1125.5
2180510,719.5
2180511,954.8
2180512,899.5
2180513,608.9
2180601,754.3
2180602,613.9
2180603,656.3
2180604,1058.7
2180605,842.6
2180606,741.7
2180607,926.6
2180608,1065.1
2180609,985.7
2180610,1066.3
2180611,629.1
2180612,689.7
2180613,1024.9
2180614,1178
2180615,792.8
2180701,755.9
2180702,663.1
2180703,541
2180704,815.5
2180705,772.4
2180706,927.9
2180707,1029.3
2180708,1006.2
2180709,1233.2
2180710,980.9
2180711,812.4
2180801,1044.8
2180802,1167
2180803,1145.1
2180804,1109.8
2180805,1135.7
2180806,1007.7
2180807,1006.1
2180808,1016.6
2180809,1066.3
2180810,1156.4
2180811,1203.8
2180812,1049.8
2180901,887.1
2180902,566.2
2180903,730.2
2180904,819.4
2180905,1113.7
2180906,1449.8
2180907,513.5
2180908,590
2180909,846.8
2180910,859.7
2180911,738
2181001,1181.8
2181002,924.4
2181003,804.7
2181004,1122.5
2181005,670.3
2181006,755.2
2181007,617.3
2181008,592
2181009,584.6
2181010,869.6
2181011,1380.9
2181101,983.7
2181102,1186.6
2181103,1024.9
2181104,1289.6
2181105,807.1
2181106,788.4
2181107,630.4
2181108,1105
2181109,626.1
2181110,599.3
2181111,637.8
2181112,1804.7
2181201,1157.3
2181202,932.7
2181203,1146.1
2181204,632.4
2181205,741.7
2181206,956.4
2181207,1186.6
2181208,1346.6
2181209,1488.3
2181301,603.8
2181302,724.5
2181303,364.9
2181304,564.3
2181305,537.3
2181306,741.7
2181307,1157.3
2181308,711
2181309,588.8
2181310,1064.7
2181401,771.6
2181402,613.7
2181403,529.1
2181404,395.8
2181405,612.5
2181407,678.7
2181408,542.6
2181409,623.3
2181601,701.2
2181602,602.2
2181603,654.2
2181604,1068.9
2181605,724.5
2181606,713
2181607,574.5
2181608,614.6
2181609,852.4
2181610,1165.8
2181611,894.5
2181701,341.6
2181702,628.9
2181703,577
2181704,614.2
2181705,728.9
2181706,683.1
2181707,525.9
2181708,595.4
2181709,604.3
2181710,644.9
2181711,625.7
2181712,836.2
2181801,619.2
2181802,565.2
2181803,531.9
2181804,579.2
2181805,533.5
2181806,599.3
2181807,1086.5
2181808,538
2181809,527.9
2181810,504.8
2181811,783
2181812,730.7
2181813,570.6
2181814,520.7
2181901,1103.8
2181902,1299.5
2181903,1242.6
2181904,1129.3
2181905,1357.5
2181907,987.3
2181908,1282.9
2181909,1099.5
2181910,1339.3
2181911,1137.2
2181912,936.8
2181913,1532.9
2181914,1384.8
2181915,1631
2182001,920.4
2182002,1524.6
2182003,347.2
2182004,724.5
2182005,749.3
2182006,1057.6
2182007,1044.2
2182008,1751.1
2182009,1037.3
2182010,408.8
2182011,974.1
2182012,1304.7
2182013,1105.4
2190101,1089
2190102,1222.1
2190103,1149.3
2190104,1171.6
2190105,791.2
2190106,1655
2190107,1120.8
2190108,1218.1
2190109,1149.3
2190110,0
2190111,1091.2
2190112,1106.1
2190201,1055.3
2190202,1019.4
2190203,940.5
2190204,1102.4
2190205,1011.9
2190206,967.9
2190207,764.1
2190208,814.2
2190209,795.9
2190210,927.9
2190211,1028.4
2190212,1009.5
2190213,1249.8
2190301,663.5
2190302,638.7
2190303,690.1
2190304,907.5
2190305,782.8
2190306,673.3
2190307,941
2190308,1129.6
2190309,982.4
2190310,965.8
2190401,1147.1
2190402,1237.3
2190403,1089.6
2190404,1106.4
2190405,1135.3
2190406,915.2
2190407,1099.5
2190408,1139.3
2190409,0
2190410,1165.8
2190411,1124.4
2190501,1237.3
2190502,1219.9
2190503,1190
2190504,1103.3
2190505,1332.7
2190506,1193.8
2190507,934.6
2190508,1299.5
2190509,1231.1
2190510,1066.3
2190601,1387.9
2190602,1320.8
2190603,1159.2
2190604,1149.3
2190605,1114.8
2190606,949.3
2190607,1325.7
2190608,1106.6
2190609,1613.6
2190610,1162.8
2190611,1049.8
2190612,1227.1
2190613,1113.7
2190614,1332.7
2190615,1356.4
2190701,612.8
2190702,615.1
2190703,632.9
2190704,761.8
2190705,703.8
2190706,611.8
2190707,899.5
2190708,724.5
2190709,765.1
2190710,562.1
2190801,1012.1
2190802,618.7
2190803,655.3
2190804,789.1
2190805,696.9
2190806,653.6
2190807,821.3
2190808,779.4
2190809,844.6
2190810,891.2
2190811,761.8
2190901,715.6
2190902,1018.1
2190903,2106.9
2190904,1141.4
2190905,1179.7
2190906,640.7
2190907,1421.4
2190908,1078.2
2190909,1125.2
2190910,1116.1
2190911,1219.9
2190912,1306.1
2190913,1136.5
2190914,1224.4
2190915,1504
2190916,1353.8
2190917,1632.6
2190918,1334.6
2190919,1437.4
2190920,1224.4
2190921,2515.1
2190922,1299.5
2190923,1179.1
2191001,1159.2
2191002,1174.7
2191003,1157.3
2191004,1115.7
2191005,1138.4
2191006,1042.6
2191007,816.6
2191008,707.3
2191009,751.3
2191010,810
2191101,1146.6
2191102,1433.2
2191103,1208.7
2191104,1157.3
2191105,1207.1
2191106,1113.1
2191107,1033.2
2191108,1284.9
2191109,1371.9
2191201,731
2191202,1135.7
2191203,1004.7
2191204,1423
2191205,1486.3
2191206,1461.2
2191207,987.9
2191208,943.7
2191209,1758.7
2191210,1253.6
2191211,1337.4
2191212,1474.8
2191213,1393.5
2191301,984.8
2191302,1042.6
2191303,1171.6
2191304,1191.3
2191305,952.2
2191306,1145.4
2191307,1230.6
2191308,992.8
2191309,829.9
2191310,1066.3
2191311,1188.5
2191312,1245.2
2191313,1249.8
2191314,1042.6
2191401,1404.5
2191402,1277.4
2191403,1435.6
2191404,1501.9
2191405,1038.3
2191406,1131.5
2191407,1121.6
2191408,1257.6
2191409,1099.5
2191410,918.5
2191411,1737.4
2191412,1186.6
2191501,537.3
2191502,1041.7
2191503,1011.3
2191504,967.3
2191505,1074.6
2191506,1035.5
2191507,654.4
2191508,1072.8
2191509,1019.9
2191510,890.8
2191511,866.3
2191512,1016.6
2191513,1011.1
2191601,1145.4
2191602,1568.2
2191603,1169.4
2191604,1563.1
2191605,1152.2
2191606,1258.5
2191607,1057.4
2191608,1190
2191609,1299.5
2191610,1083.8
2191611,1160.3
2191612,1977.6
2191613,0
2191701,1133.4
2191702,1194
2191703,1064.4
2191704,1110
2191705,1184.8
2191706,1266.3
2191707,1049.8
2191708,1136.8
2191709,957.3
2191710,1059
2191711,1127.9
2191712,1023.2
2191713,0
2191801,1151.9
2191802,1099.5
2191803,1210.5
2191804,1241
2191805,981.4
2191806,1441
2191807,1063.7
2191808,1161
2191809,1107.5
2191901,593.7
2191902,667.9
2191903,779.1
2191904,813.3
2191905,828.4
2191906,904
2191907,849.8
2191908,1084.2
2191909,1119.4
2191910,1190
2192001,754.3
2192002,1281.4
2192003,1051
2192004,1078.6
2192005,1062.2
2192006,1110.6
2192007,1086.5
2192008,1208.5
2192009,1107.2
2192010,982.4
2192011,859.7
2192012,1249.8
2192101,976
2192102,935.7
2192103,1170.6
2192104,1099.5
2192105,1349.3
2192106,1309.5
2192107,1119.4
2192108,1170
2192109,1233.2
2192110,1266.3
2192111,1624.3
2192112,1066.3
2192113,1613.6
2192114,1104.2
2192115,1208.5
2192116,1290.5
2200101,752.4
2200102,687.3
2200103,694.7
2200104,741.1
2200105,932.7
2200106,664.9
2200107,786.6
2200108,736.9
2200109,0
2200110,810
2200111,812.4
2200201,1049.8
2200202,509.7
2200203,1080.8
2200204,833.2
2200205,824.9
2200206,724.5
2200207,578.6
2200208,589.4
2200209,521.6
2200210,613
2200211,660.1
2200212,674.8
2200213,959.2
2200214,565.2
2200215,461.8
2200216,435.1
2200217,1049.8
2200219,733.8
2200220,551
2200301,1134.6
2200302,1112.3
2200303,960.1
2200304,1149.3
2200305,775.5
2200306,845.2
2200307,1001.6
2200308,959.2
2200309,887.8
2200310,646.4
2200311,693.5
2200312,625
2200313,753.2
2200401,889.5
2200402,1012.4
2200403,1015.7
2200404,921.6
2200405,885.3
2200406,1079.6
2200407,680.7
2200408,595.8
2200409,976
2200410,769.2
2200411,739.4
2200412,724.5
2200413,743.1
2200501,632.4
2200502,899.5
2200503,634.1
2200504,917.1
2200505,767.1
2200506,593.1
2200507,574.5
2200508,932.7
2200509,907.8
2200510,0
2200601,664.9
2200602,590.5
2200603,661.9
2200604,524.8
2200605,534.1
2200606,537.3
2200607,618.3
2200608,454.3
2200609,699.7
2200610,604.3
2200701,674.8
2200702,601.9
2200704,739.4
2200705,899.5
2200706,590.5
2200707,582
2200708,824.9
2200709,516
2200710,616.2
2200711,603.2
2200712,578
2200713,582.3
2200714,765.9
2200801,645.8
2200802,585.1
2200803,574.5
2200804,869.6
2200805,687.3
2200806,1149.3
2200807,343.5
2200808,761.8
2200809,589.4
2200810,643.3
2200811,601.1
2200812,724.5
2200901,1112.5
2200902,807.2
2200903,1077.4
2200904,891.8
2200905,1029.3
2200906,705.9
2200907,1086.7
2200908,1078.2
2200909,849.8
2200910,1010
2200911,692.6
2200912,588.4
2200913,623.3
2200914,684.4
2200915,585.1
2200916,1002.2
2200917,1018.1
2201001,446.2
2201002,508.3
2201003,611.8
2201004,511.2
2201005,562.4
2201006,611.8
2201007,626.1
2201008,578
2201009,662.4
2201010,629.8
2201011,655.1
2201012,777.3
2201013,671.9
2201014,761.8
2201015,811.9
2201016,613.4
2201101,755
2201102,1045.6
2201103,757.1
2201104,842.6
2201105,1047.1
2201106,424.5
2201107,636.6
2201108,872.4
2201109,511.5
2201110,625.7
2201111,571.5
2201112,472.2
2201113,623.5
2201114,662.4
2201115,1064
2201116,769.2
2201117,644.3
2201118,611.8
2210101,763.4
2210102,1076.4
2210103,1349.3
2210104,1634.9
2210105,1099.5
2210106,1254.3
2210107,1412
2210108,1213.3
2210109,1118.2
2210110,683.1
2210111,1153.1
2210112,1103.8
2210201,1541
2210202,1406.8
2210203,1073
2210204,1099.5
2210205,626.3
2210206,662.4
2210207,671.7
2210208,671.7
2210209,892.6
2210210,2124.8
2210211,1633.2
2210212,1017.3
2210213,1036.2
2210301,728.9
2210302,764.6
2210303,583.6
2210304,625.7
2210305,952.2
2210306,531.9
2210307,693.7
2210308,691
2210309,405.9
2210401,1059.7
2210402,1429.4
2210403,1174.1
2210404,1485.4
2210405,1561
2210406,1311.9
2210407,1307.8
2210408,1155.2
2210409,1205.2
2210410,1106.9
2210411,1361.7
2210412,1336.8
2210501,765.9
2210502,740.5
2210503,876.3
2210504,758.4
2210505,892.1
2210506,841.5
2210507,880.5
2210508,833.2
2210509,856.9
2210601,1444.8
2210602,833.2
2210603,754.3
2210604,1104
2210605,910
2210606,1413.2
2210607,1280.8
2210608,1143.3
2210609,1415.7
2210610,899.5
2210611,745.2
2210612,1489.7
2210613,1142.9
2210701,1665.8
2210702,1072.4
2210703,1160.1
2210704,1336.8
2210705,1506.8
2210706,810.5
2210707,942.1
2210708,1387.9
2210709,1045.7
2210710,1057.4
2210711,1043.2
2210712,1187.3
2210713,1255.3
2210714,0
2210715,1324.4
2210716,1549.5
2210801,807.2
2210802,1163.1
2210803,1105
2210804,978.4
2210805,932.7
2210806,842.6
2210807,1216.1
2210808,0
2210809,1028.4
2210901,1324.4
2210902,1185.4
2210903,1349.3
2210904,874.6
2210905,904.5
2210907,1076.5
2210908,1049.8
2210909,1004.5
2210910,1183.7
2210911,965.8
2210912,866.3
2210913,1127.9
2210914,1107.2
2210915,1233.2
2211001,974.1
2211002,659.3
2211003,765.1
2211004,1005.7
2211005,555.9
2211006,592
2211007,687.3
2211008,593.1
2211009,480.4
2211010,611.8
2211011,1008
2211012,776.6
2211013,969.1
2211101,1046.8
2211102,1233.2
2211103,742.2
2211104,644.7
2211105,764.6
2211106,982.4
2211107,1015.3
2211108,894.3
2211109,1161.7
2211110,724.5
2211111,712.7
2211112,1249.8
2211113,664.9
2211114,1287.1
2211115,899.5
2211116,1009.5
2211117,1016.1
2211118,736.9
2211201,1720.9
2211202,932.7
2211203,1034.4
2211204,845.9
2211205,1449.8
2211206,1062.2
2211207,1088.4
2211208,1038.5
2211209,690.1
2211210,899.5
2211211,1072.4
2211212,631.8
2211213,811.1
2211214,572.5
2211215,1022.1
2211216,829.9
2211217,1216.1
2211301,562.1
2211401,383.9
2211402,528.4
2211403,639.3
2211404,832.7
2211405,1014.2
2211406,574.5
2211407,668.6
2211408,534.1
2211409,569.2
2211410,367.2
2211411,530.5
2211412,548.1
2211413,501.9
2211414,743.1
2211501,546.6
2211502,377.1
2211503,464.6
2211504,402.1
2211505,520.3
2211506,443.1
2211507,453.7
2211508,563
2211509,504.7
2211510,432.8
2211511,582.8
2211512,367.9
2211513,788.4
2211514,561.4
2211601,624.2
2211602,1113.7
2211603,630.4
2211604,899.5
2211605,580.2
2211606,478.4
2211607,602.4
2211608,458.9
2211609,868.4
2211610,585.1
2211611,805
2211612,1079.6
2211613,1162.8
2211614,976.9
2211616,554.6
2211617,657.5
2211618,879.6
2211619,543.8
2211620,522.6
2211621,591.8
2211701,619.2
2211702,586.9
2211703,555.9
2211704,570.1
2211705,520.3
2211706,492.2
2211707,574.5
2211708,549.7
2211709,574.5
2211801,1056
2211802,630.4
2211803,549.7
2211804,589.4
2211805,557.3
2211806,709.6
2211807,537.3
2211808,413.9
2211809,471.9
2211810,674.8
2211811,724
2211812,987.9
2211813,709.6
2211901,561
2211902,662.4
2211903,643.3
2211904,635
2211905,774.2
2211906,739.4
2211907,683.1
2211908,630.4
2211909,806.6
2211910,634.8
2211911,586
2211912,899.5
2212001,618.5
2212002,664.4
2212003,705.9
2212004,780.4
2212005,712.1
2212006,717.7
2212007,819.4
2212008,657.5
2212009,662.4
2212010,932.7
2212011,529.8
2212012,871.1
2212013,1054.3
2212101,1032.7
2212102,1165.8
2212104,1737.4
2212106,565.2
2212107,724.5
2212108,856.9
2212109,1127.9
2212110,1009.5
2212111,916.1
2212112,628.7
2212113,733.8
2212114,761.8
2212115,0
2212201,1749.8
2212202,1761.6
2212203,1769
2212204,1793.4
2212205,1599.3
2212206,1627.5
2212207,1682.4
2212208,1680.3
2212209,2065.7
2212210,1919.9
2212211,904
2212212,1924.3
2212301,1116.7
2212302,1171.4
2212303,1429.9
2212304,872.4
2212305,1136.8
2212306,1097.4
2212307,952.2
2212308,638.7
2212309,1160.7
2212310,1130.6
2212311,1137.4
2212312,1537.3
2212313,582.6
2212314,1683.3
2212315,1434
2212316,1212.4
2212317,907.8
2212318,1252.7
2212319,1210.5
2212401,1114.1
2212402,561.4
2212403,1465.4
2212404,763.4
2212405,435.1
2212406,623.2
2212407,525.3
2212408,669.3
2212409,711.4
2212410,871.1
2212411,671.3
2220101,1127.9
2220102,993.5
2220103,1166.7
2220104,911.4
2220105,1232.7
2220106,1085.9
2220107,1117.8
2220108,1065.2
2220109,1080.2
2220110,1005
2220111,1055.7
2220112,983.7
2220113,1319.4
2220114,1242.6
2220115,0
2220116,1048.5
2220117,1436.1
2220118,1636.7
2220119,1937.1
2220120,1266.3
2220121,1247.4
2220122,1403.9
2220123,1036
2220124,1154.1
2220125,347.5
2220126,1334.3
2220127,768.3
2220201,1036.2
2220202,970.6
2220203,987.1
2220204,915.7
2220205,1102.3
2220206,1034.2
2220207,1004.6
2220208,1063.1
2220209,1017.6
2220210,1043.3
2220301,771.4
2220302,1018.3
2220303,1131.3
2220304,1136.2
2220305,1154.2
2220306,1867.1
2220307,1706
2220308,1502.3
2220309,0
2220310,1642.9
2220311,1078.6
2220312,0
2220313,343.9
2220315,1158
2220316,1496.1
2220401,1074.6
2220402,954.2
2220403,1076.5
2220404,1242.6
2220405,1177.4
2220406,989
2220407,1153.1
2220408,1124.4
2220409,1671
2220410,1813.6
2220411,1037.3
2220501,1194
2220502,1022.6
2220503,1158
2220504,1109.5
2220505,1335
2220506,1639.2
2220507,1325.5
2220508,1182.8
2220509,1097.2
2220510,1130.9
2220511,1263.3
2220512,1061.9
2220513,1160.3
2220514,1151.6
2220601,1110
2220602,1099.5
2220603,981.4
2220604,1018.4
2220605,1126.3
2220606,647
2220607,1121.6
2220608,1229.3
2220609,1120.8
2220610,1045
2220611,953.4
2220612,0
2220613,1457.5
2220614,1384.8
2220615,1033.2
2220616,1242.6
2220617,1434.5
2220701,685.8
2220702,586.6
2220703,967.6
2220704,734.1
2220705,699.7
2220706,606.4
2220707,819.9
2220708,737.5
2220709,870.5
2220710,949.3
2220711,1038.7
2220712,625.1
2220713,1299.5
2220801,1266.3
2220802,1132.7
2220803,628.3
2220804,1012.7
2220805,969.7
2220806,806.6
2220807,876.9
2220808,1084.9
2220809,1064.7
2220810,1104.5
2220811,1102.7
2220812,1253.6
2220901,733.8
2220902,835.1
2220903,675.9
2220904,581.1
2220905,684.8
2220906,887.8
2220907,911.2
2220908,1059.1
2220909,856.2
2220910,683.5
2220911,716.2
2221001,730.2
2221002,532.6
2221003,521.5
2221004,597.8
2221005,627.7
2221006,701.2
2221007,672.9
2221008,435.1
2221009,705.9
2221010,641.8
2221011,644.5
2221101,1004.3
2221102,930.9
2221103,1003.3
2221104,941
2221105,1058.8
2221106,904
2221107,782.4
2221108,887.4
2221109,982.4
2221110,687.3
2221111,1101.9
2221112,972.5
2221113,643.9
2221201,611.8
2221202,680.4
2221203,919.4
2221204,1014.9
