region_id,B6863,B6864,B6865,B6866,B6867,B6868,B6869,B6870,B6871,B6872,B6873,B6874,B6875,B6876,B6877,B6878,B6879,B6880,B6881,B6882,B6883,B6884,B6885,B6886,B6887,B6888,B6889,B6890,B6891,B6892,B6893,B6894,B6895,B6896,B6897,B6898,B6899,B6900,B6901,B6902,B6903,B6904,B6905,B6906,B6907,B6908,B6909,B6910,B6911,B6912,B6913,B6914,B6915,B6916,B6917,B6918,B6919,B6920,B6921,B6922,B6923,B6924,B6925,B6926,B6927,B6928,B6929,B6930,B6931,B6932,B6933,B6934,B6935,B6936,B6937,B6938,B6939,B6940,B6941,B6942,B6943,B6944,B6945,B6946,B6947,B6948,B6949,B6950,B6951,B6952,B6953,B6954,B6955,B6956,B6957,B6958,B6959,B6960,B6961,B6962,B6963,B6964,B6965,B6966,B6967,B6968,B6969,B6970,B6971,B6972,B6973,B6974,B6975,B6976,B6977,B6978,B6979,B6980,B6981,B6982,B6983,B6984,B6985,B6986,B6987,B6988,B6989,B6990,B6991,B6992,B6993,B6994,B6995,B6996,B6997,B6998,B6999,B7000,B7001,B7002,B7003,B7004,B7005,B7006,B7007,B7008,B7009,B7010,B7011,B7012,B7013,B7014,B7015,B7016,B7017,B7018,B7019,B7020,B7021,B7022,B7023,B7024,B7025,B7026,B7027,B7028,B7029,B7030,B7031,B7032,B7033,B7034,B7035,B7036,B7037,B7038,B7039,B7040,B7041,B7042,B7043,B7044,B7045,B7046,B7047,B7048,B7049,B7050,B7051,B7052,B7053,B7054,B7055,B7056,B7057,B7058,B7059,B7060,B7061,B7062
2240701,0,0,5,0,0,0,0,5,0,10,0,3,8,0,6,3,0,0,0,20,0,9,11,5,0,4,3,0,0,32,5,12,8,0,6,3,0,8,3,45,9,4,11,0,0,3,3,0,0,30,6,3,5,0,0,0,4,0,0,18,3,3,3,0,0,0,3,0,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,34,51,5,12,13,13,13,6,170,0,0,0,0,0,3,0,4,0,7,0,4,0,0,0,5,0,0,0,9,0,14,5,5,10,0,0,0,0,34,0,4,0,5,15,3,3,5,0,35,6,5,0,0,12,3,3,6,0,35,0,5,0,4,6,3,0,5,0,23,0,3,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,35,5,14,43,17,6,23,0,149
2240702,0,0,3,0,0,5,0,0,0,8,3,3,3,0,3,0,0,0,0,12,3,9,10,3,0,0,0,4,0,29,4,9,13,5,5,0,3,0,0,39,5,7,6,3,0,0,5,3,0,29,3,3,3,3,0,0,7,0,0,19,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,31,42,14,8,5,15,7,0,140,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,4,0,0,0,7,5,10,0,6,5,3,0,0,0,29,4,8,0,7,8,4,5,3,0,39,3,5,0,3,5,3,0,8,0,27,0,3,0,3,3,0,3,3,0,15,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,26,0,22,27,14,8,14,0,123
2240703,0,0,0,0,0,6,0,7,0,13,3,3,4,3,0,3,3,3,0,22,4,13,6,3,4,3,6,5,0,44,5,6,5,3,4,0,0,4,0,27,9,6,5,3,13,4,9,3,0,52,9,9,8,0,0,6,5,0,3,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,37,28,12,21,22,23,22,3,198,0,0,0,3,0,10,0,0,0,13,3,0,0,3,4,8,0,3,0,21,9,8,0,0,11,3,0,0,0,31,3,7,0,8,6,5,0,4,0,33,5,16,6,5,19,0,0,4,0,55,0,8,0,0,10,0,0,4,4,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,39,6,19,50,26,0,15,4,179
2240704,0,0,0,0,0,7,0,0,0,7,4,0,8,0,5,3,4,7,0,31,10,7,20,3,5,3,4,0,3,55,4,8,23,0,3,3,12,13,0,66,3,8,10,0,3,5,9,8,0,46,11,11,12,3,3,4,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,34,73,6,19,25,29,28,3,249,0,0,0,0,0,15,0,6,0,21,4,6,3,3,7,4,4,0,0,31,3,14,0,7,13,8,0,4,3,52,5,10,0,7,9,0,0,4,0,35,6,7,0,5,12,0,0,9,3,42,0,3,6,3,8,6,0,4,3,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,40,9,25,49,33,4,27,9,214
2240705,0,0,7,0,0,0,0,7,0,14,0,6,6,0,5,0,0,5,0,22,5,3,27,3,6,0,6,5,0,55,6,3,21,3,7,5,8,3,3,59,0,4,12,0,0,3,10,7,0,36,5,0,12,6,4,4,5,5,3,44,0,0,4,0,0,0,5,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,89,12,22,12,34,32,6,239,0,0,0,5,0,9,0,3,0,17,0,3,7,7,5,4,0,3,0,29,0,10,0,8,10,8,0,0,0,36,3,3,3,7,8,3,3,3,3,36,0,9,0,0,22,3,0,8,0,42,4,0,0,0,11,5,0,7,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,25,10,27,56,32,3,24,3,187
2240706,0,0,5,0,0,9,4,5,0,23,0,6,12,4,0,8,0,6,0,36,10,3,10,3,4,3,3,6,0,42,6,4,11,4,9,4,3,4,0,45,7,8,7,0,8,0,6,5,0,41,6,13,16,0,5,6,6,4,0,56,3,0,6,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,34,67,11,26,30,22,30,0,252,0,0,0,6,0,0,0,0,0,6,6,0,0,3,5,7,0,0,0,21,0,13,0,0,9,8,0,0,0,30,4,4,0,3,16,0,0,5,5,37,3,10,4,4,14,4,4,10,0,53,0,4,5,4,21,6,0,7,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,31,9,20,65,25,4,22,5,194
2240707,0,0,0,3,0,0,0,0,3,6,0,0,8,0,3,0,0,0,3,14,0,9,12,3,0,0,4,8,3,39,9,4,13,0,4,0,5,0,0,35,12,3,8,0,0,4,6,7,3,43,0,0,8,0,0,6,7,7,0,28,0,3,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,19,49,9,7,10,22,22,12,171,0,0,0,0,3,7,0,0,0,10,4,3,0,0,3,5,0,3,0,18,6,6,7,3,8,0,0,3,4,37,4,0,0,6,5,4,0,3,0,22,0,4,0,5,15,3,0,5,0,32,0,3,0,3,5,3,3,5,0,22,0,0,0,3,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,16,7,20,42,22,3,19,4,147
2240708,3,0,8,5,0,7,0,3,0,26,3,0,8,0,10,9,4,6,0,40,5,11,23,3,7,3,5,4,0,61,0,10,10,0,0,4,3,5,4,36,21,10,16,0,7,4,4,8,3,73,7,12,15,3,6,5,8,9,0,65,0,0,7,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,43,87,11,30,32,24,35,7,308,0,5,0,0,6,15,0,4,0,30,3,9,3,5,11,4,0,0,0,35,0,18,3,10,3,5,0,3,0,42,5,5,0,7,12,0,4,8,0,41,3,10,5,6,29,5,0,8,0,66,3,6,0,5,21,13,0,4,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,53,11,33,82,42,4,27,0,266
2240709,0,0,0,0,0,3,0,3,0,6,3,0,15,0,3,5,0,0,0,26,0,10,9,0,0,3,6,0,0,28,7,6,4,0,7,3,3,3,0,33,8,5,15,0,0,5,8,3,0,44,4,8,17,4,0,0,3,3,0,39,3,0,3,0,0,0,3,0,0,9,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,25,29,63,4,10,22,23,12,0,188,0,0,0,0,0,5,0,0,0,5,0,4,0,5,8,0,0,0,0,17,6,12,3,3,5,3,0,0,0,32,0,8,4,0,12,0,6,4,0,34,8,6,0,6,9,7,0,7,3,46,0,3,0,8,15,8,0,4,3,41,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,33,7,22,54,23,6,15,6,180
2240710,0,0,0,0,0,0,0,0,3,3,0,0,3,4,0,0,3,0,0,10,7,12,0,0,0,3,0,0,0,22,0,0,3,0,3,0,4,3,0,13,6,0,5,0,0,0,3,0,0,14,0,0,0,0,4,3,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,12,11,4,7,6,13,3,3,72,0,0,0,0,0,5,0,3,0,8,0,7,0,0,0,0,0,0,0,7,0,0,0,0,6,0,0,0,0,6,0,0,5,5,4,0,0,0,3,17,0,0,0,0,5,0,0,5,0,10,0,0,0,0,0,3,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,5,15,8,0,11,3,54
2240711,0,0,0,0,0,3,0,0,0,3,0,0,5,0,0,0,0,0,0,5,6,15,5,0,4,3,5,5,0,43,3,8,3,3,3,3,4,0,0,27,4,6,3,0,3,0,0,3,0,19,7,0,3,0,4,0,0,0,0,14,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,29,24,3,14,9,9,8,0,116,0,0,0,0,0,3,0,0,0,3,0,3,0,3,5,3,0,0,0,14,5,14,3,0,13,0,0,4,0,39,0,3,3,0,10,3,0,3,0,22,0,3,0,3,5,0,0,0,0,11,0,3,0,0,4,0,4,0,4,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,26,6,6,37,9,4,7,4,104
2240801,0,0,4,0,4,0,4,3,0,15,0,5,4,0,0,9,5,4,0,27,0,11,20,6,7,3,3,3,4,57,5,9,24,0,0,0,12,3,0,53,0,6,10,0,0,0,10,7,0,33,10,4,8,0,4,0,0,0,0,26,0,0,5,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,35,75,6,15,12,34,23,4,219,0,0,0,0,0,0,0,0,0,0,0,0,3,5,10,6,0,0,0,24,7,12,3,7,8,7,0,3,0,47,3,4,3,9,14,4,3,3,0,43,3,3,3,5,10,6,0,6,0,36,0,0,0,6,10,0,3,5,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,13,19,12,32,56,23,6,17,0,178
2240802,0,0,3,0,0,0,0,4,0,7,0,0,5,0,0,6,6,0,3,20,0,5,11,4,6,3,5,5,0,39,4,6,7,0,6,0,0,16,0,39,4,0,10,0,0,0,8,6,3,31,3,5,6,0,4,0,4,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,11,16,42,4,16,9,23,31,9,161,0,0,0,0,0,5,0,0,0,5,0,0,0,4,5,4,3,0,0,16,4,6,0,5,5,8,0,6,0,34,0,3,0,4,9,3,0,6,0,25,0,4,0,4,5,7,0,3,0,23,3,0,0,4,3,0,3,5,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,13,0,21,27,27,6,20,0,121
2240803,0,7,0,0,0,0,0,0,0,7,0,0,5,0,0,0,0,4,0,9,7,3,12,0,0,0,5,7,0,34,6,7,13,0,0,0,5,8,0,39,4,3,6,6,0,3,3,5,0,30,0,3,0,0,7,0,4,3,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,23,36,6,7,3,17,27,0,136,0,0,0,0,0,0,0,0,0,0,3,3,3,0,6,4,3,0,4,26,0,3,3,6,5,5,0,3,0,25,0,4,3,0,11,0,3,7,0,28,0,3,3,5,6,4,0,0,0,21,0,3,0,0,5,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,16,12,11,33,13,6,10,4,108
2240804,0,0,3,0,0,0,0,3,4,10,3,0,6,0,5,6,3,5,0,28,0,14,18,0,8,5,4,3,0,52,7,0,13,0,5,7,15,3,0,50,7,0,13,0,0,0,8,8,0,36,5,0,7,0,0,0,4,3,0,19,0,0,3,5,3,0,0,3,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,14,63,5,21,18,34,28,4,209,0,0,4,6,3,0,0,0,0,13,0,4,4,5,5,5,0,0,0,23,3,9,3,6,10,6,7,3,0,47,5,0,5,0,7,0,0,4,4,25,5,5,4,8,12,0,0,0,3,37,0,7,0,0,8,6,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,25,20,25,45,17,7,7,7,166
2240805,0,0,5,0,0,3,3,3,0,14,0,0,6,0,3,6,5,5,0,25,6,7,19,4,5,3,6,3,3,56,3,6,14,0,4,0,7,5,0,39,8,6,6,5,6,3,0,4,3,41,0,9,17,3,3,4,4,5,3,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,17,28,67,12,21,19,25,25,12,226,0,3,0,0,0,8,0,4,0,15,0,4,0,0,10,0,0,5,0,19,4,8,5,5,17,5,3,0,3,50,3,4,0,4,13,6,4,0,0,34,3,4,5,7,16,4,0,6,0,45,0,3,5,6,16,5,3,7,3,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,26,15,22,72,28,10,22,6,211
2240806,0,3,0,3,0,3,0,4,0,13,0,0,9,0,0,4,5,0,0,18,0,8,15,3,7,3,4,3,3,46,0,3,19,0,3,3,3,8,3,42,7,7,14,0,0,0,6,0,0,34,5,3,5,0,3,0,6,4,0,26,0,3,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,27,65,6,13,13,24,19,6,185,0,0,0,0,0,8,0,0,0,8,0,0,0,0,10,0,0,0,0,10,4,4,0,5,7,4,0,3,0,27,0,9,0,5,3,5,0,3,0,25,6,5,0,6,8,0,6,6,0,37,0,4,0,0,8,0,0,3,0,15,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,22,0,16,36,20,6,15,0,125
2240807,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,8,0,8,5,0,0,0,6,6,0,25,3,0,6,5,0,0,6,3,0,23,3,0,3,0,0,0,7,0,0,13,5,0,0,0,0,0,0,6,0,11,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,8,19,5,0,0,19,18,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,5,0,0,0,13,4,5,0,7,4,5,0,0,0,25,0,6,0,0,11,0,0,3,0,20,0,0,0,0,7,0,5,0,0,12,0,0,4,6,0,0,0,3,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,4,16,27,10,5,6,0,83
2240808,0,0,0,4,0,0,0,0,0,4,0,4,5,0,0,4,0,4,0,17,3,3,6,0,4,0,4,3,0,23,6,8,17,3,0,0,5,3,5,47,9,3,14,3,0,6,3,3,0,41,8,3,5,3,3,3,4,5,0,34,4,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,21,47,13,7,13,16,21,5,173,0,0,0,0,0,11,0,0,0,11,0,4,0,0,7,0,0,0,0,11,4,10,9,3,3,0,0,3,0,32,5,7,0,0,16,0,0,7,4,39,6,0,7,5,8,0,0,7,0,33,0,7,0,0,12,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,28,16,8,46,11,0,17,4,145
2240809,0,0,0,0,0,0,0,0,0,0,3,0,5,3,0,0,0,3,0,14,0,9,10,3,0,0,0,9,0,31,0,3,5,0,3,3,3,0,4,21,3,5,8,3,0,0,0,3,0,22,0,0,8,0,0,5,5,0,0,18,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,17,39,9,3,8,8,15,4,109,0,0,0,0,0,0,0,0,5,5,0,0,0,3,3,4,0,0,0,10,6,6,0,0,8,0,0,0,0,20,0,6,7,3,0,0,0,0,0,16,0,6,0,3,12,0,0,0,0,21,3,0,0,4,6,0,0,0,0,13,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,18,7,13,29,4,0,0,5,88
2240810,0,0,7,0,0,6,0,0,0,13,0,0,7,6,0,0,0,0,0,13,0,0,8,0,0,3,8,4,3,26,6,9,7,0,4,3,3,6,3,41,3,9,12,4,0,0,0,3,3,34,7,0,5,0,0,0,4,4,0,20,0,4,0,0,3,0,0,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,22,46,10,7,12,15,20,9,157,0,0,0,4,3,0,0,0,3,10,0,0,3,3,5,5,0,0,0,16,4,14,3,0,3,3,0,3,0,30,0,5,0,0,12,6,0,7,3,33,3,11,0,5,5,0,5,3,0,32,0,5,0,0,10,4,3,0,0,22,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,7,35,6,12,38,18,11,13,9,149
2240811,0,0,0,0,0,0,0,7,0,7,0,0,7,0,0,0,3,4,0,14,5,5,10,0,5,6,4,7,3,45,6,7,12,0,7,6,5,3,0,46,6,7,8,6,0,0,12,3,0,42,3,0,8,6,0,0,4,0,3,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,19,45,12,12,12,28,24,6,178,0,0,0,0,0,0,0,5,0,5,0,7,3,7,0,0,0,0,0,17,0,8,3,9,6,4,0,6,0,36,0,5,0,5,10,3,4,5,0,32,5,5,3,0,12,8,0,3,0,36,0,0,3,0,8,6,0,0,0,17,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,25,12,21,42,21,4,19,0,149
2240812,0,0,0,0,0,0,4,0,0,4,0,0,6,0,0,0,3,0,0,9,7,0,8,0,0,0,3,0,0,18,0,0,6,0,0,0,3,0,0,9,6,5,8,3,5,0,3,0,0,30,0,7,4,0,0,5,0,8,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,12,32,3,5,5,16,8,0,94,3,0,0,0,0,0,0,5,0,8,0,0,0,3,6,0,0,0,0,9,3,4,3,3,3,0,0,0,0,16,0,4,3,4,4,0,0,0,0,15,0,3,0,4,5,7,0,4,0,23,3,0,0,4,0,0,0,0,0,7,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,11,6,18,18,7,0,13,0,82
2240813,3,0,3,0,0,3,0,3,0,12,0,5,4,0,0,5,4,5,0,23,3,3,10,0,4,0,4,0,0,24,4,7,11,3,5,0,13,4,0,47,3,7,5,5,0,0,5,0,0,25,5,0,5,0,0,0,0,7,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,22,38,8,9,8,26,19,0,148,0,0,0,0,0,4,0,4,0,8,0,3,0,7,0,3,0,0,0,13,5,10,3,7,7,0,0,0,0,32,3,0,0,6,10,5,0,6,0,30,3,9,0,5,7,3,0,3,0,30,0,0,0,0,6,7,0,0,0,13,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,27,3,25,30,22,0,13,0,131
2240814,0,0,0,0,0,0,3,5,0,8,0,0,4,0,0,0,0,6,0,10,5,0,0,0,6,0,0,0,0,11,3,4,8,0,0,0,0,0,3,18,3,0,4,0,0,0,5,5,0,17,0,0,7,0,0,0,0,0,0,7,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,28,0,6,0,8,16,3,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,4,4,5,3,0,0,0,16,0,3,0,0,5,3,0,4,0,15,0,3,0,0,4,3,0,4,0,14,0,0,0,0,6,3,0,0,0,9,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,4,4,20,15,0,8,0,60
2240901,0,0,3,0,0,3,0,7,0,13,0,0,10,5,3,0,4,8,0,30,5,12,33,4,0,3,7,11,0,75,8,7,14,0,7,0,8,7,0,51,8,0,16,3,4,0,8,4,0,43,7,8,7,0,0,7,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,28,31,83,12,14,13,27,37,0,245,0,0,0,7,0,11,0,0,0,18,3,0,5,0,4,3,0,0,0,15,5,12,0,10,13,9,5,0,0,54,3,7,0,3,12,0,0,0,8,33,6,7,3,9,12,4,0,10,0,51,3,3,3,3,12,4,0,4,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,29,11,32,53,31,5,14,8,203
2240902,0,0,7,0,0,0,0,5,0,12,3,0,3,4,3,0,5,3,0,21,5,9,18,3,0,0,8,5,0,48,11,4,14,5,6,0,4,4,3,51,12,8,12,0,8,7,8,3,0,58,9,5,10,3,0,9,4,0,0,40,0,3,6,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,29,70,15,17,16,29,20,3,239,0,0,0,0,0,13,0,0,0,13,6,5,0,0,6,4,0,0,0,21,6,4,5,5,13,5,0,0,5,43,5,8,7,6,17,6,0,0,0,49,0,11,0,10,12,5,0,5,0,43,0,4,0,6,15,3,0,4,0,32,0,0,0,0,3,0,0,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,32,12,27,66,36,0,13,5,208
2240903,0,0,0,0,0,3,0,3,0,6,0,3,12,0,0,3,3,4,0,25,8,7,17,0,6,3,0,10,0,51,5,8,10,0,0,3,10,5,0,41,3,0,4,0,8,0,3,5,0,23,0,3,3,0,0,4,4,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,21,46,0,14,16,20,27,0,160,0,0,0,0,0,4,0,5,0,9,5,3,0,5,5,4,0,0,0,22,7,10,5,4,10,0,0,6,0,42,0,4,0,5,11,6,0,5,0,31,0,6,0,7,4,3,7,5,0,32,0,3,0,3,8,0,0,3,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,26,5,24,38,17,7,24,0,153
2240904,0,0,3,0,0,0,0,5,0,8,5,0,11,4,3,3,0,0,0,26,3,8,20,0,3,0,5,5,3,47,5,3,8,0,3,0,13,7,0,39,6,3,13,6,0,0,5,7,0,40,3,7,8,0,3,3,4,3,0,31,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,21,63,10,15,6,27,27,3,194,0,0,0,0,0,5,0,0,0,5,4,4,0,6,0,5,0,0,0,19,3,3,0,4,9,9,4,8,0,40,3,3,0,4,16,0,0,0,4,30,3,4,6,4,10,5,3,0,0,35,0,0,0,4,3,5,0,6,3,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,14,6,22,38,29,7,14,7,150
2240905,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,6,0,3,4,0,7,0,3,7,0,24,0,0,0,5,0,0,5,0,0,10,3,3,9,0,0,0,4,0,0,19,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,19,5,7,0,12,7,0,64,0,0,0,0,3,3,0,3,0,9,0,4,0,5,4,0,0,0,0,13,3,0,3,3,6,5,0,0,0,20,3,3,4,0,7,0,3,0,0,20,0,4,0,0,5,0,0,3,0,12,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,11,7,8,25,8,3,11,0,79
2240906,0,0,0,0,3,0,0,3,0,6,0,0,10,0,0,5,0,0,0,15,0,0,19,0,5,8,0,4,0,36,5,5,11,4,0,3,7,3,0,38,4,6,5,3,0,0,8,4,0,30,6,8,9,3,0,0,6,3,0,35,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,19,59,10,8,16,21,17,0,165,0,0,0,0,0,5,0,0,0,5,0,7,0,0,4,5,0,0,0,16,0,11,3,6,14,0,0,3,0,37,3,3,6,3,16,0,3,3,0,37,7,9,0,3,9,0,0,3,0,31,0,3,0,0,8,5,0,3,6,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,33,9,12,51,15,3,12,6,151
2240907,0,0,0,0,0,3,0,3,0,6,0,0,3,0,0,3,0,3,0,9,0,0,4,0,0,0,4,5,0,13,0,0,7,4,0,0,0,0,0,11,0,0,0,0,0,0,5,3,0,8,0,0,4,0,0,0,6,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,4,0,6,15,14,0,57,0,0,0,0,0,4,0,3,0,7,0,0,0,0,0,0,0,3,0,3,0,6,0,0,0,0,0,0,0,6,0,0,0,0,5,0,4,0,0,9,0,3,0,5,0,0,0,3,3,14,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,5,10,4,4,9,3,44
