SA2_MAINCODE_2011,2016_1,2016_2,2016_3,2016_4,2016_5,2016_6,2016_7,2016_8,2016_9,2016_10,2016_11,2016_12,mean_2016
212011288,477500.0,480000.0,482500.0,465000.0,430000.0,440000.0,435000.0,449000.0,480000.0,480000.0,449000.0,480000.0,462333.3333333333
212011289,570000.0,580000.0,580000.0,565000.0,550000.0,550000.0,560000.0,560000.0,575000.0,570000.0,550000.0,580000.0,565833.3333333334
212011290,356999.0,356999.0,358500.0,356999.0,343642.0,343500.0,340000.0,355000.0,356566.0,355000.0,347500.0,359549.5,352521.2083333333
212011291,350000.0,370000.0,366582.0,350000.0,339900.0,345000.0,340000.0,347550.0,365000.0,360000.0,348550.0,372400.0,354581.8333333333
212011292,377500.0,386475.0,384790.0,370000.0,358000.0,360000.0,359985.0,367080.0,380175.0,380000.0,364900.0,390000.0,373242.0833333333
212021293,570000.0,587000.0,577100.0,569000.0,549000.0,553300.0,553100.0,561750.0,575000.0,575000.0,555000.0,590000.0,567937.5
212021294,520000.0,536855.0,530000.0,500000.0,485000.0,490000.0,485500.0,495000.0,530000.0,525000.0,490000.0,535000.0,510196.25
212021295,350000.0,370000.0,365000.0,350000.0,337000.0,340000.0,340000.0,350000.0,360000.0,360000.0,345000.0,380000.0,353916.6666666667
212021296,470000.0,495000.0,490000.0,465000.0,457500.0,460000.0,460000.0,460000.0,480000.0,480000.0,460000.0,500000.0,473125.0
212021297,400000.0,420000.0,420000.0,400000.0,399950.0,400000.0,400000.0,400000.0,410000.0,405000.0,400000.0,420000.0,406245.8333333333
212021298,420000.0,440000.0,440000.0,420000.0,400000.0,410000.0,404200.0,420000.0,437000.0,430000.0,410000.0,450000.0,423433.3333333333
212021299,895000.0,950000.0,942500.0,895000.0,890000.0,895000.0,895000.0,895000.0,930000.0,910000.0,895000.0,950000.0,911875.0
212031300,370000.0,388000.0,381000.0,370000.0,371120.0,369300.0,370000.0,370000.0,379000.0,373524.0,368500.0,390000.0,375037.0
212031301,409400.0,426395.0,420000.0,406070.0,395400.0,399330.0,397415.0,402560.0,416000.0,410997.5,400000.0,429900.0,409455.625
212031302,430000.0,450000.0,445000.0,429925.0,417764.0,420000.0,420000.0,424500.0,439325.0,432297.5,421250.0,450000.0,431671.7916666667
212031303,465730.0,488500.0,479200.0,452294.5,445476.0,447135.0,444900.0,446109.0,473199.0,460632.0,449700.0,494880.0,462312.9583333333
212031304,380000.0,390000.0,388440.0,380000.0,377715.0,379000.0,375500.0,380000.0,384405.5,381450.0,379975.0,395000.0,382623.7916666667
212031305,365000.0,379000.0,370000.0,360000.0,350000.0,350000.0,350000.0,360000.0,370000.0,370000.0,350000.0,380000.0,362833.3333333333
212031306,490000.0,497101.5,490000.0,490000.0,490000.0,490000.0,490000.0,490000.0,495000.0,494675.0,490000.0,499300.0,492173.0416666667
212031307,480000.0,495000.0,490000.0,475000.0,460000.0,465000.0,465000.0,475000.0,480000.0,480000.0,470000.0,495000.0,477500.0
212031308,430000.0,435000.0,430000.0,430000.0,442475.0,440000.0,440000.0,432000.0,430000.0,440000.0,440000.0,444950.0,436202.0833333333
212041309,673313.0,699100.0,698250.0,660000.0,632500.0,680000.0,650000.0,650000.0,700000.0,682500.0,650000.0,699100.0,672896.9166666666
212041310,575000.0,609750.0,600000.0,575125.0,574281.5,575000.0,575000.0,575000.0,600000.0,580000.0,575000.0,619500.0,586138.0416666666
212041311,400000.0,420000.0,420000.0,400000.0,399000.0,400000.0,400000.0,409975.0,418951.0,418951.0,400000.0,432000.0,409906.4166666667
212041312,460000.0,498750.0,492500.0,460000.0,423938.0,440000.0,430000.0,450000.0,485000.0,470000.0,450000.0,499000.0,463265.6666666667
212041313,669000.0,692500.0,678750.0,650000.0,645000.0,650000.0,645000.0,650000.0,670000.0,664500.0,650000.0,700000.0,663729.1666666666
212041314,650000.0,700000.0,690000.0,594900.0,575500.0,585000.0,578580.0,590000.0,676900.0,650000.0,589900.0,705000.0,632148.3333333334
212041315,440000.0,460000.0,450000.0,430000.0,400000.0,420000.0,400000.0,426962.5,450000.0,446937.5,420000.0,470000.0,434491.6666666667
212041316,480000.0,500000.0,500000.0,480000.0,440000.0,450000.0,450000.0,470659.5,500000.0,490000.0,461919.0,517250.0,478319.0416666667
212041317,550000.0,600000.0,582750.0,550000.0,500000.0,510000.0,500000.0,540000.0,550000.0,550000.0,525000.0,600000.0,546479.1666666666
212041318,514350.0,550000.0,550000.0,500000.0,490000.0,498750.0,498750.0,500000.0,530000.0,525000.0,499000.0,560000.0,517987.5
212051319,850000.0,895134.5,871500.0,850000.0,800000.0,827500.0,819500.0,832500.0,860750.0,850000.0,825000.0,890269.0,847679.4583333334
212051320,775000.0,800000.0,800000.0,775000.0,680000.0,735000.0,690000.0,750000.0,787762.5,775000.0,742500.0,800000.0,759188.5416666666
212051321,1122188.0,1150000.0,1122188.0,1100000.0,1000000.0,1027425.0,1000000.0,1096125.0,1110000.0,1122188.0,1050000.0,1150000.0,1087509.5
212051322,1200000.0,1265907.0,1250000.0,1246875.0,1100000.0,1200000.0,1163532.0,1200000.0,1250000.0,1200000.0,1200000.0,1250000.0,1210526.1666666667
212051323,1150000.0,1195000.0,1150000.0,1150000.0,1150000.0,1197000.0,1188272.0,1166032.0,1150000.0,1150000.0,1196000.0,1195000.0,1169775.3333333333
212051324,1050000.0,1050000.0,1042388.0,1012500.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1044882.0,1000000.0,1050000.0,1020814.1666666666
212051325,684144.0,690000.0,690000.0,682500.0,650000.0,650000.0,650000.0,682500.0,697253.0,687500.0,675000.0,700000.0,678241.4166666666
212051326,775000.0,800000.0,798000.0,760000.0,725000.0,750000.0,725000.0,750000.0,780000.0,775000.0,750000.0,800000.0,765666.6666666666
212051327,960000.0,1000000.0,997500.0,947625.0,919603.5,945000.0,938831.5,947625.0,990000.0,960000.0,945000.0,1000000.0,962598.75
213011328,407000.0,450000.0,431250.0,400000.0,370000.0,380000.0,370000.0,380000.0,420000.0,409500.0,380000.0,470000.0,405645.8333333333
213011329,580000.0,599000.0,595000.0,580000.0,550000.0,550000.0,549312.5,579275.0,580000.0,587500.0,560000.0,599000.0,575757.2916666666
213011330,400000.0,420000.0,415000.0,400000.0,390000.0,399000.0,395000.0,400000.0,410520.0,400000.0,399000.0,420000.0,404043.3333333333
213011331,387000.0,410000.0,400000.0,380000.0,375000.0,385000.0,379000.0,386000.0,399000.0,392500.0,380000.0,410000.0,390291.6666666667
213011332,440000.0,485500.0,460000.0,433500.0,420000.0,420000.0,420000.0,420000.0,460000.0,440000.0,420000.0,494375.0,442781.25
213011333,365000.0,390000.0,380000.0,360000.0,345000.0,349125.0,349062.5,355000.0,374063.0,370000.0,350000.0,399000.0,365520.875
213011334,400000.0,436456.5,420000.0,399000.0,379000.0,390000.0,380000.0,399000.0,411500.0,400000.0,399000.0,444444.0,404866.7083333333
213011335,410000.0,450000.0,445000.0,410000.0,395000.0,399000.0,399000.0,400000.0,440000.0,423938.0,399500.0,460000.0,419286.5
213011336,500000.0,570000.0,530000.0,490000.0,450000.0,460000.0,450000.0,490000.0,534325.0,520000.0,472500.0,596000.0,505235.4166666667
213011337,480000.0,500000.0,499499.5,475000.0,430000.0,440000.0,430000.0,450000.0,490000.0,480000.0,444000.0,505000.0,468624.9583333333
213011338,435000.0,450000.0,450000.0,430000.0,420000.0,421500.0,420000.0,430000.0,449000.0,441900.0,424850.0,450000.0,435187.5
213011339,400000.0,420000.0,410000.0,400000.0,380000.0,380000.0,380000.0,400000.0,409000.0,409000.0,400000.0,420000.0,400666.6666666667
213011340,550000.0,570000.0,567500.0,540000.0,530000.0,530000.0,530000.0,540000.0,555000.0,550000.0,540000.0,570000.0,547708.3333333334
213021341,721594.0,748125.0,740000.0,700000.0,680000.0,695000.0,698250.0,700000.0,730000.0,726594.0,695000.0,748562.5,715260.4583333334
213021342,448875.0,469000.0,460000.0,448875.0,430000.0,433913.0,430000.0,440000.0,454500.0,450000.0,440000.0,473813.0,448248.0
213021343,596750.0,620000.0,600000.0,590000.0,570000.0,580000.0,590000.0,590000.0,600000.0,600000.0,590000.0,630000.0,596395.8333333334
213021344,750000.0,780000.0,760000.0,735000.0,698625.0,700000.0,700000.0,720000.0,750000.0,750000.0,720000.0,790000.0,737802.0833333334
213021345,487500.0,495000.0,495000.0,479500.0,450000.0,470000.0,460000.0,478800.0,495000.0,491133.5,470000.0,495000.0,480577.7916666667
213021346,1000000.0,1052429.0,1000000.0,1000000.0,950000.0,950000.0,950000.0,975000.0,1000000.0,1000000.0,950000.0,1100000.0,993952.4166666666
213031347,525000.0,548625.0,550000.0,520000.0,499000.0,500000.0,500000.0,520000.0,548625.0,530000.0,500000.0,550000.0,524270.8333333333
213031348,600000.0,650000.0,620000.0,600000.0,590000.0,597500.0,590000.0,600000.0,618750.0,600000.0,600000.0,650000.0,609687.5
213031349,710000.0,760000.0,755000.0,700000.0,700000.0,700000.0,700000.0,705000.0,727500.0,710000.0,700000.0,775000.0,720208.3333333334
213031350,700000.0,750000.0,722500.0,700000.0,690000.0,692500.0,690000.0,700000.0,737500.0,700000.0,690000.0,750000.0,710208.3333333334
213031351,597000.0,625000.0,600000.0,591513.5,560000.0,580000.0,565000.0,588027.0,600000.0,599500.0,580000.0,635000.0,593420.0416666666
213031352,724094.0,750000.0,748125.0,721594.0,690000.0,700000.0,699000.0,700000.0,730000.0,730000.0,700000.0,750000.0,720234.4166666666
213041353,363250.0,361875.0,359500.0,358750.0,346920.0,350000.0,349000.0,353500.0,362452.0,362851.0,353800.0,363600.0,357124.8333333333
213041354,494381.5,500000.0,500000.0,490000.0,473906.5,480000.0,480000.0,490000.0,499000.0,495000.0,488700.0,500000.0,490915.6666666667
213041355,446350.0,456450.0,450000.0,449000.0,440000.0,445000.0,442678.0,449422.0,449500.0,445450.0,449350.0,458550.0,448479.1666666667
213041356,300000.0,319000.0,309325.0,301280.5,298695.5,299000.0,299000.0,300000.0,309700.0,305301.5,299771.5,323950.0,305418.6666666667
213041357,336000.0,338971.0,337192.5,334450.0,330000.0,331220.0,331975.0,333500.0,336550.0,335000.0,332925.0,341048.5,334902.6666666667
213041358,336488.5,340000.0,339434.0,334375.5,321350.0,328835.5,325000.0,332750.0,339000.0,337900.0,330430.0,341550.0,333926.125
213041359,402590.0,400862.0,400805.5,401041.5,399270.0,395900.0,399235.0,401610.0,401091.5,400519.5,399860.0,401895.0,400390.0
213041360,500000.0,525000.0,511856.5,500000.0,470000.0,489500.0,482500.0,498875.0,504500.0,500000.0,490000.0,530000.0,500185.9583333333
213051361,389000.0,398000.0,395000.0,389000.0,375000.0,379999.0,379999.0,382019.0,395000.0,390000.0,380000.0,399000.0,387668.0833333333
213051362,360000.0,380000.0,375000.0,360000.0,340000.0,350000.0,345000.0,359000.0,370000.0,369537.0,350000.0,380000.0,361544.75
213051363,420000.0,450000.0,450000.0,412500.0,390000.0,395000.0,390000.0,400000.0,450000.0,442500.0,400000.0,459900.0,421658.3333333333
213051364,498750.0,520000.0,506925.0,495000.0,473761.5,480000.0,477450.0,488862.5,504080.0,500000.0,483450.0,524023.0,496025.1666666667
213051365,396760.0,409000.0,403690.0,394675.0,382270.0,386390.0,384000.0,390900.0,400000.0,399400.0,388450.0,410400.0,395494.5833333333
213051366,410000.0,424410.0,420135.0,407370.0,398900.0,400000.0,400000.0,404900.0,416885.0,414190.0,403102.5,429728.0,410801.7083333333
213051367,372350.0,392970.0,387900.0,368908.0,350000.0,356900.0,353500.0,364900.0,383720.0,379350.0,361155.0,398219.0,372489.3333333333
213051368,460000.0,500000.0,499000.0,459000.0,427000.0,439000.0,431735.0,450000.0,473813.0,462000.0,446172.5,507500.0,462935.0416666667
213051369,369550.0,390000.0,385000.0,364700.0,350000.0,355000.0,350000.0,360220.0,380000.0,375000.0,357000.0,391825.0,369024.5833333333
214011370,380000.0,390000.0,389000.0,379000.0,360000.0,367500.0,365000.0,375000.0,388600.0,385000.0,370987.0,394000.0,378673.9166666667
214011371,424469.0,450000.0,445000.0,420000.0,407000.0,416975.0,410000.0,420000.0,435000.0,430000.0,420000.0,460000.0,428203.6666666667
214011372,349000.0,363150.0,350000.0,345000.0,339000.0,340000.0,340000.0,345000.0,350000.0,350000.0,340000.0,365000.0,348012.5
214011373,599000.0,630000.0,617500.0,595000.0,580000.0,590000.0,590000.0,598750.0,620000.0,599000.0,595000.0,635000.0,604104.1666666666
214011374,449000.0,460000.0,450000.0,440000.0,430000.0,439000.0,435000.0,440000.0,449950.0,449000.0,440000.0,470000.0,445995.8333333333
214011375,479000.0,520000.0,500000.0,470000.0,440000.0,450000.0,449000.0,466912.5,485000.0,480000.0,450000.0,525000.0,476242.7083333333
214011376,497000.0,527000.0,499000.0,490000.0,489000.0,490000.0,494000.0,490000.0,499000.0,499000.0,489000.0,532500.0,499625.0
214021377,550000.0,595000.0,587500.0,550000.0,534400.0,545000.0,541819.0,550000.0,570000.0,570000.0,550000.0,595000.0,561559.9166666666
214021378,1152500.0,1400000.0,1147500.0,1150000.0,995000.0,1050000.0,997000.0,1155000.0,1151063.0,1200000.0,1145000.0,1300000.0,1153588.5833333333
214021379,399000.0,405000.0,400000.0,399000.0,395000.0,390000.0,390000.0,395000.0,400000.0,399000.0,390000.0,410000.0,397666.6666666667
214021380,650000.0,700000.0,690000.0,650000.0,600000.0,620000.0,617500.0,644187.5,679000.0,650000.0,630000.0,732000.0,655223.9583333334
214021381,850000.0,900000.0,895000.0,847500.0,800000.0,820000.0,800000.0,850000.0,869000.0,860000.0,842500.0,923500.0,854791.6666666666
214021382,759750.0,800000.0,780000.0,750000.0,700000.0,730000.0,720000.0,750000.0,759500.0,759500.0,740000.0,800000.0,754062.5
214021383,630000.0,660000.0,650000.0,630000.0,595000.0,600000.0,595000.0,630000.0,642500.0,630000.0,620000.0,675000.0,629791.6666666666
214021384,470000.0,475000.0,475000.0,465000.0,449000.0,450000.0,449000.0,459000.0,470000.0,470000.0,455000.0,470000.0,463083.3333333333
214021385,420000.0,435000.0,430000.0,420000.0,395000.0,399000.0,395000.0,420000.0,425000.0,420000.0,415000.0,440000.0,417833.3333333333
