SA2_MAINCODE_2011,2011_1,2011_2,2011_3,2011_4,2011_5,2011_6,2011_7,2011_8,2011_9,2011_10,2011_11,2011_12,mean_2011
212011292,350000.0,350000.0,350739.0,350000.0,349950.0,349000.0,349990.0,349000.0,350000.0,350000.0,348838.5,350000.0,349793.125
212021293,490000.0,495000.0,495000.0,490000.0,470000.0,475000.0,470000.0,490000.0,495000.0,490000.0,480000.0,495000.0,486250.0
212021294,445000.0,440000.0,440000.0,450000.0,450000.0,455000.0,452500.0,450000.0,440000.0,440000.0,450000.0,440000.0,446041.6666666667
212021295,335000.0,320000.0,320000.0,335000.0,339000.0,339000.0,335000.0,337000.0,330000.0,333500.0,339000.0,319000.0,331791.6666666667
212021296,420000.0,400000.0,405000.0,420000.0,414500.0,420000.0,420000.0,420000.0,419500.0,420000.0,420000.0,400000.0,414916.6666666667
212021297,369975.0,365000.0,365000.0,370000.0,375000.0,370000.0,370000.0,375000.0,360000.0,369950.0,370000.0,365000.0,368743.75
212021298,380000.0,375000.0,379950.0,376000.0,370000.0,373000.0,370000.0,376000.0,375500.0,375000.0,375500.0,370000.0,374662.5
212021299,780000.0,780000.0,780000.0,780000.0,769750.0,770000.0,769500.0,780000.0,780000.0,795000.0,775000.0,780000.0,778270.8333333334
212031300,346000.0,346297.0,344545.0,355000.0,365000.0,364000.0,364403.0,359950.0,335000.0,340000.0,363300.0,349907.0,352783.5
212031301,380655.0,385000.0,386260.5,376700.0,369130.5,371751.0,370100.0,373899.0,380550.0,379380.5,373192.5,382925.0,377462.0
212031302,376598.0,397300.0,397300.0,374650.0,365764.5,369950.0,367268.0,369950.0,380000.0,378850.0,367407.0,395000.0,378336.4583333333
212031303,480000.0,486980.0,488500.0,479007.5,434810.0,466250.0,438987.0,474000.0,487140.0,480000.0,477745.0,472309.0,472144.0416666667
212031304,355100.0,367500.0,365000.0,355000.0,345132.0,349700.0,348783.5,351000.0,348483.5,357190.5,350019.0,368500.0,355117.375
212031305,340000.0,340000.0,340000.0,340000.0,339000.0,340000.0,339950.0,340000.0,345000.0,340000.0,340000.0,336800.0,340062.5
212031306,440000.0,420000.0,420622.0,435000.0,420000.0,420000.0,420000.0,430000.0,435000.0,440000.0,425000.0,420000.0,427135.1666666667
212031307,420000.0,415000.0,415000.0,420000.0,415000.0,420000.0,419932.5,420000.0,420000.0,420000.0,420000.0,415000.0,418327.7083333333
212031308,411500.0,389000.0,386700.0,418000.0,394975.0,400000.0,399990.0,400000.0,400000.0,418000.0,415000.0,390000.0,401930.4166666667
212041309,520000.0,500000.0,505000.0,520000.0,544500.0,534500.0,536750.0,525000.0,520000.0,524500.0,534500.0,503750.0,522375.0
212041310,512250.0,500000.0,500000.0,520000.0,525000.0,525000.0,520000.0,520000.0,520000.0,525000.0,520000.0,500000.0,515604.1666666667
212041311,395000.0,399500.0,399000.0,395000.0,397250.0,399000.0,398000.0,395500.0,397500.0,390000.0,395500.0,399000.0,396687.5
212041312,400000.0,399500.0,400000.0,400000.0,400000.0,400000.0,400000.0,400000.0,400000.0,400000.0,400000.0,395000.0,399541.6666666667
212041313,550000.0,550000.0,550000.0,550000.0,555000.0,560000.0,560000.0,555000.0,548000.0,550000.0,560000.0,524500.0,551041.6666666666
212041314,519050.0,520000.0,522251.5,525474.0,515230.0,521428.5,517900.0,534975.0,480000.0,500000.0,529050.0,529337.0,517891.3333333333
212041315,380000.0,379500.0,380000.0,380000.0,380000.0,389500.0,389500.0,389000.0,380000.0,380000.0,390000.0,375000.0,382708.3333333333
212041316,390000.0,380000.0,380000.0,390000.0,390000.0,390000.0,390000.0,390000.0,390000.0,384000.0,390000.0,380000.0,387000.0
212041317,480000.0,460000.0,465000.0,480000.0,470000.0,480000.0,475000.0,480000.0,470000.0,469000.0,480000.0,460000.0,472416.6666666667
212041318,420000.0,420000.0,420000.0,424500.0,439475.0,440000.0,439950.0,430000.0,420000.0,420000.0,434500.0,420000.0,427368.75
212051319,680000.0,680000.0,680000.0,680000.0,690000.0,690000.0,690000.0,680000.0,680000.0,680000.0,686500.0,680000.0,683041.6666666666
212051320,590000.0,577500.0,580000.0,592500.0,600000.0,600000.0,600000.0,600000.0,585000.0,585000.0,600000.0,575000.0,590416.6666666666
212051321,730000.0,729000.0,730000.0,730000.0,732500.0,750000.0,740000.0,750000.0,730000.0,740000.0,750000.0,728000.0,736625.0
212051322,780000.0,775000.0,780000.0,780000.0,750000.0,782500.0,750000.0,780000.0,780000.0,782500.0,785000.0,776250.0,775104.1666666666
212051323,760000.0,750000.0,765000.0,761250.0,762500.0,780000.0,770000.0,772500.0,760000.0,750000.0,775000.0,752500.0,763229.1666666666
212051324,725000.0,700000.0,720000.0,744500.0,735000.0,745000.0,750000.0,740000.0,720000.0,730000.0,750000.0,701250.0,730062.5
212051325,542500.0,525000.0,529000.0,545000.0,550000.0,550000.0,550000.0,547000.0,538750.0,540000.0,550000.0,514000.0,540104.1666666666
212051326,600000.0,600000.0,600000.0,600000.0,600000.0,600000.0,600000.0,600000.0,600000.0,600000.0,612500.0,600000.0,601041.6666666666
212051327,686250.0,690000.0,697000.0,689000.0,750000.0,714000.0,730000.0,705000.0,690000.0,683750.0,714000.0,680000.0,702416.6666666666
213011328,370000.0,370000.0,370000.0,370000.0,370000.0,370000.0,370000.0,370000.0,370000.0,370000.0,370000.0,370000.0,370000.0
213011329,500000.0,500000.0,514500.0,500000.0,490000.0,500000.0,500000.0,500000.0,510000.0,505000.0,500000.0,500000.0,501625.0
213011330,380000.0,390000.0,390000.0,380875.0,370000.0,380000.0,379000.0,380000.0,385000.0,380000.0,380000.0,390000.0,382072.9166666667
213011331,380000.0,370000.0,370000.0,380000.0,369000.0,370000.0,367000.0,380000.0,375000.0,380000.0,375000.0,365000.0,373416.6666666667
213011332,420000.0,410000.0,415000.0,420000.0,400000.0,410000.0,400000.0,415000.0,417500.0,417000.0,415000.0,410000.0,412458.3333333333
213011333,350000.0,345000.0,345000.0,350000.0,350000.0,355000.0,352500.0,350000.0,349000.0,350000.0,350000.0,345000.0,349291.6666666667
213011334,390000.0,380000.0,380000.0,390000.0,390000.0,390000.0,390000.0,390000.0,385000.0,385000.0,390000.0,375000.0,386250.0
213011335,390000.0,380000.0,380000.0,385000.0,385000.0,387000.0,385000.0,388000.0,385000.0,388000.0,385000.0,380000.0,384833.3333333333
213011336,417500.0,420000.0,425000.0,410000.0,410000.0,410000.0,410000.0,412500.0,420000.0,420000.0,415000.0,420000.0,415833.3333333333
213011337,440000.0,420000.0,420000.0,440000.0,440000.0,450000.0,440000.0,440000.0,427000.0,440000.0,448433.0,420000.0,435452.75
213011338,410000.0,400000.0,400000.0,415000.0,400000.0,410000.0,400000.0,412865.0,400000.0,410000.0,419500.0,400000.0,406447.0833333333
213011339,392500.0,400000.0,400000.0,390000.0,390000.0,390000.0,390000.0,390000.0,408250.0,400000.0,390000.0,400000.0,395062.5
213011340,500000.0,499950.0,498500.0,499925.0,480000.0,480000.0,480000.0,498000.0,499925.0,499450.0,480000.0,499950.0,492975.0
213021341,600000.0,597000.0,592500.0,599000.0,580000.0,590000.0,585000.0,590000.0,599000.0,599499.5,590000.0,599999.5,593499.9166666666
213021342,400000.0,395000.0,399000.0,400000.0,395000.0,400000.0,399900.0,400000.0,399900.0,400000.0,400000.0,395000.0,398650.0
213021343,500000.0,490000.0,490000.0,500000.0,480000.0,490000.0,485000.0,499450.0,499000.0,499999.5,490000.0,495000.0,493204.125
213021344,625000.0,620000.0,625000.0,620000.0,600000.0,620000.0,620000.0,627000.0,625000.0,620000.0,620000.0,619995.0,620166.25
213021345,409950.0,400000.0,400000.0,410000.0,397900.0,400000.0,400000.0,409900.0,403500.0,410000.0,403500.0,400000.0,403729.1666666667
213021346,850000.0,875000.0,860000.0,847500.0,850000.0,857500.0,860000.0,850000.0,850000.0,850000.0,850000.0,880000.0,856666.6666666666
213031347,490000.0,490000.0,495000.0,490000.0,470000.0,480000.0,470000.0,490000.0,499000.0,495000.0,480000.0,482500.0,485958.3333333333
213031348,504500.0,509000.0,500000.0,504500.0,500000.0,520000.0,509500.0,515000.0,520000.0,500000.0,515000.0,520000.0,509791.6666666667
213031349,750000.0,729000.0,750000.0,750000.0,675000.0,700000.0,680000.0,735000.0,750000.0,750000.0,735000.0,725000.0,727416.6666666666
213031350,590000.0,590000.0,600000.0,590000.0,590000.0,595000.0,590000.0,599900.0,595000.0,590000.0,599950.0,580000.0,592487.5
213031351,499000.0,490000.0,490001.0,499000.0,499000.0,499000.0,499000.0,499000.0,492500.5,495000.0,499450.0,490000.0,495912.625
213031352,590000.0,589000.0,590000.0,590000.0,580000.0,590000.0,580000.0,599000.0,590000.0,597000.0,590000.0,585000.0,589166.6666666666
213041353,319000.0,325000.0,325000.0,318500.0,315000.0,315000.0,315000.0,318750.0,320000.0,320000.0,318500.0,324800.0,319545.8333333333
213041354,440000.0,440000.0,440000.0,440000.0,430000.0,439000.0,433575.0,440000.0,440000.0,440000.0,440000.0,440000.0,438547.9166666667
213041355,406200.0,412955.0,413800.0,410000.0,429000.0,415000.0,420000.0,410000.0,400000.0,400000.0,410000.0,411900.0,411571.25
213041356,297500.0,300000.0,299900.0,299900.0,292400.0,299000.0,296459.0,299000.0,292440.0,297500.0,299000.0,305200.0,298191.5833333333
213041357,310800.0,326789.0,325000.0,308400.0,294912.5,299900.0,299000.0,304100.0,309033.5,310057.5,303030.0,327000.0,309835.2083333333
213041358,319000.0,320595.0,323714.5,319000.0,299960.0,309000.0,305000.0,315000.0,325000.0,324000.0,310810.5,321250.0,316027.5
213041359,719000.0,325000.0,339000.0,684500.0,450000.0,450000.0,584500.0,450000.0,482500.0,719000.0,386600.0,320000.0,492508.3333333333
213041360,459200.0,480000.0,480000.0,450000.0,435085.5,450000.0,440000.0,450000.0,450000.0,450000.0,448500.0,488500.0,456773.7916666667
213051361,349900.0,345000.0,345000.0,349000.0,340000.0,349000.0,345000.0,349900.0,349000.0,349500.0,349000.0,345000.0,347108.3333333333
213051362,330000.0,330000.0,329000.0,330000.0,329000.0,330000.0,329000.0,330000.0,329000.0,329900.0,329950.0,330000.0,329654.1666666667
213051363,360000.0,370000.0,365000.0,360000.0,396494.5,399000.0,390000.0,375000.0,350000.0,350000.0,380000.0,390000.0,373791.2083333333
213051364,474100.0,461100.0,465000.0,475000.0,431528.5,451000.0,440000.0,470000.0,475000.0,474100.0,465000.0,460000.0,461819.0416666667
213051365,365000.0,370000.0,370000.0,365000.0,350750.0,359000.0,355251.0,365000.0,367720.0,366900.0,360000.0,370000.0,363718.4166666667
213051366,365150.0,380000.0,380000.0,365300.0,358900.0,360000.0,360000.0,365000.0,372485.0,375000.0,363100.0,380000.0,368744.5833333333
213051367,315000.0,310000.0,310000.0,310000.0,300000.0,307890.5,305000.0,310000.0,310000.0,310000.0,309000.0,310000.0,308907.5416666667
213051368,390000.0,380000.0,380000.0,390000.0,380000.0,380000.0,390000.0,380000.0,382500.0,390000.0,390000.0,380000.0,384375.0
213051369,333000.0,334381.5,335900.0,333825.0,323879.0,330000.0,327607.0,333000.0,334840.0,334467.0,331600.0,334475.5,332247.9166666667
214011370,340000.0,340000.0,341500.0,340000.0,326000.0,330000.0,330000.0,334950.0,341740.0,340000.0,330000.0,341500.0,336307.5
214011371,380000.0,380000.0,380000.0,380000.0,386475.0,390000.0,389950.0,385950.0,380000.0,380000.0,390000.0,379000.0,383447.9166666667
214011372,320000.0,315000.0,316000.0,320000.0,320000.0,320000.0,320000.0,325000.0,320000.0,320000.0,325000.0,310000.0,319250.0
214011373,550000.0,550000.0,550000.0,550000.0,543424.0,550000.0,545000.0,550000.0,550000.0,550000.0,550000.0,550000.0,549035.3333333334
214011374,410000.0,399999.0,399950.0,410000.0,415000.0,414850.0,415000.0,410000.0,400000.0,400000.0,414750.0,395000.0,407045.75
214011375,399500.0,398000.0,399000.0,399500.0,399500.0,399000.0,399500.0,399999.0,400000.0,400000.0,399250.0,399000.0,399354.0833333333
214011376,429975.0,431850.0,435000.0,430000.0,409950.0,417000.0,410000.0,429000.0,433675.0,432400.0,423000.0,434950.0,426400.0
214021377,530000.0,526923.5,525000.0,529000.0,500000.0,525000.0,510000.0,520000.0,529000.0,529000.0,525250.5,532231.5,523450.4583333333
214021378,975000.0,897500.0,923750.0,995000.0,948500.0,1000000.0,997500.0,1000000.0,923750.0,949000.0,950000.0,818750.0,948229.1666666666
214021379,385000.0,380000.0,380000.0,382000.0,385000.0,380000.0,385000.0,380000.0,385000.0,385000.0,381000.0,380000.0,382333.3333333333
214021380,525000.0,550000.0,542500.0,525000.0,520000.0,520000.0,520000.0,522500.0,530000.0,530000.0,522500.0,550000.0,529791.6666666666
214021381,790000.0,780000.0,777500.0,785000.0,780000.0,780000.0,780000.0,785000.0,780000.0,792500.0,780000.0,770000.0,781666.6666666666
214021382,670000.0,650000.0,650000.0,650000.0,584800.0,630000.0,599500.0,650000.0,660000.0,660000.0,648000.0,650000.0,641858.3333333334
214021383,595000.0,595000.0,595000.0,595000.0,580000.0,590000.0,580000.0,595000.0,599500.0,599500.0,595000.0,595000.0,592833.3333333334
214021384,449000.0,448750.0,449000.0,445000.0,420000.0,429950.0,425000.0,439950.0,449950.0,450000.0,439000.0,440000.0,440466.6666666667
214021385,390000.0,390000.0,390000.0,390000.0,380000.0,382000.0,380000.0,389000.0,390000.0,390000.0,385000.0,390000.0,387166.6666666667
