BP_2005_2006,BP_2006_2007,BP_2007_2008,BP_2008_2009,BP_2009_2010,BP_2010_2011,BP_2011_2012,BP_2012_2013,BP_2013_2014,BP_2014_2015,BP_2015_2016,SA1_MAINCO,Average,Disinvested
773.0,762.0,960.0,883.0,1298.0,1260.0,29.0,34.0,37.0,85.0,91.0,21005124544,564.7272727272727,False
772.9753794,761.9773320002423,959.9727829319454,882.9743114265148,1297.9659581878514,1259.9635454823874,29.0,34.0,37.0,85.0,91.0,21005124545,564.711755402631,False
772.9993863,761.999438683215,959.9993293792048,882.9993653291313,1297.9991684319502,1259.9990998564665,29.0,34.0,37.0,85.0,91.0,21005124546,564.7268898163607,False
80.00023754,124.00021801350972,194.00026115167748,160.00024679964557,340.0003253126353,234.00035013765148,29.0,34.0,37.0,85.0,91.0,21005124547,128.00014899591997,True
80.0,124.0,194.0,160.0,340.0,234.0,29.0,34.0,37.0,85.0,91.0,21005124548,128.0,True
773.0,762.0,960.0,883.0,1298.0,1260.0,107.0,256.0,308.0,431.0,456.0,21005124601,681.2727272727273,False
772.9999539,761.9999545812607,959.999942779541,882.9999473690987,1297.999922633171,1259.9999248981476,106.999993622303,255.9999847412109,307.9999816417694,430.9999743103981,455.999972820282,21005124602,681.2726866633802,False
773.0,762.0,960.0,883.0,1298.0,1260.0,107.0,256.0,308.0,431.0,456.0,21005124603,681.2727272727273,False
773.0,762.0,960.0,883.0,1298.0,1260.0,107.0,256.0,308.0,431.0,456.0,21005124604,681.2727272727273,False
773.0,762.0,960.0,883.0,1298.0,1260.0,107.0,256.0,308.0,431.0,456.0,21005124605,681.2727272727273,False
772.9206495,761.9269461169024,959.912288610678,882.9172128322534,1297.8903015083051,1259.8825176523242,106.99992428210504,255.99979111378187,307.9997403751624,430.9996411279438,455.9996231097028,21005124606,681.2226032935598,False
773.0,762.0,960.0,883.0,1298.0,1260.0,107.0,256.0,308.0,431.0,456.0,21005124607,681.2727272727273,False
773.0,762.0,960.0,883.0,1298.0,1260.0,107.0,256.0,308.0,431.0,456.0,21005124608,681.2727272727273,False
773.0,762.0,960.0,883.0,1298.0,1260.0,107.0,256.0,308.0,431.0,456.0,21005124609,681.2727272727273,False
773.0,762.0,960.0,883.0,1298.0,1260.0,107.0,256.0,308.0,431.0,456.0,21005124610,681.2727272727273,False
773.0,762.0,960.0,883.0,1298.0,1260.0,107.0,256.0,308.0,431.0,456.0,21005124611,681.2727272727273,False
773.0,762.0,960.0,883.0,1298.0,1260.0,107.0,256.0,308.0,431.0,456.0,21005124612,681.2727272727273,False
773.0,762.0,960.0,883.0,1298.0,1260.0,106.9999898804652,255.99997257273952,307.9999666465316,430.9999563465904,455.9999539117083,21005124613,681.2727126689123,False
773.0,762.0,960.0,883.0,1298.0,1260.0,107.0,256.0,308.0,431.0,456.0,21005124614,681.2727272727273,False
773.0,762.0,960.0,883.0,1298.0,1260.0,107.0,256.0,308.0,431.0,456.0,21005124615,681.2727272727273,False
772.9999539,761.9999545812607,959.999942779541,882.9999473690987,1297.999922633171,1259.9999248981476,106.99998043117658,255.9999459312849,307.99993414820483,430.9999146576954,455.99990992660287,21005124616,681.2726664778348,False
773.0,762.0,960.0,883.0,1298.0,1260.0,107.0,256.0,308.0,431.0,456.0,21005124617,681.2727272727273,False
773.0,762.0,960.0,883.0,1298.0,1260.0,107.0,256.0,308.0,431.0,456.0,21005124618,681.2727272727273,False
773.0,762.0,960.0,883.0,1298.0,1260.0,107.0,256.0,308.0,431.0,456.0,21005124619,681.2727272727273,False
715.6682799,687.6873341798782,841.6377487182617,776.9111068248749,1131.3849567323923,1088.5092401504517,107.0,256.0,308.0,431.0,456.0,21005124620,618.1635151368963,False
474.6761103,375.31627048225937,344.1055436578272,330.9695967435412,431.02357877097927,367.65292037840345,106.99998749452948,255.9999341397547,307.9998972713926,430.999857266806,455.9998520964533,21005124621,352.88577714563144,False
773.0,762.0,960.0,883.0,1298.0,1260.0,106.99999410765446,255.9999852233481,307.99998216644804,430.99997558985774,455.9999741107079,21005124622,681.2727191998197,False
773.0,762.0,960.0,883.0,1298.0,1260.0,107.0,256.0,308.0,431.0,456.0,21005124624,681.2727272727273,False
772.9993371,761.9993884737505,959.9992646635792,882.9993065166491,1297.999077929262,1259.999015714052,106.99991592258117,255.99976495407924,307.99970686527536,430.99959486316936,455.9995748238287,21005124625,681.2721770751115,False
772.8455947,761.8578469281201,959.8293252637086,882.838907207828,1297.7865410171798,1259.7713949943136,106.99987872037912,255.9996655741694,307.99958427776687,430.9994249083895,455.9993960554085,21005124627,681.1752326952059,False
773.0,762.0,960.0,883.0,1298.0,1260.0,107.0,256.0,308.0,431.0,456.0,21005124628,681.2727272727273,False
773.0,762.0,960.0,883.0,1298.0,1260.0,107.0,256.0,308.0,431.0,456.0,21005124629,681.2727272727273,False
772.9997771,761.9996994285138,959.9995089172008,882.9995609362252,1297.9993061205198,1259.9992821178105,107.0000833764959,256.000064762732,308.00006226113226,431.0000778290592,456.000087916809,21005124630,681.2725009787727,False
773.0,762.0,960.0,883.0,1298.0,1260.0,107.0,256.0,308.0,431.0,456.0,21005124631,681.2727272727273,False
772.9999539,761.9999545812607,959.999942779541,882.9999473690987,1297.999922633171,1259.9999248981476,164.00418971108593,170.02232490386086,71.03798792627276,115.05020163059451,151.0503152081219,21005124633,600.6513332310141,False
773.0,762.0,960.0,883.0,1298.0,1260.0,107.0,256.0,308.0,431.0,456.0,21005124634,681.2727272727273,False
80.0,124.0,194.0,160.0,340.0,234.0,23.0,23.0,18.0,30.0,35.0,21005124701,114.63636363636364,True
79.99999523,123.99999260902403,193.9999884366989,159.99999046325684,339.9999797344208,233.99998605251312,22.99999862909317,22.99999862909317,17.999998927116394,29.999998211860657,34.99999791383743,21005124702,114.63635680335587,True
80.0,124.0,194.0,160.0,340.0,234.0,23.0,23.0,18.0,30.0,35.0,21005124703,114.63636363636364,True
80.00151634,124.0013979059695,194.00168007530735,160.00158488632042,340.0021048846502,234.00224935528968,23.00007315345169,23.000199838599656,18.00024792516797,30.000343205858144,35.00036058745354,21005124704,114.63743255982436,True
79.99999523,123.99999260902403,193.9999884366989,159.99999046325684,339.9999797344208,233.99998605251312,22.99999862909317,22.99999862909317,17.999998927116394,29.999998211860657,34.99999791383743,21005124705,114.63635680335587,True
80.0,124.0,194.0,160.0,340.0,234.0,23.0,23.0,18.0,30.0,35.0,21005124706,114.63636363636364,True
80.0,124.0,194.0,160.0,340.0,234.0,23.0,23.0,18.0,30.0,35.0,21005124707,114.63636363636364,True
80.00490855,124.00451853219602,194.00542467058403,160.00512035789052,340.0067835138125,234.0072661722916,23.000007677311903,23.00002010567277,18.000026575872113,30.000044591838325,35.000046306279785,21005124708,114.63946973215906,True
80.0,124.0,194.0,160.0,340.0,234.0,23.0,23.0,18.0,30.0,35.0,21005124709,114.63636363636364,True
80.0,124.0,194.0,160.0,340.0,234.0,23.0,23.0,18.0,30.0,35.0,21005124710,114.63636363636364,True
80.01421381,124.01308603037614,194.0157117061317,160.0148295815452,340.0196504608029,234.02104450925253,23.00004300826589,23.00009409255388,18.000103928543062,30.000144984670943,35.000154958244416,21005124711,114.64537064276242,True
80.0,124.0,194.0,160.0,340.0,234.0,23.0,23.0,18.0,30.0,35.0,21005124712,114.63636363636364,True
80.0004741,124.00044044580297,194.00053237399695,160.0005006640141,340.00067350368295,234.00071103432904,23.000028489385898,23.000035615359053,18.000040052138033,30.000023448450904,35.0000106477264,21005124713,114.63667912498968,True
80.0,124.0,194.0,160.0,340.0,234.0,23.00000112109637,23.000006199544373,18.0000256072135,30.000006283145183,34.99999026110805,21005124714,114.63636631564613,True
80.0,124.0,194.0,160.0,340.0,234.0,23.00000080350037,23.00000820163632,18.00003665453187,30.000008070912145,34.99998455010723,21005124715,114.63636711642617,True
80.0,124.0,194.0,160.0,340.0,234.0,23.0,23.0,18.0,30.0,35.0,21005124716,114.63636363636364,True
80.0,124.0,194.0,160.0,340.0,234.0,23.0,23.0,18.0,30.0,35.0,21005124717,114.63636363636364,True
80.0,124.0,194.0,160.0,340.0,234.0,23.0,23.0,18.0,30.0,35.0,21005124718,114.63636363636364,True
80.0,124.0,194.0,160.0,340.0,234.0,23.00000180966697,23.0000030671315,18.000005013703117,30.00001422433968,35.00001454120422,21005124719,114.63636715054959,True
79.99999523,123.99999260902403,193.9999884366989,159.99999046325684,339.9999797344208,233.99998605251312,22.99999862909317,22.99999862909317,17.999998927116394,29.999998211860657,34.99999791383743,21005124720,114.63635680335587,True
80.0,124.0,194.0,160.0,340.0,234.0,23.000000883668207,23.00001145835512,18.00005097709274,30.000016296499524,34.999984509462394,21005124721,114.63636946591619,True
80.0,124.0,194.0,160.0,340.0,234.0,23.000000800343518,23.000007169510127,18.000031641427995,30.000007090019267,34.999986864212474,21005124722,114.63636668777396,True
80.015105,124.01390803105824,194.0167000090005,160.01576169506916,340.02088947695665,234.0223674730296,23.000059267172617,23.000164706332725,18.000205080170645,30.00028353748229,35.00029765233785,21005124723,114.64597653896458,True
80.00050069,124.00045859105036,194.0005484786452,160.0005187741898,340.0006813854118,234.0007358597172,23.00004654405421,23.000128538915305,18.00015983678054,30.000221086511885,35.0002321618299,21005124724,114.63674835882783,True
80.0,124.0,194.0,160.0,340.0,234.0,23.0,23.0,18.0,30.0,35.0,21005124725,114.63636363636364,True
80.00257642,124.00237026117202,194.0028442901821,160.0026853967504,340.0035539623,234.00381057964933,23.000002267535507,23.00000240064925,18.0000005022957,30.000000763207417,35.00000126386666,21005124726,114.63798619160076,True
80.00018543,124.00017203165044,194.00020772544667,160.00019546047406,340.00026233798417,234.00027755703195,23.000012370762533,23.00001287350653,18.00000487625374,30.000007847787344,35.00001056622813,21005124727,114.63648627973868,True
80.0,124.0,194.0,160.0,340.0,234.0,23.0,23.0,18.0,30.0,35.0,21005124728,114.63636363636364,True
80.0,124.0,194.0,160.0,340.0,234.0,23.0,23.0,18.0,30.0,35.0,21005124729,114.63636363636364,True
80.0,124.0,194.0,160.0,340.0,234.0,23.0,23.0,18.0,30.0,35.0,21005124730,114.63636363636364,True
772.9994785,761.9995505604338,959.9994054840478,882.9994370175832,1297.9992581660404,1259.999198172359,1.0000118659257715,4.459869137640737e-05,2.747173542605452e-05,1.0000389339414335,3.890301691722442e-05,21005124801,539.8178626976159,False
772.9996726,761.999700425391,959.9996420138224,882.9996612435061,1297.999555933142,1259.999519535354,163.9999822102308,169.99998149497506,70.99999291396553,114.99998858730685,150.99998467850162,21005124901,600.6361528760177,False
772.9999539,761.9999545812607,959.999942779541,882.9999473690987,1297.999922633171,1259.9999248981476,163.99999022483826,169.9999898672104,70.99999576807022,114.99999314546584,150.99999099969864,21005124902,600.6363278333184,False
773.0,762.0,960.0,883.0,1298.0,1260.0,164.0,170.0,71.0,115.0,151.0,21005124903,600.6363636363636,False
772.9999539,761.9999545812607,959.999942779541,882.9999473690987,1297.999922633171,1259.9999248981476,163.99999022483826,169.9999898672104,70.99999576807022,114.99999314546584,150.99999099969864,21005124904,600.6363278333184,False
773.0,762.0,960.0,883.0,1298.0,1260.0,164.0,170.0,71.0,115.0,151.0,21005124905,600.6363636363636,False
773.0,762.0,960.0,883.0,1298.0,1260.0,164.0000623399399,170.00008491950743,71.00008856803895,115.0001145020552,151.00012176833695,21005124906,600.6364065543526,False
772.9999539,761.9999545812607,959.999942779541,882.9999473690987,1297.999922633171,1259.9999248981476,164.00004026774485,170.0000565685698,71.00006241466122,115.00007994482203,151.0000840958815,21005124907,600.6363608593545,False
773.0,762.0,960.0,883.0,1298.0,1260.0,154.8433244675398,183.81534123420715,109.07250422239304,165.763339266181,199.9962615966797,21005124909,613.5900700715455,False
773.0,762.0,960.0,883.0,1298.0,1260.0,164.0,170.0,71.0,115.0,151.0,21005124910,600.6363636363636,False
772.9379528,761.94287361647,959.931409364217,882.9352613706142,1297.914210114861,1259.9081297573866,163.9999505589502,169.99994841318298,70.99998181618531,114.99997088573508,150.99996001328847,21005124911,600.5972407918991,False
772.9999539,761.9999545812607,959.999942779541,882.9999473690987,1297.999922633171,1259.9999248981476,163.99999022483826,169.9999898672104,70.99999576807022,114.99999314546584,150.99999099969864,21005124913,600.6363278333184,False
772.9999539,761.9999545812607,959.999942779541,882.9999473690987,1297.999922633171,1259.9999248981476,163.99999022483826,169.9999898672104,70.99999576807022,114.99999314546584,150.99999099969864,21005124914,600.6363278333184,False
773.0,762.0,960.0,883.0,1298.0,1260.0,164.0,170.0,71.0,115.0,151.0,21005124915,600.6363636363636,False
772.8693525,761.8797235346283,959.855594779976,882.8637000811286,1297.819403417001,1259.8065788380627,163.99995872854927,169.99995694040993,70.99998479158779,114.99997564605708,150.9999665703423,21005124916,600.5540178025221,False
773.0,762.0,960.0,883.0,1298.0,1260.0,164.0,170.0,71.0,115.0,151.0,21005124917,600.6363636363636,False
772.9995509,761.9995899114192,959.9995106266048,882.9995365666036,1297.9993944162334,1259.9993428079065,163.9999918148772,169.99999185475906,70.99999894814812,114.9999955967759,150.99999252348596,21005124918,600.6360814515286,False
773.0,762.0,960.0,883.0,1298.0,1260.0,164.0,170.0,71.0,115.0,151.0,21005124919,600.6363636363636,False
773.0,762.0,960.0,883.0,1298.0,1260.0,164.0,170.0,71.0,115.0,151.0,21005124920,600.6363636363636,False
773.0,762.0,960.0,883.0,1298.0,1260.0,164.00000052087856,170.0000006690497,71.00000061718981,115.0000008155112,151.00000088902686,21005124921,600.636363955605,False
773.0,762.0,960.0,883.0,1298.0,1260.0,164.0,170.0,71.0,115.0,151.0,21005124922,600.6363636363636,False
772.9999539,761.9999545812607,959.999942779541,882.9999473690987,1297.999922633171,1259.9999248981476,163.99999022483826,169.9999898672104,70.99999576807022,114.99999314546584,150.99999099969864,21005124923,600.6363278333184,False
772.9999539,761.9999545812607,959.999942779541,882.9999473690987,1297.999922633171,1259.9999248981476,163.99999022483826,169.9999898672104,70.99999576807022,114.99999314546584,150.99999099969864,21005124924,600.6363278333184,False
773.0,762.0,960.0,883.0,1298.0,1260.0,164.0008114541431,170.0010858984981,71.00109380539527,115.00142254781088,151.00152328451532,21005124925,600.6369033627602,False
773.0,762.0,960.0,883.0,1298.0,1260.0,164.00073271424117,170.00097991383154,71.00098580501617,115.00128236922863,151.00137352499587,21005124926,600.6368503933921,False
773.0,762.0,960.0,883.0,1298.0,1260.0,164.00026647849052,170.00035682031614,71.00035985481765,115.00046791027722,151.00050092374886,21005124927,600.6365410897865,False
773.0,762.0,960.0,883.0,1298.0,1260.0,164.0,170.0,71.0,115.0,151.0,21005124928,600.6363636363636,False
773.0,762.0,960.0,883.0,1298.0,1260.0,164.0,170.0,71.0,115.0,151.0,21005124929,600.6363636363636,False
773.0,762.0,960.0,883.0,1298.0,1260.0,164.0,170.0,71.0,115.0,151.0,21005124930,600.6363636363636,False
773.0,762.0,960.0,883.0,1298.0,1260.0,164.0,170.0,71.0,115.0,151.0,21005124931,600.6363636363636,False
772.9999185,761.9999256305615,959.9999113235964,882.9999159872814,1297.999890420646,1259.9998808730809,163.99995822344076,169.99999990361732,71.00006169012511,115.0000797940812,151.0000710662497,21005124932,600.6363284920618,False
773.0,762.0,960.0,883.0,1298.0,1260.0,163.99995840942665,170.00008605676703,71.00021496420595,115.00028775417468,151.00027997083816,21005124933,600.6364388323102,False
773.0,762.0,960.0,883.0,1298.0,1260.0,164.0,170.0,71.0,115.0,151.0,21005124934,600.6363636363636,False
773.3340803,762.7687519741312,961.1017372887432,884.7542490916894,1300.22242097252,1262.3553468138905,163.99995189369022,169.99998152064688,71.00011371589895,115.00010393300867,150.99997755168806,21005124935,601.4124286414461,False
773.0,762.0,960.0,883.0,1298.0,1260.0,164.00008882902057,170.00011652072243,71.00011260431685,115.00014752466154,151.00015929567718,21005124936,600.6364204340363,False
773.0,762.0,960.0,883.0,1298.0,1260.0,164.0,170.0,71.0,115.0,151.0,21005124937,600.6363636363636,False
773.0,762.0,960.0,883.0,1298.0,1260.0,164.0,170.0,71.0,115.0,151.0,21005124938,600.6363636363636,False
773.0,762.0,960.0,883.0,1298.0,1260.0,164.0,170.0,71.0,115.0,151.0,21005124939,600.6363636363636,False
773.0,762.0,960.0,883.0,1298.0,1260.0,164.0,170.0,71.0,115.0,151.0,21005124940,600.6363636363636,False
773.0,762.0,960.0,883.0,1298.0,1260.0,164.0,170.0,71.0,115.0,151.0,21005124941,600.6363636363636,False
773.0,762.0,960.0,883.0,1298.0,1260.0,164.0,170.0,71.0,115.0,151.0,21005124942,600.6363636363636,False
773.0,762.0,960.0,883.0,1298.0,1260.0,164.0,170.0,71.0,115.0,151.0,21005124943,600.6363636363636,False
772.9999539,761.9999545812607,959.999942779541,882.9999473690987,1297.999922633171,1259.9999248981476,163.99999022483826,169.9999898672104,70.99999576807022,114.99999314546584,150.99999099969864,21005124944,600.6363278333184,False
772.9999539,761.9999545812607,959.999942779541,882.9999473690987,1297.999922633171,1259.9999248981476,163.99999022483826,169.9999898672104,70.99999576807022,114.99999314546584,150.99999099969864,21005124945,600.6363278333184,False
773.0,762.0,960.0,883.0,1298.0,1260.0,164.0,170.0,71.0,115.0,151.0,21005124946,600.6363636363636,False
773.0,762.0,960.0,883.0,1298.0,1260.0,164.00019448157326,170.00026191982266,71.00026719488577,115.0003467387227,151.00037035682567,21005124947,600.6364946083481,False
773.0,762.0,960.0,883.0,1298.0,1260.0,164.00135358955413,170.0067374493192,71.01135232968045,115.01499960308864,151.01504823259893,21005124949,600.6408628367492,False
80.00030219,124.00027636991972,194.00033016789348,160.00031247835554,340.0004093662456,234.00044318012655,32.999914215901526,21.999940991401672,36.99990075826645,18.99995176682773,27.999924898147583,21005125001,115.54560967118961,True
80.0,124.0,194.0,160.0,340.0,234.0,33.0,22.0,37.0,19.0,28.0,21005125002,115.54545454545455,True
80.00003353,124.00035891025937,193.999914791013,159.9998988236448,339.999911736164,233.9998596115984,32.99999586887901,22.00009760454537,36.99999286198985,19.000006263362764,27.99999761825174,21005125003,115.54546069270076,True
80.00000849,124.00005254388655,193.99999920439583,159.9999953780075,340.0000064435635,233.99999421341272,32.999998294021964,22.00010639344441,36.99999537976376,19.00000835388397,27.999999766198272,21005125004,115.54546949641622,True
80.00001134,124.00012919386296,193.9999669262561,159.9999614847933,339.9999642458981,233.99994642890212,32.99999899038488,22.000083332519324,36.99999671882401,19.000006829683286,28.000000106783855,21005125005,115.54546050890072,True
80.05024419,124.04625491637852,194.05553342681375,160.05241676942387,340.0694498542289,234.07438373652985,32.997678720646945,21.998404145240784,36.99731606245041,18.99869426458463,27.997968912124637,21005125006,115.57621318167475,True
80.0,124.0,194.0,160.0,340.0,234.0,33.0,22.0,37.0,19.0,28.0,21005125007,115.54545454545455,True
80.00020477,124.00019109234262,194.00023173891717,160.00021754786408,340.00029480619736,234.00030907471196,32.99999751768918,22.000003967566958,36.99999886908063,19.000025012303368,28.000023504198,21005125008,115.54559071826105,True
80.0,124.0,194.0,160.0,340.0,234.0,33.0,22.0,37.0,19.0,28.0,21005125009,115.54545454545455,True
80.0,124.0,194.0,160.0,340.0,234.0,33.00000150682921,22.000001766627346,37.00000192250623,19.000004416568355,28.00000472832612,21005125010,115.54545584916883,True
80.0,124.0,194.0,160.0,340.0,234.0,32.99999498378588,22.00001401454074,36.99999968378711,19.000077951696085,28.000074324139632,21005125011,115.5454691779954,True
79.99999523,123.99999260902403,193.9999884366989,159.99999046325684,339.9999797344208,233.99998605251312,32.99999803304672,21.99999868869781,36.99999779462814,18.99999886751175,27.999998331069943,21005125012,115.54544765826073,True
80.00009827,124.00008880432006,194.0001051239524,160.0000999893898,340.0001282432463,234.0001416632249,32.99999803304672,21.99999868869781,36.99999779462814,18.99999886751175,27.999998331069943,21005125013,115.54551398264435,True
80.00458011,124.00421629286213,194.00506191130265,160.00477790224795,340.00633008129444,234.00678021596832,32.99989120221653,21.99992525577545,36.99987429380417,18.999938766723066,27.99990487098694,21005125014,115.5482982639256,True
80.01002709,124.01288443437808,194.0097974569071,160.00900423344865,340.01251470684656,234.01281724998265,32.99998652541204,22.0000225548184,36.99998362483948,18.99999522963519,27.99998859254155,21005125015,115.5515474271645,True
79.99999523,123.99999260902403,193.9999884366989,159.99999046325684,339.9999797344208,233.99998605251312,32.99999803304672,21.99999868869781,36.99999779462814,18.99999886751175,27.999998331069943,21005125016,115.54544765826073,True
80.00477306,124.00439573236326,194.0052789694746,160.00498194688498,340.0066050379009,234.00707002220224,32.9999981745995,21.99999868869781,36.99999779462814,18.999999009064524,27.999998331069943,21005125017,115.54846334244418,True
80.00001149,124.00001132493236,194.00001426763131,160.0000131232484,340.00001929102655,234.00001872626612,33.00000001570843,22.0,37.0,19.00000001570843,28.0,21005125018,115.54546256859285,True
82.11340316,125.67610788995808,197.2933137849905,161.57340690973797,340.7079389041173,236.47255566646345,33.00028226760992,22.0003275115173,37.0003041154672,19.00047862472593,28.00053408768156,21005125019,116.62169572020629,True
773.1339189,762.307366196299,960.4403777031984,883.7007870340603,1298.887841400312,1260.940958648862,913.999970955914,1173.9999537926303,1082.9999444815753,1430.9999373485723,1559.9998904211304,21005144101,1100.128267898414,False
773.0,762.0,960.0,883.0,1298.0,1260.0,914.0,1174.0,1083.0,1431.0,1560.0,21005144102,1099.8181818181818,False
773.0,762.0,960.0,883.0,1298.0,1260.0,914.0,1174.0,1083.0,1431.0,1560.0,21005144103,1099.8181818181818,False
773.0,762.0,960.0,883.0,1298.0,1260.0,914.0,1174.0,1083.0,1431.0,1560.0,21005144104,1099.8181818181818,False
773.0,762.0,960.0,883.0,1298.0,1260.0,914.0,1174.0,1083.0,1431.0,1560.0,21005144105,1099.8181818181818,False
773.0,762.0,960.0,883.0,1298.0,1260.0,914.0,1174.0,1083.0,1431.0,1560.0,21005144106,1099.8181818181818,False
773.0,762.0,960.0,883.0,1298.0,1260.0,914.0,1174.0,1083.0,1431.0,1560.0,21005144107,1099.8181818181818,False
773.0,762.0,960.0,883.0,1298.0,1260.0,914.0,1174.0,1083.0,1431.0,1560.0,21005144108,1099.8181818181818,False
773.0,762.0,960.0,883.0,1298.0,1260.0,914.0,1174.0,1083.0,1431.0,1560.0,21005144109,1099.8181818181818,False
773.0,762.0,960.0,883.0,1298.0,1260.0,914.0,1174.0,1083.0,1431.0,1560.0,21005144110,1099.8181818181818,False
773.0,762.0,960.0,883.0,1298.0,1260.0,914.0,1174.0,1083.0,1431.0,1560.0,21005144111,1099.8181818181818,False
773.0,762.0,960.0,883.0,1298.0,1260.0,914.0,1174.0,1083.0,1431.0,1560.0,21005144112,1099.8181818181818,False
773.0,762.0,960.0,883.0,1298.0,1260.0,914.0,1174.0,1083.0,1431.0,1560.0,21005144113,1099.8181818181818,False
773.0,762.0,960.0,883.0,1298.0,1260.0,914.0,1174.0,1083.0,1431.0,1560.0,21005144114,1099.8181818181818,False
773.0,762.0,960.0,883.0,1298.0,1260.0,914.0,1174.0,1083.0,1431.0,1560.0,21005144115,1099.8181818181818,False
773.0,762.0,960.0,883.0,1298.0,1260.0,914.0,1174.0,1083.0,1431.0,1560.0,21005144116,1099.8181818181818,False
773.0,762.0,960.0,883.0,1298.0,1260.0,914.0,1174.0,1083.0,1431.0,1560.0,21005144117,1099.8181818181818,False
773.0,762.0,960.0,883.0,1298.0,1260.0,914.0,1174.0,1083.0,1431.0,1560.0,21005144118,1099.8181818181818,False
773.0,762.0,960.0,883.0,1298.0,1260.0,914.0,1174.0,1083.0,1431.0,1560.0,21005144119,1099.8181818181818,False
773.0,762.0,960.0,883.0,1298.0,1260.0,914.0,1174.0,1083.0,1431.0,1560.0,21005144120,1099.8181818181818,False
773.0,762.0,960.0,883.0,1298.0,1260.0,914.0,1174.0,1083.0,1431.0,1560.0,21005144121,1099.8181818181818,False
773.0,762.0,960.0,883.0,1298.0,1260.0,914.0,1174.0,1083.0,1431.0,1560.0,21005144122,1099.8181818181818,False
773.0,762.0,960.0,883.0,1298.0,1260.0,914.0,1174.0,1083.0,1431.0,1560.0,21005144201,1099.8181818181818,False
773.0,762.0,960.0,883.0,1298.0,1260.0,914.0,1174.0,1083.0,1431.0,1560.0,21005144202,1099.8181818181818,False
773.0,762.0,960.0,883.0,1298.0,1260.0,914.0,1174.0,1083.0,1431.0,1560.0,21005144203,1099.8181818181818,False
773.0,762.0,960.0,883.0,1298.0,1260.0,914.0,1174.0,1083.0,1431.0,1560.0,21005144204,1099.8181818181818,False
773.677794,763.5553752668202,962.2284220629372,886.5459841405973,1302.492528292816,1264.761273267679,913.999972689953,1173.9999488210176,1082.9999296932515,1430.999926073077,1559.9998538485386,21005144205,1101.3873643778807,False
773.0,762.0,960.0,883.0,1298.0,1260.0,914.0,1174.0,1083.0,1431.0,1560.0,21005144206,1099.8181818181818,False
773.0,762.0,960.0,883.0,1298.0,1260.0,914.0,1174.0,1083.0,1431.0,1560.0,21005144207,1099.8181818181818,False
772.9999539,761.9999545812607,959.999942779541,882.9999473690987,1297.999922633171,1259.9999248981476,913.9999455213548,1173.999930024147,1082.9999354481697,1430.999914705753,1559.9999070167542,21005144208,1099.8181162615817,False
773.0,762.0,960.0,883.0,1298.0,1260.0,914.0,1174.0,1083.0,1431.0,1560.0,21005144209,1099.8181818181818,False
773.0,762.0,960.0,883.0,1298.0,1260.0,914.0,1174.0,1083.0,1431.0,1560.0,21005144210,1099.8181818181818,False
773.0,762.0,960.0,883.0,1298.0,1260.0,914.0,1174.0,1083.0,1431.0,1560.0,21005144211,1099.8181818181818,False
773.0,762.0,960.0,883.0,1298.0,1260.0,914.0,1174.0,1083.0,1431.0,1560.0,21005144212,1099.8181818181818,False
773.0,762.0,960.0,883.0,1298.0,1260.0,914.0,1174.0,1083.0,1431.0,1560.0,21005144213,1099.8181818181818,False
772.9999539,761.9999545812607,959.999942779541,882.9999473690987,1297.999922633171,1259.9999248981476,913.9999455213548,1173.999930024147,1082.9999354481697,1430.999914705753,1559.9999070167542,21005144214,1099.8181162615817,False
773.0,762.0,960.0,883.0,1298.0,1260.0,914.0,1174.0,1083.0,1431.0,1560.0,21005144215,1099.8181818181818,False
773.0,762.0,960.0,883.0,1298.0,1260.0,914.0,1174.0,1083.0,1431.0,1560.0,21005144216,1099.8181818181818,False
773.0,762.0,960.0,883.0,1298.0,1260.0,914.0,1174.0,1083.0,1431.0,1560.0,21005144217,1099.8181818181818,False
773.0,762.0,960.0,883.0,1298.0,1260.0,914.0,1174.0,1083.0,1431.0,1560.0,21005144218,1099.8181818181818,False
773.0,762.0,960.0,883.0,1298.0,1260.0,914.0,1174.0,1083.0,1431.0,1560.0,21005144219,1099.8181818181818,False
773.0,762.0,960.0,883.0,1298.0,1260.0,914.0,1174.0,1083.0,1431.0,1560.0,21005144220,1099.8181818181818,False
773.0,762.0,960.0,883.0,1298.0,1260.0,914.0,1174.0,1083.0,1431.0,1560.0,21005144221,1099.8181818181818,False
773.0,762.0,960.0,883.0,1298.0,1260.0,914.0,1174.0,1083.0,1431.0,1560.0,21005144222,1099.8181818181818,False
772.9999539,761.9999545812607,959.999942779541,882.9999473690987,1297.999922633171,1259.9999248981476,913.9999455213548,1173.999930024147,1082.9999354481697,1430.999914705753,1559.9999070167542,21005144223,1099.8181162615817,False
773.0,762.0,960.0,883.0,1298.0,1260.0,914.0,1174.0,1083.0,1431.0,1560.0,21005144224,1099.8181818181818,False
773.0,762.0,960.0,883.0,1298.0,1260.0,914.0,1174.0,1083.0,1431.0,1560.0,21005144225,1099.8181818181818,False
773.0,762.0,960.0,883.0,1298.0,1260.0,914.0,1174.0,1083.0,1431.0,1560.0,21005144226,1099.8181818181818,False
772.9999539,761.9999545812607,959.999942779541,882.9999473690987,1297.999922633171,1259.9999248981476,913.9999455213548,1173.999930024147,1082.9999354481697,1430.999914705753,1559.9999070167542,21005144227,1099.8181162615817,False
