STATE_CODE,CD_CODE06,SLA_CODE06,SLA_NAME06,LGA_CODE06,LGA_NAME06
2,2192010,205607454,Yarra Ranges (S) - North,27450,Yarra Ranges (S)
2,2192011,205607454,Yarra Ranges (S) - North,27450,Yarra Ranges (S)
2,2192012,205607454,Yarra Ranges (S) - North,27450,Yarra Ranges (S)
2,2190103,205607456,Yarra Ranges (S) - Seville,27450,Yarra Ranges (S)
2,2190105,205607456,Yarra Ranges (S) - Seville,27450,Yarra Ranges (S)
2,2190904,205607456,Yarra Ranges (S) - Seville,27450,Yarra Ranges (S)
2,2190905,205607456,Yarra Ranges (S) - Seville,27450,Yarra Ranges (S)
2,2190908,205607456,Yarra Ranges (S) - Seville,27450,Yarra Ranges (S)
2,2190910,205607456,Yarra Ranges (S) - Seville,27450,Yarra Ranges (S)
2,2190911,205607456,Yarra Ranges (S) - Seville,27450,Yarra Ranges (S)
2,2190919,205607456,Yarra Ranges (S) - Seville,27450,Yarra Ranges (S)
2,2190923,205607456,Yarra Ranges (S) - Seville,27450,Yarra Ranges (S)
2,2191301,205607456,Yarra Ranges (S) - Seville,27450,Yarra Ranges (S)
2,2191302,205607456,Yarra Ranges (S) - Seville,27450,Yarra Ranges (S)
2,2191305,205607456,Yarra Ranges (S) - Seville,27450,Yarra Ranges (S)
2,2191308,205607456,Yarra Ranges (S) - Seville,27450,Yarra Ranges (S)
2,2191311,205607456,Yarra Ranges (S) - Seville,27450,Yarra Ranges (S)
2,2191314,205607456,Yarra Ranges (S) - Seville,27450,Yarra Ranges (S)
2,2191701,205607456,Yarra Ranges (S) - Seville,27450,Yarra Ranges (S)
2,2191702,205607456,Yarra Ranges (S) - Seville,27450,Yarra Ranges (S)
2,2191703,205607456,Yarra Ranges (S) - Seville,27450,Yarra Ranges (S)
2,2191704,205607456,Yarra Ranges (S) - Seville,27450,Yarra Ranges (S)
2,2191705,205607456,Yarra Ranges (S) - Seville,27450,Yarra Ranges (S)
2,2191707,205607456,Yarra Ranges (S) - Seville,27450,Yarra Ranges (S)
2,2191708,205607456,Yarra Ranges (S) - Seville,27450,Yarra Ranges (S)
2,2191709,205607456,Yarra Ranges (S) - Seville,27450,Yarra Ranges (S)
2,2191710,205607456,Yarra Ranges (S) - Seville,27450,Yarra Ranges (S)
2,2191711,205607456,Yarra Ranges (S) - Seville,27450,Yarra Ranges (S)
2,2191712,205607456,Yarra Ranges (S) - Seville,27450,Yarra Ranges (S)
2,2192101,205607456,Yarra Ranges (S) - Seville,27450,Yarra Ranges (S)
2,2192102,205607456,Yarra Ranges (S) - Seville,27450,Yarra Ranges (S)
2,2192109,205607456,Yarra Ranges (S) - Seville,27450,Yarra Ranges (S)
2,2192110,205607456,Yarra Ranges (S) - Seville,27450,Yarra Ranges (S)
2,2192115,205607456,Yarra Ranges (S) - Seville,27450,Yarra Ranges (S)
2,2271401,205650911,Bayside (C) - Brighton,20910,Bayside (C)
2,2271402,205650911,Bayside (C) - Brighton,20910,Bayside (C)
2,2271403,205650911,Bayside (C) - Brighton,20910,Bayside (C)
2,2271404,205650911,Bayside (C) - Brighton,20910,Bayside (C)
2,2271405,205650911,Bayside (C) - Brighton,20910,Bayside (C)
2,2271406,205650911,Bayside (C) - Brighton,20910,Bayside (C)
2,2271407,205650911,Bayside (C) - Brighton,20910,Bayside (C)
2,2271408,205650911,Bayside (C) - Brighton,20910,Bayside (C)
2,2271409,205650911,Bayside (C) - Brighton,20910,Bayside (C)
2,2271410,205650911,Bayside (C) - Brighton,20910,Bayside (C)
2,2271411,205650911,Bayside (C) - Brighton,20910,Bayside (C)
2,2271412,205650911,Bayside (C) - Brighton,20910,Bayside (C)
2,2271501,205650911,Bayside (C) - Brighton,20910,Bayside (C)
2,2271502,205650911,Bayside (C) - Brighton,20910,Bayside (C)
2,2271503,205650911,Bayside (C) - Brighton,20910,Bayside (C)
2,2271504,205650911,Bayside (C) - Brighton,20910,Bayside (C)
2,2271505,205650911,Bayside (C) - Brighton,20910,Bayside (C)
2,2271506,205650911,Bayside (C) - Brighton,20910,Bayside (C)
2,2271507,205650911,Bayside (C) - Brighton,20910,Bayside (C)
2,2271508,205650911,Bayside (C) - Brighton,20910,Bayside (C)
2,2271509,205650911,Bayside (C) - Brighton,20910,Bayside (C)
2,2271510,205650911,Bayside (C) - Brighton,20910,Bayside (C)
2,2271511,205650911,Bayside (C) - Brighton,20910,Bayside (C)
2,2271601,205650911,Bayside (C) - Brighton,20910,Bayside (C)
2,2271602,205650911,Bayside (C) - Brighton,20910,Bayside (C)
2,2271603,205650911,Bayside (C) - Brighton,20910,Bayside (C)
2,2271604,205650911,Bayside (C) - Brighton,20910,Bayside (C)
2,2271605,205650911,Bayside (C) - Brighton,20910,Bayside (C)
2,2271606,205650911,Bayside (C) - Brighton,20910,Bayside (C)
2,2271607,205650911,Bayside (C) - Brighton,20910,Bayside (C)
2,2271608,205650911,Bayside (C) - Brighton,20910,Bayside (C)
2,2271609,205650911,Bayside (C) - Brighton,20910,Bayside (C)
2,2271610,205650911,Bayside (C) - Brighton,20910,Bayside (C)
2,2271701,205650911,Bayside (C) - Brighton,20910,Bayside (C)
2,2271702,205650911,Bayside (C) - Brighton,20910,Bayside (C)
2,2271703,205650911,Bayside (C) - Brighton,20910,Bayside (C)
2,2271704,205650911,Bayside (C) - Brighton,20910,Bayside (C)
2,2271705,205650911,Bayside (C) - Brighton,20910,Bayside (C)
2,2271706,205650911,Bayside (C) - Brighton,20910,Bayside (C)
2,2271707,205650911,Bayside (C) - Brighton,20910,Bayside (C)
2,2271708,205650911,Bayside (C) - Brighton,20910,Bayside (C)
2,2271709,205650911,Bayside (C) - Brighton,20910,Bayside (C)
2,2271710,205650911,Bayside (C) - Brighton,20910,Bayside (C)
2,2271711,205650911,Bayside (C) - Brighton,20910,Bayside (C)
2,2272910,205650911,Bayside (C) - Brighton,20910,Bayside (C)
2,2273001,205650911,Bayside (C) - Brighton,20910,Bayside (C)
2,2273002,205650911,Bayside (C) - Brighton,20910,Bayside (C)
2,2273003,205650911,Bayside (C) - Brighton,20910,Bayside (C)
2,2273004,205650911,Bayside (C) - Brighton,20910,Bayside (C)
2,2273005,205650911,Bayside (C) - Brighton,20910,Bayside (C)
2,2273006,205650911,Bayside (C) - Brighton,20910,Bayside (C)
2,2273007,205650911,Bayside (C) - Brighton,20910,Bayside (C)
2,2273008,205650911,Bayside (C) - Brighton,20910,Bayside (C)
2,2273009,205650911,Bayside (C) - Brighton,20910,Bayside (C)
2,2273101,205650911,Bayside (C) - Brighton,20910,Bayside (C)
2,2273102,205650911,Bayside (C) - Brighton,20910,Bayside (C)
2,2273103,205650911,Bayside (C) - Brighton,20910,Bayside (C)
2,2273104,205650911,Bayside (C) - Brighton,20910,Bayside (C)
2,2273105,205650911,Bayside (C) - Brighton,20910,Bayside (C)
2,2273106,205650911,Bayside (C) - Brighton,20910,Bayside (C)
2,2273107,205650911,Bayside (C) - Brighton,20910,Bayside (C)
2,2273108,205650911,Bayside (C) - Brighton,20910,Bayside (C)
2,2273109,205650911,Bayside (C) - Brighton,20910,Bayside (C)
2,2273110,205650911,Bayside (C) - Brighton,20910,Bayside (C)
2,2271801,205650912,Bayside (C) - South,20910,Bayside (C)
2,2271802,205650912,Bayside (C) - South,20910,Bayside (C)
2,2271803,205650912,Bayside (C) - South,20910,Bayside (C)
2,2271804,205650912,Bayside (C) - South,20910,Bayside (C)
2,2271805,205650912,Bayside (C) - South,20910,Bayside (C)
2,2271806,205650912,Bayside (C) - South,20910,Bayside (C)
2,2271807,205650912,Bayside (C) - South,20910,Bayside (C)
2,2271808,205650912,Bayside (C) - South,20910,Bayside (C)
2,2271809,205650912,Bayside (C) - South,20910,Bayside (C)
2,2271810,205650912,Bayside (C) - South,20910,Bayside (C)
2,2271811,205650912,Bayside (C) - South,20910,Bayside (C)
2,2271901,205650912,Bayside (C) - South,20910,Bayside (C)
2,2271902,205650912,Bayside (C) - South,20910,Bayside (C)
2,2271903,205650912,Bayside (C) - South,20910,Bayside (C)
2,2271904,205650912,Bayside (C) - South,20910,Bayside (C)
2,2271905,205650912,Bayside (C) - South,20910,Bayside (C)
2,2271906,205650912,Bayside (C) - South,20910,Bayside (C)
2,2271907,205650912,Bayside (C) - South,20910,Bayside (C)
2,2271908,205650912,Bayside (C) - South,20910,Bayside (C)
2,2271909,205650912,Bayside (C) - South,20910,Bayside (C)
2,2271910,205650912,Bayside (C) - South,20910,Bayside (C)
2,2271911,205650912,Bayside (C) - South,20910,Bayside (C)
2,2272001,205650912,Bayside (C) - South,20910,Bayside (C)
2,2272002,205650912,Bayside (C) - South,20910,Bayside (C)
2,2272003,205650912,Bayside (C) - South,20910,Bayside (C)
2,2272004,205650912,Bayside (C) - South,20910,Bayside (C)
2,2272005,205650912,Bayside (C) - South,20910,Bayside (C)
2,2272006,205650912,Bayside (C) - South,20910,Bayside (C)
2,2272007,205650912,Bayside (C) - South,20910,Bayside (C)
2,2272008,205650912,Bayside (C) - South,20910,Bayside (C)
2,2272201,205650912,Bayside (C) - South,20910,Bayside (C)
2,2272202,205650912,Bayside (C) - South,20910,Bayside (C)
2,2272203,205650912,Bayside (C) - South,20910,Bayside (C)
2,2272204,205650912,Bayside (C) - South,20910,Bayside (C)
2,2272205,205650912,Bayside (C) - South,20910,Bayside (C)
2,2272206,205650912,Bayside (C) - South,20910,Bayside (C)
2,2272207,205650912,Bayside (C) - South,20910,Bayside (C)
2,2272208,205650912,Bayside (C) - South,20910,Bayside (C)
2,2272209,205650912,Bayside (C) - South,20910,Bayside (C)
2,2272210,205650912,Bayside (C) - South,20910,Bayside (C)
2,2272901,205650912,Bayside (C) - South,20910,Bayside (C)
2,2272902,205650912,Bayside (C) - South,20910,Bayside (C)
2,2272903,205650912,Bayside (C) - South,20910,Bayside (C)
2,2272904,205650912,Bayside (C) - South,20910,Bayside (C)
2,2272905,205650912,Bayside (C) - South,20910,Bayside (C)
2,2272906,205650912,Bayside (C) - South,20910,Bayside (C)
2,2272907,205650912,Bayside (C) - South,20910,Bayside (C)
2,2272908,205650912,Bayside (C) - South,20910,Bayside (C)
2,2272909,205650912,Bayside (C) - South,20910,Bayside (C)
2,2273201,205650912,Bayside (C) - South,20910,Bayside (C)
2,2273202,205650912,Bayside (C) - South,20910,Bayside (C)
2,2273203,205650912,Bayside (C) - South,20910,Bayside (C)
2,2273204,205650912,Bayside (C) - South,20910,Bayside (C)
2,2273205,205650912,Bayside (C) - South,20910,Bayside (C)
2,2273206,205650912,Bayside (C) - South,20910,Bayside (C)
2,2273207,205650912,Bayside (C) - South,20910,Bayside (C)
2,2273208,205650912,Bayside (C) - South,20910,Bayside (C)
2,2273209,205650912,Bayside (C) - South,20910,Bayside (C)
2,2273210,205650912,Bayside (C) - South,20910,Bayside (C)
2,2273211,205650912,Bayside (C) - South,20910,Bayside (C)
2,2273301,205650912,Bayside (C) - South,20910,Bayside (C)
2,2273302,205650912,Bayside (C) - South,20910,Bayside (C)
2,2273303,205650912,Bayside (C) - South,20910,Bayside (C)
2,2273304,205650912,Bayside (C) - South,20910,Bayside (C)
2,2273305,205650912,Bayside (C) - South,20910,Bayside (C)
2,2273306,205650912,Bayside (C) - South,20910,Bayside (C)
2,2273307,205650912,Bayside (C) - South,20910,Bayside (C)
2,2273308,205650912,Bayside (C) - South,20910,Bayside (C)
2,2273309,205650912,Bayside (C) - South,20910,Bayside (C)
2,2273310,205650912,Bayside (C) - South,20910,Bayside (C)
2,2273311,205650912,Bayside (C) - South,20910,Bayside (C)
2,2273401,205650912,Bayside (C) - South,20910,Bayside (C)
2,2273402,205650912,Bayside (C) - South,20910,Bayside (C)
2,2273403,205650912,Bayside (C) - South,20910,Bayside (C)
2,2273404,205650912,Bayside (C) - South,20910,Bayside (C)
2,2273405,205650912,Bayside (C) - South,20910,Bayside (C)
2,2273406,205650912,Bayside (C) - South,20910,Bayside (C)
2,2273407,205650912,Bayside (C) - South,20910,Bayside (C)
2,2273408,205650912,Bayside (C) - South,20910,Bayside (C)
2,2273409,205650912,Bayside (C) - South,20910,Bayside (C)
2,2273410,205650912,Bayside (C) - South,20910,Bayside (C)
2,2273411,205650912,Bayside (C) - South,20910,Bayside (C)
2,2273412,205650912,Bayside (C) - South,20910,Bayside (C)
2,2273413,205650912,Bayside (C) - South,20910,Bayside (C)
2,2273414,205650912,Bayside (C) - South,20910,Bayside (C)
2,2273415,205650912,Bayside (C) - South,20910,Bayside (C)
2,2270101,205652311,Glen Eira (C) - Caulfield,22310,Glen Eira (C)
2,2270102,205652311,Glen Eira (C) - Caulfield,22310,Glen Eira (C)
2,2270103,205652311,Glen Eira (C) - Caulfield,22310,Glen Eira (C)
2,2270104,205652311,Glen Eira (C) - Caulfield,22310,Glen Eira (C)
2,2270105,205652311,Glen Eira (C) - Caulfield,22310,Glen Eira (C)
2,2270106,205652311,Glen Eira (C) - Caulfield,22310,Glen Eira (C)
2,2270107,205652311,Glen Eira (C) - Caulfield,22310,Glen Eira (C)
2,2270108,205652311,Glen Eira (C) - Caulfield,22310,Glen Eira (C)
2,2270109,205652311,Glen Eira (C) - Caulfield,22310,Glen Eira (C)
2,2270110,205652311,Glen Eira (C) - Caulfield,22310,Glen Eira (C)
2,2270111,205652311,Glen Eira (C) - Caulfield,22310,Glen Eira (C)
2,2270201,205652311,Glen Eira (C) - Caulfield,22310,Glen Eira (C)
2,2270202,205652311,Glen Eira (C) - Caulfield,22310,Glen Eira (C)
2,2270203,205652311,Glen Eira (C) - Caulfield,22310,Glen Eira (C)
2,2270204,205652311,Glen Eira (C) - Caulfield,22310,Glen Eira (C)
2,2270205,205652311,Glen Eira (C) - Caulfield,22310,Glen Eira (C)
2,2270206,205652311,Glen Eira (C) - Caulfield,22310,Glen Eira (C)
2,2270207,205652311,Glen Eira (C) - Caulfield,22310,Glen Eira (C)
2,2270208,205652311,Glen Eira (C) - Caulfield,22310,Glen Eira (C)
2,2270209,205652311,Glen Eira (C) - Caulfield,22310,Glen Eira (C)
2,2270210,205652311,Glen Eira (C) - Caulfield,22310,Glen Eira (C)
2,2270211,205652311,Glen Eira (C) - Caulfield,22310,Glen Eira (C)
2,2270212,205652311,Glen Eira (C) - Caulfield,22310,Glen Eira (C)
2,2270213,205652311,Glen Eira (C) - Caulfield,22310,Glen Eira (C)
2,2270301,205652311,Glen Eira (C) - Caulfield,22310,Glen Eira (C)
2,2270302,205652311,Glen Eira (C) - Caulfield,22310,Glen Eira (C)
2,2270303,205652311,Glen Eira (C) - Caulfield,22310,Glen Eira (C)
2,2270304,205652311,Glen Eira (C) - Caulfield,22310,Glen Eira (C)
2,2270305,205652311,Glen Eira (C) - Caulfield,22310,Glen Eira (C)
2,2270306,205652311,Glen Eira (C) - Caulfield,22310,Glen Eira (C)
2,2270307,205652311,Glen Eira (C) - Caulfield,22310,Glen Eira (C)
2,2270308,205652311,Glen Eira (C) - Caulfield,22310,Glen Eira (C)
2,2270309,205652311,Glen Eira (C) - Caulfield,22310,Glen Eira (C)
2,2270310,205652311,Glen Eira (C) - Caulfield,22310,Glen Eira (C)
2,2270311,205652311,Glen Eira (C) - Caulfield,22310,Glen Eira (C)
2,2270312,205652311,Glen Eira (C) - Caulfield,22310,Glen Eira (C)
2,2270401,205652311,Glen Eira (C) - Caulfield,22310,Glen Eira (C)
2,2270402,205652311,Glen Eira (C) - Caulfield,22310,Glen Eira (C)
2,2270403,205652311,Glen Eira (C) - Caulfield,22310,Glen Eira (C)
2,2270404,205652311,Glen Eira (C) - Caulfield,22310,Glen Eira (C)
2,2270405,205652311,Glen Eira (C) - Caulfield,22310,Glen Eira (C)
2,2270406,205652311,Glen Eira (C) - Caulfield,22310,Glen Eira (C)
2,2270407,205652311,Glen Eira (C) - Caulfield,22310,Glen Eira (C)
2,2270408,205652311,Glen Eira (C) - Caulfield,22310,Glen Eira (C)
2,2270409,205652311,Glen Eira (C) - Caulfield,22310,Glen Eira (C)
2,2270410,205652311,Glen Eira (C) - Caulfield,22310,Glen Eira (C)
2,2270501,205652311,Glen Eira (C) - Caulfield,22310,Glen Eira (C)
2,2270502,205652311,Glen Eira (C) - Caulfield,22310,Glen Eira (C)
2,2270503,205652311,Glen Eira (C) - Caulfield,22310,Glen Eira (C)
2,2270504,205652311,Glen Eira (C) - Caulfield,22310,Glen Eira (C)
2,2270505,205652311,Glen Eira (C) - Caulfield,22310,Glen Eira (C)
2,2270506,205652311,Glen Eira (C) - Caulfield,22310,Glen Eira (C)
2,2270507,205652311,Glen Eira (C) - Caulfield,22310,Glen Eira (C)
2,2270508,205652311,Glen Eira (C) - Caulfield,22310,Glen Eira (C)
2,2270509,205652311,Glen Eira (C) - Caulfield,22310,Glen Eira (C)
2,2270510,205652311,Glen Eira (C) - Caulfield,22310,Glen Eira (C)
2,2270511,205652311,Glen Eira (C) - Caulfield,22310,Glen Eira (C)
2,2270601,205652311,Glen Eira (C) - Caulfield,22310,Glen Eira (C)
2,2270602,205652311,Glen Eira (C) - Caulfield,22310,Glen Eira (C)
2,2270603,205652311,Glen Eira (C) - Caulfield,22310,Glen Eira (C)
2,2270604,205652311,Glen Eira (C) - Caulfield,22310,Glen Eira (C)
2,2270605,205652311,Glen Eira (C) - Caulfield,22310,Glen Eira (C)
2,2270606,205652311,Glen Eira (C) - Caulfield,22310,Glen Eira (C)
2,2270607,205652311,Glen Eira (C) - Caulfield,22310,Glen Eira (C)
2,2270608,205652311,Glen Eira (C) - Caulfield,22310,Glen Eira (C)
2,2270609,205652311,Glen Eira (C) - Caulfield,22310,Glen Eira (C)
2,2270610,205652311,Glen Eira (C) - Caulfield,22310,Glen Eira (C)
2,2270611,205652311,Glen Eira (C) - Caulfield,22310,Glen Eira (C)
2,2270612,205652311,Glen Eira (C) - Caulfield,22310,Glen Eira (C)
2,2270613,205652311,Glen Eira (C) - Caulfield,22310,Glen Eira (C)
2,2270701,205652311,Glen Eira (C) - Caulfield,22310,Glen Eira (C)
2,2270702,205652311,Glen Eira (C) - Caulfield,22310,Glen Eira (C)
2,2270703,205652311,Glen Eira (C) - Caulfield,22310,Glen Eira (C)
2,2270704,205652311,Glen Eira (C) - Caulfield,22310,Glen Eira (C)
2,2270705,205652311,Glen Eira (C) - Caulfield,22310,Glen Eira (C)
2,2270706,205652311,Glen Eira (C) - Caulfield,22310,Glen Eira (C)
2,2270707,205652311,Glen Eira (C) - Caulfield,22310,Glen Eira (C)
2,2270708,205652311,Glen Eira (C) - Caulfield,22310,Glen Eira (C)
2,2270709,205652311,Glen Eira (C) - Caulfield,22310,Glen Eira (C)
2,2270710,205652311,Glen Eira (C) - Caulfield,22310,Glen Eira (C)
2,2270801,205652311,Glen Eira (C) - Caulfield,22310,Glen Eira (C)
2,2270802,205652311,Glen Eira (C) - Caulfield,22310,Glen Eira (C)
2,2270803,205652311,Glen Eira (C) - Caulfield,22310,Glen Eira (C)
2,2270804,205652311,Glen Eira (C) - Caulfield,22310,Glen Eira (C)
2,2270805,205652311,Glen Eira (C) - Caulfield,22310,Glen Eira (C)
2,2270806,205652311,Glen Eira (C) - Caulfield,22310,Glen Eira (C)
2,2270807,205652311,Glen Eira (C) - Caulfield,22310,Glen Eira (C)
2,2270808,205652311,Glen Eira (C) - Caulfield,22310,Glen Eira (C)
2,2270809,205652311,Glen Eira (C) - Caulfield,22310,Glen Eira (C)
2,2270810,205652311,Glen Eira (C) - Caulfield,22310,Glen Eira (C)
2,2270901,205652311,Glen Eira (C) - Caulfield,22310,Glen Eira (C)
2,2270902,205652311,Glen Eira (C) - Caulfield,22310,Glen Eira (C)
2,2270903,205652311,Glen Eira (C) - Caulfield,22310,Glen Eira (C)
2,2270904,205652311,Glen Eira (C) - Caulfield,22310,Glen Eira (C)
2,2270905,205652311,Glen Eira (C) - Caulfield,22310,Glen Eira (C)
2,2270906,205652311,Glen Eira (C) - Caulfield,22310,Glen Eira (C)
2,2270907,205652311,Glen Eira (C) - Caulfield,22310,Glen Eira (C)
2,2270908,205652311,Glen Eira (C) - Caulfield,22310,Glen Eira (C)
2,2270909,205652311,Glen Eira (C) - Caulfield,22310,Glen Eira (C)
2,2270910,205652311,Glen Eira (C) - Caulfield,22310,Glen Eira (C)
2,2270911,205652311,Glen Eira (C) - Caulfield,22310,Glen Eira (C)
2,2271001,205652311,Glen Eira (C) - Caulfield,22310,Glen Eira (C)
2,2271002,205652311,Glen Eira (C) - Caulfield,22310,Glen Eira (C)
2,2271003,205652311,Glen Eira (C) - Caulfield,22310,Glen Eira (C)
2,2271004,205652311,Glen Eira (C) - Caulfield,22310,Glen Eira (C)
2,2271005,205652311,Glen Eira (C) - Caulfield,22310,Glen Eira (C)
2,2271006,205652311,Glen Eira (C) - Caulfield,22310,Glen Eira (C)
2,2271007,205652311,Glen Eira (C) - Caulfield,22310,Glen Eira (C)
2,2271008,205652311,Glen Eira (C) - Caulfield,22310,Glen Eira (C)
2,2271009,205652311,Glen Eira (C) - Caulfield,22310,Glen Eira (C)
2,2271010,205652311,Glen Eira (C) - Caulfield,22310,Glen Eira (C)
2,2271101,205652311,Glen Eira (C) - Caulfield,22310,Glen Eira (C)
2,2271102,205652311,Glen Eira (C) - Caulfield,22310,Glen Eira (C)
2,2271103,205652311,Glen Eira (C) - Caulfield,22310,Glen Eira (C)
2,2271104,205652311,Glen Eira (C) - Caulfield,22310,Glen Eira (C)
2,2271105,205652311,Glen Eira (C) - Caulfield,22310,Glen Eira (C)
2,2271106,205652311,Glen Eira (C) - Caulfield,22310,Glen Eira (C)
2,2271107,205652311,Glen Eira (C) - Caulfield,22310,Glen Eira (C)
2,2271108,205652311,Glen Eira (C) - Caulfield,22310,Glen Eira (C)
2,2271109,205652311,Glen Eira (C) - Caulfield,22310,Glen Eira (C)
2,2271201,205652311,Glen Eira (C) - Caulfield,22310,Glen Eira (C)
2,2271202,205652311,Glen Eira (C) - Caulfield,22310,Glen Eira (C)
2,2271203,205652311,Glen Eira (C) - Caulfield,22310,Glen Eira (C)
2,2271204,205652311,Glen Eira (C) - Caulfield,22310,Glen Eira (C)
2,2271205,205652311,Glen Eira (C) - Caulfield,22310,Glen Eira (C)
2,2271206,205652311,Glen Eira (C) - Caulfield,22310,Glen Eira (C)
2,2271207,205652311,Glen Eira (C) - Caulfield,22310,Glen Eira (C)
2,2271208,205652311,Glen Eira (C) - Caulfield,22310,Glen Eira (C)
2,2271209,205652311,Glen Eira (C) - Caulfield,22310,Glen Eira (C)
2,2271210,205652311,Glen Eira (C) - Caulfield,22310,Glen Eira (C)
2,2271211,205652311,Glen Eira (C) - Caulfield,22310,Glen Eira (C)
2,2271212,205652311,Glen Eira (C) - Caulfield,22310,Glen Eira (C)
2,2271301,205652311,Glen Eira (C) - Caulfield,22310,Glen Eira (C)
2,2271302,205652311,Glen Eira (C) - Caulfield,22310,Glen Eira (C)
2,2271303,205652311,Glen Eira (C) - Caulfield,22310,Glen Eira (C)
2,2271304,205652311,Glen Eira (C) - Caulfield,22310,Glen Eira (C)
2,2271305,205652311,Glen Eira (C) - Caulfield,22310,Glen Eira (C)
2,2271306,205652311,Glen Eira (C) - Caulfield,22310,Glen Eira (C)
2,2271307,205652311,Glen Eira (C) - Caulfield,22310,Glen Eira (C)
2,2271308,205652311,Glen Eira (C) - Caulfield,22310,Glen Eira (C)
2,2271309,205652311,Glen Eira (C) - Caulfield,22310,Glen Eira (C)
2,2271310,205652311,Glen Eira (C) - Caulfield,22310,Glen Eira (C)
2,2271311,205652311,Glen Eira (C) - Caulfield,22310,Glen Eira (C)
2,2272101,205652314,Glen Eira (C) - South,22310,Glen Eira (C)
2,2272102,205652314,Glen Eira (C) - South,22310,Glen Eira (C)
2,2272103,205652314,Glen Eira (C) - South,22310,Glen Eira (C)
2,2272104,205652314,Glen Eira (C) - South,22310,Glen Eira (C)
2,2272105,205652314,Glen Eira (C) - South,22310,Glen Eira (C)
2,2272106,205652314,Glen Eira (C) - South,22310,Glen Eira (C)
2,2272107,205652314,Glen Eira (C) - South,22310,Glen Eira (C)
2,2272108,205652314,Glen Eira (C) - South,22310,Glen Eira (C)
2,2272109,205652314,Glen Eira (C) - South,22310,Glen Eira (C)
2,2272110,205652314,Glen Eira (C) - South,22310,Glen Eira (C)
2,2272111,205652314,Glen Eira (C) - South,22310,Glen Eira (C)
2,2272112,205652314,Glen Eira (C) - South,22310,Glen Eira (C)
2,2272301,205652314,Glen Eira (C) - South,22310,Glen Eira (C)
2,2272302,205652314,Glen Eira (C) - South,22310,Glen Eira (C)
2,2272303,205652314,Glen Eira (C) - South,22310,Glen Eira (C)
2,2272304,205652314,Glen Eira (C) - South,22310,Glen Eira (C)
2,2272305,205652314,Glen Eira (C) - South,22310,Glen Eira (C)
2,2272306,205652314,Glen Eira (C) - South,22310,Glen Eira (C)
2,2272307,205652314,Glen Eira (C) - South,22310,Glen Eira (C)
2,2272308,205652314,Glen Eira (C) - South,22310,Glen Eira (C)
2,2272309,205652314,Glen Eira (C) - South,22310,Glen Eira (C)
2,2272310,205652314,Glen Eira (C) - South,22310,Glen Eira (C)
2,2272311,205652314,Glen Eira (C) - South,22310,Glen Eira (C)
2,2272401,205652314,Glen Eira (C) - South,22310,Glen Eira (C)
2,2272402,205652314,Glen Eira (C) - South,22310,Glen Eira (C)
2,2272403,205652314,Glen Eira (C) - South,22310,Glen Eira (C)
2,2272404,205652314,Glen Eira (C) - South,22310,Glen Eira (C)
2,2272405,205652314,Glen Eira (C) - South,22310,Glen Eira (C)
2,2272406,205652314,Glen Eira (C) - South,22310,Glen Eira (C)
2,2272407,205652314,Glen Eira (C) - South,22310,Glen Eira (C)
2,2272408,205652314,Glen Eira (C) - South,22310,Glen Eira (C)
2,2272409,205652314,Glen Eira (C) - South,22310,Glen Eira (C)
2,2272410,205652314,Glen Eira (C) - South,22310,Glen Eira (C)
2,2272411,205652314,Glen Eira (C) - South,22310,Glen Eira (C)
2,2272412,205652314,Glen Eira (C) - South,22310,Glen Eira (C)
2,2272413,205652314,Glen Eira (C) - South,22310,Glen Eira (C)
2,2272414,205652314,Glen Eira (C) - South,22310,Glen Eira (C)
2,2272501,205652314,Glen Eira (C) - South,22310,Glen Eira (C)
2,2272502,205652314,Glen Eira (C) - South,22310,Glen Eira (C)
2,2272503,205652314,Glen Eira (C) - South,22310,Glen Eira (C)
2,2272504,205652314,Glen Eira (C) - South,22310,Glen Eira (C)
2,2272505,205652314,Glen Eira (C) - South,22310,Glen Eira (C)
2,2272506,205652314,Glen Eira (C) - South,22310,Glen Eira (C)
2,2272507,205652314,Glen Eira (C) - South,22310,Glen Eira (C)
2,2272508,205652314,Glen Eira (C) - South,22310,Glen Eira (C)
2,2272509,205652314,Glen Eira (C) - South,22310,Glen Eira (C)
2,2272510,205652314,Glen Eira (C) - South,22310,Glen Eira (C)
2,2272511,205652314,Glen Eira (C) - South,22310,Glen Eira (C)
2,2272512,205652314,Glen Eira (C) - South,22310,Glen Eira (C)
2,2272601,205652314,Glen Eira (C) - South,22310,Glen Eira (C)
2,2272602,205652314,Glen Eira (C) - South,22310,Glen Eira (C)
2,2272603,205652314,Glen Eira (C) - South,22310,Glen Eira (C)
2,2272604,205652314,Glen Eira (C) - South,22310,Glen Eira (C)
2,2272605,205652314,Glen Eira (C) - South,22310,Glen Eira (C)
2,2272606,205652314,Glen Eira (C) - South,22310,Glen Eira (C)
2,2272607,205652314,Glen Eira (C) - South,22310,Glen Eira (C)
2,2272608,205652314,Glen Eira (C) - South,22310,Glen Eira (C)
2,2272609,205652314,Glen Eira (C) - South,22310,Glen Eira (C)
2,2272610,205652314,Glen Eira (C) - South,22310,Glen Eira (C)
2,2272611,205652314,Glen Eira (C) - South,22310,Glen Eira (C)
2,2272612,205652314,Glen Eira (C) - South,22310,Glen Eira (C)
