CD_CODE06,SLA_CODE06,SLA_NAME06,LGA_CODE06,LGA_NAME06
2351810,205451111,Boroondara (C) - Camberwell N.,21110,Boroondara (C)
2351901,205451111,Boroondara (C) - Camberwell N.,21110,Boroondara (C)
2351902,205451111,Boroondara (C) - Camberwell N.,21110,Boroondara (C)
2351903,205451111,Boroondara (C) - Camberwell N.,21110,Boroondara (C)
2351904,205451111,Boroondara (C) - Camberwell N.,21110,Boroondara (C)
2351905,205451111,Boroondara (C) - Camberwell N.,21110,Boroondara (C)
2351906,205451111,Boroondara (C) - Camberwell N.,21110,Boroondara (C)
2351907,205451111,Boroondara (C) - Camberwell N.,21110,Boroondara (C)
2351908,205451111,Boroondara (C) - Camberwell N.,21110,Boroondara (C)
2351909,205451111,Boroondara (C) - Camberwell N.,21110,Boroondara (C)
2351910,205451111,Boroondara (C) - Camberwell N.,21110,Boroondara (C)
2352001,205451111,Boroondara (C) - Camberwell N.,21110,Boroondara (C)
2352002,205451111,Boroondara (C) - Camberwell N.,21110,Boroondara (C)
2352003,205451111,Boroondara (C) - Camberwell N.,21110,Boroondara (C)
2352004,205451111,Boroondara (C) - Camberwell N.,21110,Boroondara (C)
2352005,205451111,Boroondara (C) - Camberwell N.,21110,Boroondara (C)
2352006,205451111,Boroondara (C) - Camberwell N.,21110,Boroondara (C)
2352007,205451111,Boroondara (C) - Camberwell N.,21110,Boroondara (C)
2352008,205451111,Boroondara (C) - Camberwell N.,21110,Boroondara (C)
2352009,205451111,Boroondara (C) - Camberwell N.,21110,Boroondara (C)
2352010,205451111,Boroondara (C) - Camberwell N.,21110,Boroondara (C)
2352101,205451111,Boroondara (C) - Camberwell N.,21110,Boroondara (C)
2352102,205451111,Boroondara (C) - Camberwell N.,21110,Boroondara (C)
2352103,205451111,Boroondara (C) - Camberwell N.,21110,Boroondara (C)
2352104,205451111,Boroondara (C) - Camberwell N.,21110,Boroondara (C)
2352105,205451111,Boroondara (C) - Camberwell N.,21110,Boroondara (C)
2352106,205451111,Boroondara (C) - Camberwell N.,21110,Boroondara (C)
2352107,205451111,Boroondara (C) - Camberwell N.,21110,Boroondara (C)
2352108,205451111,Boroondara (C) - Camberwell N.,21110,Boroondara (C)
2352109,205451111,Boroondara (C) - Camberwell N.,21110,Boroondara (C)
2352110,205451111,Boroondara (C) - Camberwell N.,21110,Boroondara (C)
2352111,205451111,Boroondara (C) - Camberwell N.,21110,Boroondara (C)
2352202,205451111,Boroondara (C) - Camberwell N.,21110,Boroondara (C)
2352203,205451111,Boroondara (C) - Camberwell N.,21110,Boroondara (C)
2352204,205451111,Boroondara (C) - Camberwell N.,21110,Boroondara (C)
2352211,205451111,Boroondara (C) - Camberwell N.,21110,Boroondara (C)
2352301,205451111,Boroondara (C) - Camberwell N.,21110,Boroondara (C)
2352302,205451111,Boroondara (C) - Camberwell N.,21110,Boroondara (C)
2352303,205451111,Boroondara (C) - Camberwell N.,21110,Boroondara (C)
2352304,205451111,Boroondara (C) - Camberwell N.,21110,Boroondara (C)
2352310,205451111,Boroondara (C) - Camberwell N.,21110,Boroondara (C)
2351301,205451112,Boroondara (C) - Camberwell S.,21110,Boroondara (C)
2351302,205451112,Boroondara (C) - Camberwell S.,21110,Boroondara (C)
2351303,205451112,Boroondara (C) - Camberwell S.,21110,Boroondara (C)
2351304,205451112,Boroondara (C) - Camberwell S.,21110,Boroondara (C)
2351305,205451112,Boroondara (C) - Camberwell S.,21110,Boroondara (C)
2351306,205451112,Boroondara (C) - Camberwell S.,21110,Boroondara (C)
2351307,205451112,Boroondara (C) - Camberwell S.,21110,Boroondara (C)
2351308,205451112,Boroondara (C) - Camberwell S.,21110,Boroondara (C)
2351309,205451112,Boroondara (C) - Camberwell S.,21110,Boroondara (C)
2351310,205451112,Boroondara (C) - Camberwell S.,21110,Boroondara (C)
2351311,205451112,Boroondara (C) - Camberwell S.,21110,Boroondara (C)
2351312,205451112,Boroondara (C) - Camberwell S.,21110,Boroondara (C)
2351401,205451112,Boroondara (C) - Camberwell S.,21110,Boroondara (C)
2351402,205451112,Boroondara (C) - Camberwell S.,21110,Boroondara (C)
2351403,205451112,Boroondara (C) - Camberwell S.,21110,Boroondara (C)
2351404,205451112,Boroondara (C) - Camberwell S.,21110,Boroondara (C)
2351405,205451112,Boroondara (C) - Camberwell S.,21110,Boroondara (C)
2351406,205451112,Boroondara (C) - Camberwell S.,21110,Boroondara (C)
2351407,205451112,Boroondara (C) - Camberwell S.,21110,Boroondara (C)
2351408,205451112,Boroondara (C) - Camberwell S.,21110,Boroondara (C)
2351409,205451112,Boroondara (C) - Camberwell S.,21110,Boroondara (C)
2351410,205451112,Boroondara (C) - Camberwell S.,21110,Boroondara (C)
2351411,205451112,Boroondara (C) - Camberwell S.,21110,Boroondara (C)
2351412,205451112,Boroondara (C) - Camberwell S.,21110,Boroondara (C)
2351501,205451112,Boroondara (C) - Camberwell S.,21110,Boroondara (C)
2351502,205451112,Boroondara (C) - Camberwell S.,21110,Boroondara (C)
2351503,205451112,Boroondara (C) - Camberwell S.,21110,Boroondara (C)
2351504,205451112,Boroondara (C) - Camberwell S.,21110,Boroondara (C)
2351505,205451112,Boroondara (C) - Camberwell S.,21110,Boroondara (C)
2351506,205451112,Boroondara (C) - Camberwell S.,21110,Boroondara (C)
2351507,205451112,Boroondara (C) - Camberwell S.,21110,Boroondara (C)
2351508,205451112,Boroondara (C) - Camberwell S.,21110,Boroondara (C)
2351509,205451112,Boroondara (C) - Camberwell S.,21110,Boroondara (C)
2351510,205451112,Boroondara (C) - Camberwell S.,21110,Boroondara (C)
2352201,205451112,Boroondara (C) - Camberwell S.,21110,Boroondara (C)
2352205,205451112,Boroondara (C) - Camberwell S.,21110,Boroondara (C)
2352206,205451112,Boroondara (C) - Camberwell S.,21110,Boroondara (C)
2352207,205451112,Boroondara (C) - Camberwell S.,21110,Boroondara (C)
2352208,205451112,Boroondara (C) - Camberwell S.,21110,Boroondara (C)
2352209,205451112,Boroondara (C) - Camberwell S.,21110,Boroondara (C)
2352210,205451112,Boroondara (C) - Camberwell S.,21110,Boroondara (C)
2352305,205451112,Boroondara (C) - Camberwell S.,21110,Boroondara (C)
2352306,205451112,Boroondara (C) - Camberwell S.,21110,Boroondara (C)
2352307,205451112,Boroondara (C) - Camberwell S.,21110,Boroondara (C)
2352308,205451112,Boroondara (C) - Camberwell S.,21110,Boroondara (C)
2352309,205451112,Boroondara (C) - Camberwell S.,21110,Boroondara (C)
2352401,205451112,Boroondara (C) - Camberwell S.,21110,Boroondara (C)
2352402,205451112,Boroondara (C) - Camberwell S.,21110,Boroondara (C)
2352403,205451112,Boroondara (C) - Camberwell S.,21110,Boroondara (C)
2352404,205451112,Boroondara (C) - Camberwell S.,21110,Boroondara (C)
2352405,205451112,Boroondara (C) - Camberwell S.,21110,Boroondara (C)
2352406,205451112,Boroondara (C) - Camberwell S.,21110,Boroondara (C)
2352407,205451112,Boroondara (C) - Camberwell S.,21110,Boroondara (C)
2352408,205451112,Boroondara (C) - Camberwell S.,21110,Boroondara (C)
2352409,205451112,Boroondara (C) - Camberwell S.,21110,Boroondara (C)
2352410,205451112,Boroondara (C) - Camberwell S.,21110,Boroondara (C)
2352411,205451112,Boroondara (C) - Camberwell S.,21110,Boroondara (C)
2352412,205451112,Boroondara (C) - Camberwell S.,21110,Boroondara (C)
2352501,205451112,Boroondara (C) - Camberwell S.,21110,Boroondara (C)
2352502,205451112,Boroondara (C) - Camberwell S.,21110,Boroondara (C)
2352503,205451112,Boroondara (C) - Camberwell S.,21110,Boroondara (C)
2352504,205451112,Boroondara (C) - Camberwell S.,21110,Boroondara (C)
2352505,205451112,Boroondara (C) - Camberwell S.,21110,Boroondara (C)
2352506,205451112,Boroondara (C) - Camberwell S.,21110,Boroondara (C)
2352507,205451112,Boroondara (C) - Camberwell S.,21110,Boroondara (C)
2352508,205451112,Boroondara (C) - Camberwell S.,21110,Boroondara (C)
2352509,205451112,Boroondara (C) - Camberwell S.,21110,Boroondara (C)
2352510,205451112,Boroondara (C) - Camberwell S.,21110,Boroondara (C)
2352601,205451112,Boroondara (C) - Camberwell S.,21110,Boroondara (C)
2352602,205451112,Boroondara (C) - Camberwell S.,21110,Boroondara (C)
2352603,205451112,Boroondara (C) - Camberwell S.,21110,Boroondara (C)
2352604,205451112,Boroondara (C) - Camberwell S.,21110,Boroondara (C)
2352605,205451112,Boroondara (C) - Camberwell S.,21110,Boroondara (C)
2352606,205451112,Boroondara (C) - Camberwell S.,21110,Boroondara (C)
2352607,205451112,Boroondara (C) - Camberwell S.,21110,Boroondara (C)
2352608,205451112,Boroondara (C) - Camberwell S.,21110,Boroondara (C)
2352609,205451112,Boroondara (C) - Camberwell S.,21110,Boroondara (C)
2352610,205451112,Boroondara (C) - Camberwell S.,21110,Boroondara (C)
2352612,205451112,Boroondara (C) - Camberwell S.,21110,Boroondara (C)
2352701,205451112,Boroondara (C) - Camberwell S.,21110,Boroondara (C)
2352702,205451112,Boroondara (C) - Camberwell S.,21110,Boroondara (C)
2352703,205451112,Boroondara (C) - Camberwell S.,21110,Boroondara (C)
2352704,205451112,Boroondara (C) - Camberwell S.,21110,Boroondara (C)
2352705,205451112,Boroondara (C) - Camberwell S.,21110,Boroondara (C)
2352706,205451112,Boroondara (C) - Camberwell S.,21110,Boroondara (C)
2352707,205451112,Boroondara (C) - Camberwell S.,21110,Boroondara (C)
2352708,205451112,Boroondara (C) - Camberwell S.,21110,Boroondara (C)
2352709,205451112,Boroondara (C) - Camberwell S.,21110,Boroondara (C)
2352710,205451112,Boroondara (C) - Camberwell S.,21110,Boroondara (C)
2352711,205451112,Boroondara (C) - Camberwell S.,21110,Boroondara (C)
2352712,205451112,Boroondara (C) - Camberwell S.,21110,Boroondara (C)
2350601,205451113,Boroondara (C) - Hawthorn,21110,Boroondara (C)
2350602,205451113,Boroondara (C) - Hawthorn,21110,Boroondara (C)
2350603,205451113,Boroondara (C) - Hawthorn,21110,Boroondara (C)
2350604,205451113,Boroondara (C) - Hawthorn,21110,Boroondara (C)
2350605,205451113,Boroondara (C) - Hawthorn,21110,Boroondara (C)
2350606,205451113,Boroondara (C) - Hawthorn,21110,Boroondara (C)
2350607,205451113,Boroondara (C) - Hawthorn,21110,Boroondara (C)
2350608,205451113,Boroondara (C) - Hawthorn,21110,Boroondara (C)
2350609,205451113,Boroondara (C) - Hawthorn,21110,Boroondara (C)
2350610,205451113,Boroondara (C) - Hawthorn,21110,Boroondara (C)
2350611,205451113,Boroondara (C) - Hawthorn,21110,Boroondara (C)
2350612,205451113,Boroondara (C) - Hawthorn,21110,Boroondara (C)
2350701,205451113,Boroondara (C) - Hawthorn,21110,Boroondara (C)
2350702,205451113,Boroondara (C) - Hawthorn,21110,Boroondara (C)
2350703,205451113,Boroondara (C) - Hawthorn,21110,Boroondara (C)
2350704,205451113,Boroondara (C) - Hawthorn,21110,Boroondara (C)
2350705,205451113,Boroondara (C) - Hawthorn,21110,Boroondara (C)
2350706,205451113,Boroondara (C) - Hawthorn,21110,Boroondara (C)
2350707,205451113,Boroondara (C) - Hawthorn,21110,Boroondara (C)
2350708,205451113,Boroondara (C) - Hawthorn,21110,Boroondara (C)
2350709,205451113,Boroondara (C) - Hawthorn,21110,Boroondara (C)
2350710,205451113,Boroondara (C) - Hawthorn,21110,Boroondara (C)
2350711,205451113,Boroondara (C) - Hawthorn,21110,Boroondara (C)
2350712,205451113,Boroondara (C) - Hawthorn,21110,Boroondara (C)
2350801,205451113,Boroondara (C) - Hawthorn,21110,Boroondara (C)
2350802,205451113,Boroondara (C) - Hawthorn,21110,Boroondara (C)
2350803,205451113,Boroondara (C) - Hawthorn,21110,Boroondara (C)
2350804,205451113,Boroondara (C) - Hawthorn,21110,Boroondara (C)
2350805,205451113,Boroondara (C) - Hawthorn,21110,Boroondara (C)
2350806,205451113,Boroondara (C) - Hawthorn,21110,Boroondara (C)
2350807,205451113,Boroondara (C) - Hawthorn,21110,Boroondara (C)
2350808,205451113,Boroondara (C) - Hawthorn,21110,Boroondara (C)
2350809,205451113,Boroondara (C) - Hawthorn,21110,Boroondara (C)
2350812,205451113,Boroondara (C) - Hawthorn,21110,Boroondara (C)
2350901,205451113,Boroondara (C) - Hawthorn,21110,Boroondara (C)
2350902,205451113,Boroondara (C) - Hawthorn,21110,Boroondara (C)
2350903,205451113,Boroondara (C) - Hawthorn,21110,Boroondara (C)
2350904,205451113,Boroondara (C) - Hawthorn,21110,Boroondara (C)
2350905,205451113,Boroondara (C) - Hawthorn,21110,Boroondara (C)
2350906,205451113,Boroondara (C) - Hawthorn,21110,Boroondara (C)
2350907,205451113,Boroondara (C) - Hawthorn,21110,Boroondara (C)
2350908,205451113,Boroondara (C) - Hawthorn,21110,Boroondara (C)
2351001,205451113,Boroondara (C) - Hawthorn,21110,Boroondara (C)
2351002,205451113,Boroondara (C) - Hawthorn,21110,Boroondara (C)
2351003,205451113,Boroondara (C) - Hawthorn,21110,Boroondara (C)
2351004,205451113,Boroondara (C) - Hawthorn,21110,Boroondara (C)
2351005,205451113,Boroondara (C) - Hawthorn,21110,Boroondara (C)
2351006,205451113,Boroondara (C) - Hawthorn,21110,Boroondara (C)
2351007,205451113,Boroondara (C) - Hawthorn,21110,Boroondara (C)
2351008,205451113,Boroondara (C) - Hawthorn,21110,Boroondara (C)
2351009,205451113,Boroondara (C) - Hawthorn,21110,Boroondara (C)
2351010,205451113,Boroondara (C) - Hawthorn,21110,Boroondara (C)
2351101,205451113,Boroondara (C) - Hawthorn,21110,Boroondara (C)
2351102,205451113,Boroondara (C) - Hawthorn,21110,Boroondara (C)
2351103,205451113,Boroondara (C) - Hawthorn,21110,Boroondara (C)
2351104,205451113,Boroondara (C) - Hawthorn,21110,Boroondara (C)
2351105,205451113,Boroondara (C) - Hawthorn,21110,Boroondara (C)
2351106,205451113,Boroondara (C) - Hawthorn,21110,Boroondara (C)
2351107,205451113,Boroondara (C) - Hawthorn,21110,Boroondara (C)
2351108,205451113,Boroondara (C) - Hawthorn,21110,Boroondara (C)
2351109,205451113,Boroondara (C) - Hawthorn,21110,Boroondara (C)
2351110,205451113,Boroondara (C) - Hawthorn,21110,Boroondara (C)
2351201,205451113,Boroondara (C) - Hawthorn,21110,Boroondara (C)
2351202,205451113,Boroondara (C) - Hawthorn,21110,Boroondara (C)
2351203,205451113,Boroondara (C) - Hawthorn,21110,Boroondara (C)
2351204,205451113,Boroondara (C) - Hawthorn,21110,Boroondara (C)
2351205,205451113,Boroondara (C) - Hawthorn,21110,Boroondara (C)
2351206,205451113,Boroondara (C) - Hawthorn,21110,Boroondara (C)
2351207,205451113,Boroondara (C) - Hawthorn,21110,Boroondara (C)
2351208,205451113,Boroondara (C) - Hawthorn,21110,Boroondara (C)
2351209,205451113,Boroondara (C) - Hawthorn,21110,Boroondara (C)
2350101,205451114,Boroondara (C) - Kew,21110,Boroondara (C)
2350102,205451114,Boroondara (C) - Kew,21110,Boroondara (C)
2350103,205451114,Boroondara (C) - Kew,21110,Boroondara (C)
2350104,205451114,Boroondara (C) - Kew,21110,Boroondara (C)
2350105,205451114,Boroondara (C) - Kew,21110,Boroondara (C)
2350106,205451114,Boroondara (C) - Kew,21110,Boroondara (C)
2350107,205451114,Boroondara (C) - Kew,21110,Boroondara (C)
2350108,205451114,Boroondara (C) - Kew,21110,Boroondara (C)
2350109,205451114,Boroondara (C) - Kew,21110,Boroondara (C)
2350110,205451114,Boroondara (C) - Kew,21110,Boroondara (C)
2350201,205451114,Boroondara (C) - Kew,21110,Boroondara (C)
2350202,205451114,Boroondara (C) - Kew,21110,Boroondara (C)
2350203,205451114,Boroondara (C) - Kew,21110,Boroondara (C)
2350204,205451114,Boroondara (C) - Kew,21110,Boroondara (C)
2350205,205451114,Boroondara (C) - Kew,21110,Boroondara (C)
2350206,205451114,Boroondara (C) - Kew,21110,Boroondara (C)
2350207,205451114,Boroondara (C) - Kew,21110,Boroondara (C)
2350208,205451114,Boroondara (C) - Kew,21110,Boroondara (C)
2350209,205451114,Boroondara (C) - Kew,21110,Boroondara (C)
2350210,205451114,Boroondara (C) - Kew,21110,Boroondara (C)
2350211,205451114,Boroondara (C) - Kew,21110,Boroondara (C)
2350212,205451114,Boroondara (C) - Kew,21110,Boroondara (C)
2350213,205451114,Boroondara (C) - Kew,21110,Boroondara (C)
2350301,205451114,Boroondara (C) - Kew,21110,Boroondara (C)
2350302,205451114,Boroondara (C) - Kew,21110,Boroondara (C)
2350303,205451114,Boroondara (C) - Kew,21110,Boroondara (C)
2350304,205451114,Boroondara (C) - Kew,21110,Boroondara (C)
2350305,205451114,Boroondara (C) - Kew,21110,Boroondara (C)
2350306,205451114,Boroondara (C) - Kew,21110,Boroondara (C)
2350307,205451114,Boroondara (C) - Kew,21110,Boroondara (C)
2350308,205451114,Boroondara (C) - Kew,21110,Boroondara (C)
2350309,205451114,Boroondara (C) - Kew,21110,Boroondara (C)
2350310,205451114,Boroondara (C) - Kew,21110,Boroondara (C)
2350311,205451114,Boroondara (C) - Kew,21110,Boroondara (C)
2350312,205451114,Boroondara (C) - Kew,21110,Boroondara (C)
2350401,205451114,Boroondara (C) - Kew,21110,Boroondara (C)
2350402,205451114,Boroondara (C) - Kew,21110,Boroondara (C)
2350403,205451114,Boroondara (C) - Kew,21110,Boroondara (C)
2350404,205451114,Boroondara (C) - Kew,21110,Boroondara (C)
2350405,205451114,Boroondara (C) - Kew,21110,Boroondara (C)
2350406,205451114,Boroondara (C) - Kew,21110,Boroondara (C)
2350407,205451114,Boroondara (C) - Kew,21110,Boroondara (C)
2350408,205451114,Boroondara (C) - Kew,21110,Boroondara (C)
2350409,205451114,Boroondara (C) - Kew,21110,Boroondara (C)
2350501,205451114,Boroondara (C) - Kew,21110,Boroondara (C)
2350502,205451114,Boroondara (C) - Kew,21110,Boroondara (C)
2350503,205451114,Boroondara (C) - Kew,21110,Boroondara (C)
2350504,205451114,Boroondara (C) - Kew,21110,Boroondara (C)
2350505,205451114,Boroondara (C) - Kew,21110,Boroondara (C)
2350506,205451114,Boroondara (C) - Kew,21110,Boroondara (C)
2350507,205451114,Boroondara (C) - Kew,21110,Boroondara (C)
2350508,205451114,Boroondara (C) - Kew,21110,Boroondara (C)
2350509,205451114,Boroondara (C) - Kew,21110,Boroondara (C)
2381201,205504211,Manningham (C) - East,24210,Manningham (C)
2381202,205504211,Manningham (C) - East,24210,Manningham (C)
2381203,205504211,Manningham (C) - East,24210,Manningham (C)
2381204,205504211,Manningham (C) - East,24210,Manningham (C)
2381205,205504211,Manningham (C) - East,24210,Manningham (C)
2381206,205504211,Manningham (C) - East,24210,Manningham (C)
2381208,205504211,Manningham (C) - East,24210,Manningham (C)
2381211,205504211,Manningham (C) - East,24210,Manningham (C)
2381212,205504211,Manningham (C) - East,24210,Manningham (C)
2381213,205504211,Manningham (C) - East,24210,Manningham (C)
2381301,205504211,Manningham (C) - East,24210,Manningham (C)
2381302,205504211,Manningham (C) - East,24210,Manningham (C)
2381303,205504211,Manningham (C) - East,24210,Manningham (C)
2381304,205504211,Manningham (C) - East,24210,Manningham (C)
2381305,205504211,Manningham (C) - East,24210,Manningham (C)
2381306,205504211,Manningham (C) - East,24210,Manningham (C)
2381307,205504211,Manningham (C) - East,24210,Manningham (C)
2381308,205504211,Manningham (C) - East,24210,Manningham (C)
2381309,205504211,Manningham (C) - East,24210,Manningham (C)
2381310,205504211,Manningham (C) - East,24210,Manningham (C)
2381311,205504211,Manningham (C) - East,24210,Manningham (C)
2381312,205504211,Manningham (C) - East,24210,Manningham (C)
2381313,205504211,Manningham (C) - East,24210,Manningham (C)
2380101,205504214,Manningham (C) - West,24210,Manningham (C)
2380102,205504214,Manningham (C) - West,24210,Manningham (C)
2380103,205504214,Manningham (C) - West,24210,Manningham (C)
2380104,205504214,Manningham (C) - West,24210,Manningham (C)
2380105,205504214,Manningham (C) - West,24210,Manningham (C)
2380106,205504214,Manningham (C) - West,24210,Manningham (C)
2380107,205504214,Manningham (C) - West,24210,Manningham (C)
2380108,205504214,Manningham (C) - West,24210,Manningham (C)
2380109,205504214,Manningham (C) - West,24210,Manningham (C)
2380110,205504214,Manningham (C) - West,24210,Manningham (C)
2380111,205504214,Manningham (C) - West,24210,Manningham (C)
2380112,205504214,Manningham (C) - West,24210,Manningham (C)
2380201,205504214,Manningham (C) - West,24210,Manningham (C)
2380202,205504214,Manningham (C) - West,24210,Manningham (C)
2380203,205504214,Manningham (C) - West,24210,Manningham (C)
2380204,205504214,Manningham (C) - West,24210,Manningham (C)
2380205,205504214,Manningham (C) - West,24210,Manningham (C)
2380206,205504214,Manningham (C) - West,24210,Manningham (C)
2380207,205504214,Manningham (C) - West,24210,Manningham (C)
2380208,205504214,Manningham (C) - West,24210,Manningham (C)
2380209,205504214,Manningham (C) - West,24210,Manningham (C)
2380210,205504214,Manningham (C) - West,24210,Manningham (C)
2380211,205504214,Manningham (C) - West,24210,Manningham (C)
2380212,205504214,Manningham (C) - West,24210,Manningham (C)
2380301,205504214,Manningham (C) - West,24210,Manningham (C)
2380302,205504214,Manningham (C) - West,24210,Manningham (C)
2380303,205504214,Manningham (C) - West,24210,Manningham (C)
2380304,205504214,Manningham (C) - West,24210,Manningham (C)
2380305,205504214,Manningham (C) - West,24210,Manningham (C)
2380306,205504214,Manningham (C) - West,24210,Manningham (C)
2380307,205504214,Manningham (C) - West,24210,Manningham (C)
2380308,205504214,Manningham (C) - West,24210,Manningham (C)
2380309,205504214,Manningham (C) - West,24210,Manningham (C)
2380310,205504214,Manningham (C) - West,24210,Manningham (C)
2380311,205504214,Manningham (C) - West,24210,Manningham (C)
2380312,205504214,Manningham (C) - West,24210,Manningham (C)
2380313,205504214,Manningham (C) - West,24210,Manningham (C)
2380401,205504214,Manningham (C) - West,24210,Manningham (C)
2380402,205504214,Manningham (C) - West,24210,Manningham (C)
2380403,205504214,Manningham (C) - West,24210,Manningham (C)
2380404,205504214,Manningham (C) - West,24210,Manningham (C)
2380405,205504214,Manningham (C) - West,24210,Manningham (C)
2380406,205504214,Manningham (C) - West,24210,Manningham (C)
2380407,205504214,Manningham (C) - West,24210,Manningham (C)
2380408,205504214,Manningham (C) - West,24210,Manningham (C)
2380409,205504214,Manningham (C) - West,24210,Manningham (C)
2380410,205504214,Manningham (C) - West,24210,Manningham (C)
2380411,205504214,Manningham (C) - West,24210,Manningham (C)
2380412,205504214,Manningham (C) - West,24210,Manningham (C)
2380501,205504214,Manningham (C) - West,24210,Manningham (C)
2380502,205504214,Manningham (C) - West,24210,Manningham (C)
2380503,205504214,Manningham (C) - West,24210,Manningham (C)
2380504,205504214,Manningham (C) - West,24210,Manningham (C)
2380505,205504214,Manningham (C) - West,24210,Manningham (C)
2380506,205504214,Manningham (C) - West,24210,Manningham (C)
2380507,205504214,Manningham (C) - West,24210,Manningham (C)
2380508,205504214,Manningham (C) - West,24210,Manningham (C)
2380509,205504214,Manningham (C) - West,24210,Manningham (C)
2380510,205504214,Manningham (C) - West,24210,Manningham (C)
2380511,205504214,Manningham (C) - West,24210,Manningham (C)
2380512,205504214,Manningham (C) - West,24210,Manningham (C)
2380513,205504214,Manningham (C) - West,24210,Manningham (C)
2380514,205504214,Manningham (C) - West,24210,Manningham (C)
2380515,205504214,Manningham (C) - West,24210,Manningham (C)
2380601,205504214,Manningham (C) - West,24210,Manningham (C)
2380602,205504214,Manningham (C) - West,24210,Manningham (C)
2380603,205504214,Manningham (C) - West,24210,Manningham (C)
2380604,205504214,Manningham (C) - West,24210,Manningham (C)
2380605,205504214,Manningham (C) - West,24210,Manningham (C)
2380606,205504214,Manningham (C) - West,24210,Manningham (C)
2380607,205504214,Manningham (C) - West,24210,Manningham (C)
2380608,205504214,Manningham (C) - West,24210,Manningham (C)
2380609,205504214,Manningham (C) - West,24210,Manningham (C)
2380610,205504214,Manningham (C) - West,24210,Manningham (C)
2380611,205504214,Manningham (C) - West,24210,Manningham (C)
2380612,205504214,Manningham (C) - West,24210,Manningham (C)
2380613,205504214,Manningham (C) - West,24210,Manningham (C)
2380701,205504214,Manningham (C) - West,24210,Manningham (C)
2380702,205504214,Manningham (C) - West,24210,Manningham (C)
2380703,205504214,Manningham (C) - West,24210,Manningham (C)
2380704,205504214,Manningham (C) - West,24210,Manningham (C)
2380705,205504214,Manningham (C) - West,24210,Manningham (C)
2380706,205504214,Manningham (C) - West,24210,Manningham (C)
2380707,205504214,Manningham (C) - West,24210,Manningham (C)
2380708,205504214,Manningham (C) - West,24210,Manningham (C)
2380709,205504214,Manningham (C) - West,24210,Manningham (C)
2380710,205504214,Manningham (C) - West,24210,Manningham (C)
2380711,205504214,Manningham (C) - West,24210,Manningham (C)
2380712,205504214,Manningham (C) - West,24210,Manningham (C)
2380713,205504214,Manningham (C) - West,24210,Manningham (C)
2380801,205504214,Manningham (C) - West,24210,Manningham (C)
2380802,205504214,Manningham (C) - West,24210,Manningham (C)
2380803,205504214,Manningham (C) - West,24210,Manningham (C)
2380804,205504214,Manningham (C) - West,24210,Manningham (C)
2380805,205504214,Manningham (C) - West,24210,Manningham (C)
2380806,205504214,Manningham (C) - West,24210,Manningham (C)
2380807,205504214,Manningham (C) - West,24210,Manningham (C)
2380808,205504214,Manningham (C) - West,24210,Manningham (C)
2380809,205504214,Manningham (C) - West,24210,Manningham (C)
2380810,205504214,Manningham (C) - West,24210,Manningham (C)
2380811,205504214,Manningham (C) - West,24210,Manningham (C)
2380812,205504214,Manningham (C) - West,24210,Manningham (C)
2380813,205504214,Manningham (C) - West,24210,Manningham (C)
2380814,205504214,Manningham (C) - West,24210,Manningham (C)
2380815,205504214,Manningham (C) - West,24210,Manningham (C)
2380816,205504214,Manningham (C) - West,24210,Manningham (C)
2380901,205504214,Manningham (C) - West,24210,Manningham (C)
2380902,205504214,Manningham (C) - West,24210,Manningham (C)
2380903,205504214,Manningham (C) - West,24210,Manningham (C)
2380904,205504214,Manningham (C) - West,24210,Manningham (C)
2380905,205504214,Manningham (C) - West,24210,Manningham (C)
2380906,205504214,Manningham (C) - West,24210,Manningham (C)
2380907,205504214,Manningham (C) - West,24210,Manningham (C)
2380908,205504214,Manningham (C) - West,24210,Manningham (C)
2380909,205504214,Manningham (C) - West,24210,Manningham (C)
2380910,205504214,Manningham (C) - West,24210,Manningham (C)
2380911,205504214,Manningham (C) - West,24210,Manningham (C)
2380912,205504214,Manningham (C) - West,24210,Manningham (C)
2380913,205504214,Manningham (C) - West,24210,Manningham (C)
2380914,205504214,Manningham (C) - West,24210,Manningham (C)
2381001,205504214,Manningham (C) - West,24210,Manningham (C)
2381002,205504214,Manningham (C) - West,24210,Manningham (C)
2381003,205504214,Manningham (C) - West,24210,Manningham (C)
2381004,205504214,Manningham (C) - West,24210,Manningham (C)
2381005,205504214,Manningham (C) - West,24210,Manningham (C)
2381006,205504214,Manningham (C) - West,24210,Manningham (C)
2381007,205504214,Manningham (C) - West,24210,Manningham (C)
2381008,205504214,Manningham (C) - West,24210,Manningham (C)
2381009,205504214,Manningham (C) - West,24210,Manningham (C)
2381010,205504214,Manningham (C) - West,24210,Manningham (C)
2381011,205504214,Manningham (C) - West,24210,Manningham (C)
2381012,205504214,Manningham (C) - West,24210,Manningham (C)
2381013,205504214,Manningham (C) - West,24210,Manningham (C)
2381014,205504214,Manningham (C) - West,24210,Manningham (C)
2381015,205504214,Manningham (C) - West,24210,Manningham (C)
2381016,205504214,Manningham (C) - West,24210,Manningham (C)
2381101,205504214,Manningham (C) - West,24210,Manningham (C)
2381102,205504214,Manningham (C) - West,24210,Manningham (C)
2381103,205504214,Manningham (C) - West,24210,Manningham (C)
2381104,205504214,Manningham (C) - West,24210,Manningham (C)
2381105,205504214,Manningham (C) - West,24210,Manningham (C)
