,Stations,Degree,Betweenness,Closeness
51,20040,0.0091324200913242,0.11218633488333124,0.06807584706248057
52,20041,0.0091324200913242,0.12022956725734155,0.07239669421487603
53,19973,0.0228310502283105,0.42340077918813623,0.07724867724867725
54,19886,0.0045662100456621,0.0,0.03943104069139359
55,19887,0.0091324200913242,0.0091324200913242,0.04104197901049475
56,45793,0.0091324200913242,0.018181056512085795,0.0427734375
57,19888,0.0136986301369863,0.08843366427883205,0.0446392172849572
58,19889,0.0091324200913242,0.0958485191236228,0.046516567544604925
59,19890,0.0091324200913242,0.10405931883875832,0.04853723404255319
60,19891,0.0091324200913242,0.11218633488333124,0.050717924965261695
61,19913,0.0091324200913242,0.12022956725734155,0.05307804168686379
62,19914,0.0091324200913242,0.12818901596078924,0.055640243902439025
63,19915,0.0091324200913242,0.13606468099367433,0.058431163287086446
64,19916,0.0091324200913242,0.1438565623559968,0.061482313307130824
65,19917,0.0091324200913242,0.1515646600477567,0.06483126110124333
66,19918,0.0091324200913242,0.15918897406895396,0.06852315394242804
67,19919,0.0091324200913242,0.16672950441958861,0.07261273209549071
68,19920,0.0091324200913242,0.17418625109966068,0.07716701902748414
69,19943,0.0228310502283105,0.43304288327538293,0.08226897069872277
70,19944,0.0091324200913242,0.010109896247887953,0.07614742698191933
71,19945,0.0091324200913242,0.0024017985561280773,0.070873786407767
72,19946,0.0091324200913242,0.0013405387290017176,0.06972301814708691
73,19947,0.0091324200913242,0.007987376593635234,0.07482063546293133
74,19959,0.0182648401826484,0.22146816918715873,0.0807224474751198
75,19855,0.0091324200913242,0.07917556868166395,0.034861509073543455
76,19856,0.0091324200913242,0.08755393573792468,0.036007892140743174
77,19857,0.0091324200913242,0.0958485191236228,0.037219578518014954
78,19858,0.0091324200913242,0.10405931883875832,0.03850210970464135
79,19859,0.0091324200913242,0.11218633488333124,0.039861667273389155
80,19860,0.0091324200913242,0.12022956725734155,0.04130516786118446
81,19861,0.0091324200913242,0.12818901596078924,0.04284037558685446
82,19862,0.0091324200913242,0.13606468099367433,0.04447603574329813
83,19863,0.0091324200913242,0.1438565623559968,0.04622203461376108
84,19864,0.0091324200913242,0.1515646600477567,0.04808959156785244
85,19865,0.0091324200913242,0.15918897406895396,0.05009149130832571
86,19866,0.0091324200913242,0.16672950441958861,0.05224236641221374
87,52095,0.0091324200913242,0.17418625109966068,0.05455904334828102
88,19872,0.0091324200913242,0.18155921410917011,0.05706096925482022
89,19937,0.0091324200913242,0.18884839344811696,0.0597707423580786
90,19938,0.0091324200913242,0.1960537891165012,0.0627147766323024
91,19939,0.0091324200913242,0.2031754011143228,0.06592414208308248
92,19940,0.0091324200913242,0.21021322944158183,0.06943563728598605
93,19941,0.0091324200913242,0.21716727409827824,0.07329317269076305
94,19942,0.0091324200913242,0.22403753508441204,0.07754957507082152
95,19873,0.0045662100456621,0.0,0.04039099963113242
96,19874,0.0091324200913242,0.0091324200913242,0.042083013066871636
97,19875,0.0091324200913242,0.018181056512085795,0.04390537289494788
98,19840,0.0091324200913242,0.02714590926228478,0.04587348135735232
99,19839,0.0091324200913242,0.03602697834192116,0.04800526085050417
100,19838,0.0091324200913242,0.04482426375099493,0.05032169117647059
101,19837,0.0091324200913242,0.053537765489506096,0.052847490347490346
102,19835,0.0091324200913242,0.062167483557454654,0.055611985779583546
103,19912,0.0091324200913242,0.0707134179548406,0.05865024102838779
104,19911,0.0091324200913242,0.07917556868166395,0.062004530011325026
105,19910,0.0091324200913242,0.08755393573792468,0.06572629051620649
106,19909,0.0091324200913242,0.0958485191236228,0.06987874920229738
107,19990,0.0045662100456621,0.0,0.03156074362300043
108,19989,0.0091324200913242,0.0091324200913242,0.03258443683975599
109,19988,0.0091324200913242,0.018181056512085795,0.03366641045349731
110,19987,0.0091324200913242,0.02714590926228478,0.03481163567000477
111,19986,0.0091324200913242,0.03602697834192116,0.03602566211547952
112,19985,0.0091324200913242,0.04482426375099493,0.037314704378940196
113,19984,0.0091324200913242,0.053537765489506096,0.03868574456809751
114,19983,0.0091324200913242,0.062167483557454654,0.04014665444546288
115,19936,0.0091324200913242,0.0707134179548406,0.04170634164920967
116,19935,0.0091324200913242,0.07917556868166395,0.04337492572786691
117,19934,0.0091324200913242,0.08755393573792468,0.04516395133017117
118,19933,0.0091324200913242,0.0958485191236228,0.047086648032681144
119,19932,0.0091324200913242,0.10405931883875832,0.04915824915824916
120,19931,0.0091324200913242,0.11218633488333124,0.05139638582492373
121,19930,0.0091324200913242,0.12022956725734155,0.05382157778323912
122,19929,0.0091324200913242,0.12818901596078924,0.05645784996133024
123,19928,0.0091324200913242,0.13606468099367433,0.059333513952858304
124,19974,0.0136986301369863,0.28260232080767456,0.062482168330955774
125,19975,0.0091324200913242,0.2759834108332286,0.06523681858802502
126,19976,0.0091324200913242,0.28209961878429896,0.06820305200872002
127,19977,0.0091324200913242,0.28813204306480666,0.07140528203456147
128,19978,0.0091324200913242,0.29408068367475176,0.07487179487179488
129,19979,0.0136986301369863,0.2999455406141343,0.07863554757630162
130,19876,0.0045662100456621,0.0,0.03311158149380103
131,19877,0.0091324200913242,0.0091324200913242,0.03424015009380863
132,19878,0.0091324200913242,0.018181056512085795,0.0354368932038835
133,19879,0.0091324200913242,0.02714590926228478,0.03670801206838753
134,52161,0.0045662100456621,0.0,0.030745472413308998
135,52160,0.0091324200913242,0.0091324200913242,0.03171614771904417
136,52159,0.0091324200913242,0.018181056512085795,0.0327403199282404
137,45795,0.0091324200913242,0.02714590926228478,0.033822393822393826
138,20005,0.0091324200913242,0.03602697834192116,0.03496726808238863
139,20006,0.0091324200913242,0.04482426375099493,0.03618040641004461
140,20007,0.0091324200913242,0.053537765489506096,0.037467921300256626
141,20008,0.0091324200913242,0.062167483557454654,0.03883667316900159
142,20009,0.0091324200913242,0.0707134179548406,0.04029438822447102
143,20010,0.0091324200913242,0.07917556868166395,0.041849799350277085
144,20011,0.0091324200913242,0.08755393573792468,0.04351281541823962
145,20012,0.0091324200913242,0.0958485191236228,0.0452947259565667
146,20013,0.0091324200913242,0.10405931883875832,0.04720845009700367
147,20014,0.0091324200913242,0.11218633488333124,0.049268841394825645
148,20015,0.0091324200913242,0.12022956725734155,0.05149306371972725
149,20016,0.0091324200913242,0.12818901596078924,0.0539010583312823
150,20017,0.0091324200913242,0.13606468099367433,0.05651612903225806
151,20019,0.0091324200913242,0.1438565623559968,0.0593656817565736
152,19880,0.0045662100456621,0.0,0.03427230046948357
153,45794,0.0091324200913242,0.0091324200913242,0.03548282566429034
154,19881,0.0091324200913242,0.018181056512085795,0.0367696440564137
155,19882,0.0091324200913242,0.02714590926228478,0.03814002089864159
156,19883,0.0091324200913242,0.03602697834192116,0.03960216998191682
157,19884,0.0091324200913242,0.04482426375099493,0.041165413533834586
158,19885,0.0091324200913242,0.053537765489506096,0.04284037558685446
159,19948,0.0045662100456621,0.0,0.04379124175164967
160,19949,0.0091324200913242,0.0091324200913242,0.045787162868492576
161,19950,0.0091324200913242,0.018181056512085795,0.04795270418217648
162,19951,0.0091324200913242,0.02714590926228478,0.05031013094417643
163,19952,0.0091324200913242,0.03602697834192116,0.0528857763825163
164,19953,0.0091324200913242,0.04482426375099493,0.05571101500890359
165,19954,0.0091324200913242,0.053537765489506096,0.058823529411764705
166,19955,0.0091324200913242,0.062167483557454654,0.06226897924367358
167,19956,0.0091324200913242,0.0707134179548406,0.06610322970117719
168,19957,0.0091324200913242,0.07917556868166395,0.0703953712632594
169,19958,0.0091324200913242,0.08755393573792468,0.07523187907935418
170,19827,0.0045662100456621,0.0,0.026798825256975037
171,19828,0.0091324200913242,0.0091324200913242,0.027533316570279104
172,19829,0.0091324200913242,0.018181056512085795,0.02830188679245283
173,19830,0.0091324200913242,0.02714590926228478,0.029106858054226477
174,19831,0.0091324200913242,0.03602697834192116,0.029950765864332603
175,19832,0.0091324200913242,0.04482426375099493,0.0308363841171501
176,19833,0.0091324200913242,0.053537765489506096,0.03176675369886858
177,19834,0.0091324200913242,0.062167483557454654,0.032745215311004786
178,19836,0.0091324200913242,0.0707134179548406,0.033775447254781
179,15351,0.0045662100456621,0.0,0.041414523449319215
180,15353,0.0091324200913242,0.0091324200913242,0.04319526627218935
181,20000,0.0091324200913242,0.018181056512085795,0.04511742892459827
182,20001,0.0091324200913242,0.02714590926228478,0.04719827586206896
183,20002,0.0091324200913242,0.03602697834192116,0.0494579945799458
184,20003,0.0091324200913242,0.04482426375099493,0.051920341394025606
185,20004,0.0091324200913242,0.053537765489506096,0.05461346633416459
186,20021,0.0091324200913242,0.062167483557454654,0.057570977917981075
187,20022,0.0091324200913242,0.0707134179548406,0.060833333333333336
188,20023,0.0091324200913242,0.07917556868166395,0.0644496762801648
189,20024,0.0091324200913242,0.08755393573792468,0.06848030018761726
190,20025,0.0182648401826484,0.15617276192870008,0.073
191,19960,0.0045662100456621,0.0,0.0397242880464357
192,19961,0.0091324200913242,0.0091324200913242,0.041359773371104816
193,19962,0.0091324200913242,0.018181056512085795,0.04311872415829888
194,19963,0.0091324200913242,0.02714590926228478,0.04501541623843782
195,19964,0.0091324200913242,0.03602697834192116,0.047066408768536426
196,19965,0.0091324200913242,0.04482426375099493,0.04929101958136394
197,19966,0.0091324200913242,0.053537765489506096,0.051711924439197164
198,19967,0.0091324200913242,0.062167483557454654,0.054355919583023084
199,19968,0.0091324200913242,0.0707134179548406,0.05725490196078432
200,19969,0.0091324200913242,0.07917556868166395,0.06044714325144908
201,19970,0.0091324200913242,0.08755393573792468,0.06397896581945661
202,19971,0.0091324200913242,0.0958485191236228,0.06790697674418604
203,19972,0.0091324200913242,0.10405931883875832,0.07230108946847144
204,19921,0.0045662100456621,0.0,0.04011723758930207
205,19922,0.0091324200913242,0.0091324200913242,0.04178591871780195
206,46468,0.0091324200913242,0.018181056512085795,0.04358208955223881
207,19924,0.0091324200913242,0.02714590926228478,0.045520681770941596
208,19923,0.0091324200913242,0.03602697834192116,0.047619047619047616
209,19925,0.0091324200913242,0.04482426375099493,0.04989747095010253
210,19926,0.0091324200913242,0.053537765489506096,0.05237981344176035
211,19927,0.0091324200913242,0.062167483557454654,0.05509433962264151
212,19994,0.0136986301369863,0.0968539231703741,0.05807478122513922
213,19995,0.0091324200913242,0.10405931883875832,0.061258741258741256
214,19996,0.0091324200913242,0.11218633488333124,0.064773735581189
215,19997,0.0136986301369863,0.12022956725734155,0.06867356538099718
216,20026,0.0136986301369863,0.06032424280507729,0.07273331119229492
217,19991,0.0045662100456621,0.0,0.04955872369314324
218,19992,0.0091324200913242,0.0091324200913242,0.0521304451321114
219,19993,0.0091324200913242,0.018181056512085795,0.05495608531994981
